 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
8,LeBron James,CLE,30,20,14,6,42.2,106.5,102.2,4.3,44.2,2.06,19.4,4.2,21.8,12.9,9.4,44,48.7,36.8,91.52,19.9,1615
8,Matthew Dellavedova,CLE,24,20,14,6,24.8,100.7,96.8,3.9,18,1.51,22.4,1.9,5.8,3.9,14.8,43.4,47.6,16.3,93.66,4.1,967
8,Timofey Mozgov,CLE,28,20,14,6,26.4,105.5,97.5,8,4.2,0.35,5.5,10.4,15.7,13.1,15.6,50,57.7,18.9,91.25,11.1,1005
8,Tristan Thompson,CLE,24,20,14,6,36.3,104.6,102,2.6,2,0.6,4.7,11.5,16.9,14.2,7.9,55.8,58.2,11,91.93,10.3,1388
15,Andrew Bogut,GSW,30,19,14,5,23.1,101.9,99.4,2.5,12.1,1.38,25.4,9.8,24.3,17.4,18.3,56,55.1,11.1,93.81,9.9,853
16,JR Smith,CLE,29,18,13,5,31.1,105.8,102,3.8,6.9,1.47,8.7,1.5,13.2,7.2,6,52.7,53.8,18.2,92.43,9.2,1078
17,Clint Capela,HOU,21,17,9,8,7.5,95.7,106,-10.4,6.7,1.67,9.6,9.2,20.3,14.8,5.8,67.7,65.1,14.8,105.61,12.8,277
17,Corey Brewer,HOU,29,17,9,8,25.2,102.6,110,-7.4,7.7,1.27,8.4,2.2,7.6,4.9,6.6,46.7,49.9,19.4,104.24,5.8,930
17,Dwight Howard,HOU,29,17,9,8,33.8,106.6,105.2,1.4,5.7,0.54,6.4,10.1,28.7,19.4,11.8,57.7,54.6,21.2,101.24,13.6,1207
17,James Harden,HOU,25,17,9,8,37.4,108.2,109.2,-1.1,33.8,1.66,22.1,1.7,12.4,7.1,13.3,50.9,62,28.9,103.99,17,1381
17,Jason Terry,HOU,37,17,9,8,28.6,107,108.3,-1.4,14.5,2.4,23.1,1.1,6.3,3.6,9.6,53.4,55.3,13.4,104.15,6,1059
17,Josh Smith,HOU,29,17,9,8,23.3,107.4,107.5,-0.1,18.9,1.21,14.7,6.1,16,11.1,12.1,50.8,50.5,27.3,103.83,9.7,854
17,Pablo Prigioni,HOU,38,17,9,8,17.3,102.2,104.8,-2.5,19,3.25,35.5,1.8,4,2.9,10.9,43.9,45.1,9.8,102.34,3.2,623
17,Terrence Jones,HOU,23,17,9,8,23.6,103.2,107.8,-4.5,7.4,1.06,7.9,6.7,12,9.4,7.4,43.1,47.3,20.2,103.7,8,868
17,Trevor Ariza,HOU,29,17,9,8,38.5,105.5,106.6,-1.1,10,1.91,17,2.6,13,7.8,8.9,52.8,57.6,13.5,102.68,9.4,1404
26,Al Horford,ATL,29,16,8,8,32.6,100.7,96.6,4.1,19.5,2.36,19.4,7.4,17.1,12.4,8.2,51.2,52.5,20.9,96.3,14.5,1045
26,DeMarre Carroll,ATL,28,16,8,8,34.9,104.7,101.8,2.9,9.1,2.13,13.2,4.4,12.3,8.3,6.2,56.8,59.7,16.7,95.18,11,1107
26,Dennis Schroder,ATL,21,16,8,8,18.1,93.2,106,-12.8,42.8,2.3,25.1,1.7,7.5,4.7,10.9,41.4,45.8,28.7,95.66,9.8,576
26,Jeff Teague,ATL,27,16,8,8,33,104.8,101.3,3.5,34,2.49,25.7,1.8,7.6,4.7,10.3,45.4,50.7,26.1,94.8,11.9,1050
26,Kent Bazemore,ATL,25,16,8,8,18.9,96.2,103.4,-7.2,7.1,1.18,11.8,1,14.6,8.1,10,46.5,51.4,14.5,96.97,7.9,602
26,Paul Millsap,ATL,30,16,8,8,35.4,107.9,102.6,5.3,15,1.62,16.6,6.2,17.3,11.8,10.2,44.3,49.9,21.8,94.97,10.8,1118
32,Pero Antic,ATL,32,15,8,7,13.2,97.5,96.1,1.4,3.3,0.8,5.7,4.2,16.2,10.1,7.1,43,51.6,14.4,98.55,4.3,405
33,Austin Rivers,LAC,22,14,7,7,17.9,100.6,109.3,-8.7,10.5,1.33,11.4,2.2,6.6,4.3,8.6,50,51.6,20.6,103.49,7.1,539
33,Blake Griffin,LAC,26,14,7,7,39.8,107.6,104.3,3.3,27.6,1.91,19.2,6.6,22.9,14.9,10,51.3,55.7,27.8,99.77,19.1,1164
33,DeAndre Jordan,LAC,26,14,7,7,34.5,108.2,104.1,4.1,4.8,0.94,8.4,10,27.1,18.7,8.9,71.6,61,15.6,98.2,13.1,983
33,Glen Davis,LAC,29,14,7,7,10.3,98.7,112.4,-13.7,3.1,0.33,5.6,5.7,11.7,8.6,16.7,44.7,48.9,14.7,104.9,1.7,314
33,JJ Redick,LAC,31,14,7,7,38.6,107.4,104.7,2.6,6.4,0.92,10.8,0,5,2.6,11.7,54.3,59,15.7,99.92,6.2,1129
33,Jamal Crawford,LAC,35,14,7,7,27.1,109.1,112.8,-3.7,10.6,1.59,11.2,1.5,5.9,3.7,7,40.9,44.7,23.6,102.68,5.1,817
33,Kyle Korver,ATL,34,14,8,6,37.5,103.9,98.6,5.3,9.1,1.57,17.1,0.2,12.5,6.3,10.9,53.8,55.7,13.4,95.81,8.3,1051
33,Matt Barnes,LAC,35,14,7,7,29.2,109.5,101.7,7.8,7.3,1.38,15.1,3.9,12,8.2,11,46,49.2,13,99.08,5.5,844
41,David Lee,GSW,32,13,10,3,8.2,112.3,95.3,17,11.4,4,14,10.1,19.3,14.9,3.5,40,42.9,20.2,95.37,8.4,211
41,Kyrie Irving,CLE,23,13,10,3,35.7,109.8,103.8,5.9,18.9,2.5,17.6,2.1,7.7,4.9,7,51.1,57.3,22.6,92.08,12.7,891
43,Aaron Brooks,CHI,30,12,6,6,11,89.3,106,-16.7,18,1.22,13.1,2,12.1,6.6,10.7,41,42.1,24.7,91.13,4.4,253
43,Chris Paul,LAC,30,12,6,6,37.1,108.7,105,3.7,39.3,4.04,30.6,1.5,9.8,5.7,7.6,57.4,62.7,23.2,97.8,17.9,908
43,Derrick Rose,CHI,26,12,6,6,37.8,106.6,98.9,7.6,31.7,2.05,21.1,2.8,9,6,10.3,44.5,48.4,28.8,90.97,12.5,864
43,Jimmy Butler,CHI,25,12,6,6,42.2,105.3,100.4,4.9,13.9,1.81,12.5,3.5,9.2,6.4,6.9,50.7,56.2,23.8,90.3,13.7,956
43,Joakim Noah,CHI,30,12,6,6,32.9,102.4,100.1,2.3,15,1.9,26.4,11.1,21.7,16.3,13.9,40.8,40.7,12.1,90.1,9.5,739
43,Mike Dunleavy,CHI,34,12,6,6,32.4,108.5,99.7,8.8,12.3,2.07,22.3,1.8,9.7,5.8,10.8,64.2,68,12.4,91.17,9.6,742
43,Taj Gibson,CHI,30,12,6,6,23,96.4,105.3,-8.9,7.8,1.09,11.1,8.7,13.9,11.3,10.2,47.2,52.2,15.5,91.87,9.5,527
50,Courtney Lee,MEM,29,11,6,5,33.4,101.5,101.9,-0.4,11,1.85,16.4,0.8,6.8,3.8,8.9,62,66.3,14.8,95.24,10,730
50,Dahntay Jones,LAC,34,11,6,5,1.6,82.5,75.5,7,0,0,0,0,5,2.5,0,100,100,4.8,121.15,0,40
50,Hedo Turkoglu,LAC,36,11,7,4,5,78.2,106.3,-28.1,13.8,2,17.4,1.6,10.9,6,8.7,29.4,29.4,16,97.72,0,110
50,Jeff Green,MEM,28,11,6,5,27.1,100.3,102.4,-2.1,10.1,1.19,12.3,2.8,13.8,8.3,10.3,35.2,41,20.1,94.93,6.3,594
50,Kosta Koufos,MEM,26,11,6,5,11.6,99.6,112.7,-13.1,4.9,4,10.5,12.6,15.4,13.9,2.6,54.8,55.7,11.6,90.14,11.6,241
50,Marc Gasol,MEM,30,11,6,5,37.8,100.7,103.8,-3.1,21.1,3.06,17,4.5,23.4,13.7,5.6,39.4,49.6,26,94.03,15.6,813
50,Mike Scott,ATL,26,11,4,7,15.6,91.3,106.9,-15.6,5.2,0.71,7.4,8.1,16.4,12.1,10.3,41.8,44,16.2,94.95,7.6,344
50,Nikola Mirotic,CHI,24,11,5,6,14.9,106.5,100,6.5,9.1,1.13,9.8,3.8,12.6,8.2,8.7,35.6,42.1,21.6,93.77,5.3,322
50,Tony Snell,CHI,23,11,5,6,12.7,92.9,92.6,0.3,8.7,1.2,10.5,0.6,9.8,5.2,8.8,44.3,47,16.2,92.48,5.5,268
50,Vince Carter,MEM,38,11,6,5,17.8,101.3,106.9,-5.6,8.7,1.57,12.6,5.7,18.1,11.3,8,45.5,48.6,16.3,93.27,9.6,386
50,Zach Randolph,MEM,33,11,6,5,34.7,99.2,100.5,-1.3,11,1,10,8.2,16.1,12.1,10,42.6,47.1,24.4,94.01,9.3,750
61,Beno Udrih,MEM,32,10,5,5,17.5,97.4,108.5,-11.1,20.2,5.25,20.2,2.2,9.1,5.5,3.8,45.2,48.5,20.9,94,9.2,343
61,Bradley Beal,WAS,22,10,6,4,41.8,105.7,101.6,4.2,19.2,1.77,15.5,3.3,9.2,6.3,8.8,46.3,51.8,26.5,94.51,12.3,820
61,Drew Gooden,WAS,33,10,6,4,17.8,105.6,96.4,9.2,7.1,0.57,9,7,21.6,14.5,15.7,47.5,51,19.6,97,9.5,358
61,Kirk Hinrich,CHI,34,10,4,6,12.6,93.7,117.7,-24,15.1,11,34.4,0,4.5,2,3.1,63.2,64,7.4,91.01,4.7,239
61,Marcin Gortat,WAS,31,10,6,4,30.7,107,103.2,3.7,11.8,1.38,16.4,8.7,18.3,13.7,11.9,62.8,64.2,16.1,96.45,13.1,616
61,Marreese Speights,GSW,27,10,7,3,6.7,95.7,95.7,0.1,11.1,1,7,10.8,22,15.8,7,33.3,38.1,32.7,100.12,5.1,141
61,Mike Muscala,ATL,23,10,5,5,10.2,92.4,105.5,-13.1,2,0.25,2.6,8,9.5,8.8,10.5,63.6,63.6,16.7,94.1,9.2,197
61,Nene,WAS,32,10,6,4,25.7,97.4,98,-0.6,9.9,1.07,13,9.5,14.6,12.1,12.2,44.7,45.9,17.5,93.9,7.3,500
61,Nick Calathes,MEM,26,10,5,5,12.6,102.8,99.6,3.2,19.5,1.6,24.2,0.8,12.6,6.5,15.2,41.7,41.8,17.7,93.97,4.7,247
61,Otto Porter Jr.,WAS,22,10,6,4,33.1,107.4,97.9,9.5,8.2,3,14.8,6.8,15.2,11.1,4.9,51.1,51.4,13.6,95.92,10.7,660
61,Pau Gasol,CHI,34,10,6,4,31.7,105.1,95.7,9.4,17.2,1.48,16.7,5.4,21.5,14,11.3,48.7,53.9,22.2,92.04,15.9,611
61,Paul Pierce,WAS,37,10,6,4,29.8,104.2,103.2,1,4.9,0.9,7,0,13.4,6.8,7.8,65.2,67.7,17.3,95.76,10.5,596
61,Ramon Sessions,WAS,29,10,6,4,21.8,104.4,95,9.4,16.9,2.3,20.7,0.9,9.2,5.1,9,44.3,47.9,17.5,96.1,7.5,435
61,Shelvin Mack,ATL,25,10,4,6,9.9,84.4,104.5,-20.1,21.3,5,18.5,1.8,7.6,4.8,3.7,46.2,46.8,19.7,96.69,10.1,199
61,Tony Allen,MEM,33,10,6,4,27.9,101.3,100.2,1.1,8.5,1.15,16.7,5.1,13.9,9.5,14.4,50,53,12,95.46,9,553
76,Mike Miller,CLE,35,9,5,4,7.3,94.4,104,-9.6,0,0,0,0,14.9,7.5,16.7,90,90,4.3,91.55,6.1,124
76,Nick Johnson,HOU,22,9,4,5,5.4,83,97.1,-14.1,14.8,1,15.4,2,5.2,3.7,15.4,26.5,32.8,18.5,103.13,-2.6,106
78,Kendrick Perkins,CLE,30,8,7,1,4.1,94.4,112.7,-18.3,0,0,0,5.9,19.4,12.9,23.5,25,40.3,22.4,104.4,-0.5,71
78,Kostas Papanikolaou,HOU,24,8,4,4,2.6,53.2,76.1,-22.9,0,0,0,0,7.7,4,50,25,30.7,19.2,106.62,-19,47
78,Mike Conley,MEM,27,8,5,3,30.4,100.6,97.7,3,29.4,3.33,25.2,0,3.8,1.8,7.5,47.9,53.1,22.2,93.14,11.9,472
78,Spencer Hawes,LAC,27,8,4,4,7.1,110,103.2,6.8,11.4,5,20.8,4.6,16.4,10.3,4.2,61.8,64.3,14.8,104.26,9.6,120
82,Boris Diaw,SAS,33,7,3,4,28.3,111.8,112.8,-1,19.7,2.78,22.5,6.4,15.6,10.9,8.1,50.7,52.8,19.2,94.53,10.2,389
82,Danny Green,SAS,28,7,3,4,29.1,111.8,102.7,9.1,10.1,3,18.1,3.2,7.3,5.2,6,44.3,45.6,14.9,94.79,5.8,397
82,John Wall,WAS,24,7,5,2,38.9,106.7,102,4.7,47.7,3.07,35.2,1.8,9,5.6,11.4,40.5,48,24.2,97.27,14,554
82,Kawhi Leonard,SAS,24,7,3,4,35.8,103.4,109.5,-6.1,12.4,1.2,11.3,4.7,15.5,9.8,9.4,52.8,57.1,24.5,96.04,13.4,499
82,Lester Hudson,LAC,30,7,3,4,5.4,97.6,94,3.5,26.9,2.33,29.2,0,2.7,1.2,12.5,50,50,19.3,106.1,4,83
82,Manu Ginobili,SAS,37,7,3,4,18.7,106.7,109.9,-3.1,40,2.29,32.3,2.9,14.8,8.8,14.1,44.2,52.7,21.9,99.14,11.3,268
82,Marco Belinelli,SAS,29,7,3,4,16.6,103.4,93.8,9.6,15.6,2,16.9,1.8,8.8,5.6,8.5,69.2,72.7,19,98.61,13.9,237
82,Matt Bonner,SAS,35,7,3,4,5.2,102.4,85,17.4,4,1,8.3,0,14.3,7.8,8.3,30,30,12.4,108.16,-2.8,83
82,Patty Mills,SAS,26,7,3,4,16,115.3,99.2,16.2,11.4,1.6,13.1,3.5,12,7.9,8.2,69,74.4,20,100.94,15.4,235
82,Tiago Splitter,SAS,30,7,3,4,17.6,92.6,96.8,-4.2,11.4,1.29,18.4,8.9,14.3,11.4,14.3,37.5,37.1,14.4,95.41,2.6,242
82,Tim Duncan,SAS,39,7,3,4,35.7,110.7,106.1,4.6,14.7,3.29,17,7.5,23,15.3,5.2,58.9,59.5,20.2,93.94,16,487
82,Tony Parker,SAS,33,7,3,4,30,104.7,105.4,-0.7,18.5,2.27,18.5,1.8,9,5.2,8.1,36.3,38.6,23.7,93.09,4.5,406
94,Alan Anderson,BKN,32,6,2,4,23.6,102,97.6,4.4,8.1,0.88,11.9,1.4,11.9,7,13.6,73.2,73.4,16.1,99.32,12.3,294
94,Bojan Bogdanovic,BKN,26,6,2,4,34.4,97.3,105.8,-8.5,8.1,1.25,12.5,1.4,9.4,5.4,10,48.3,49.9,15.4,95.83,5.4,410
94,Brook Lopez,BKN,27,6,2,4,38.9,100.7,105.5,-4.8,3.7,0.83,4.3,8.2,14,11.1,5.2,49.4,56.9,21.2,93.88,12,459
94,Deron Williams,BKN,31,6,2,4,32,100,112.3,-12.3,27.7,2.06,27.5,1.6,18,9.7,13.3,47.1,49.3,20.7,94.22,9.4,379
94,Ersan Ilyasova,MIL,28,6,2,4,23.7,93.6,112.8,-19.2,3.4,0.6,4.1,3.8,13.4,8,6.8,36.9,39.8,22.3,95.03,4.3,281
94,Giannis Antetokounmpo,MIL,20,6,2,4,33.5,89.3,101.3,-12,14,1.45,14.8,5,14.8,9.5,10.2,36.6,42.5,20.4,93.7,7.6,391
94,Jared Dudley,MIL,29,6,2,4,18.4,92.7,91.7,0.9,14.3,1.6,17.4,2.4,6.5,4.5,10.9,60,60.5,15.3,94.91,11.2,218
94,Jarrett Jack,BKN,31,6,2,4,25.5,106.7,89.7,17,27,1.35,25.5,1.4,13.2,7.8,18.9,56.5,62,22.8,97.87,13.7,315
94,Jerryd Bayless,MIL,26,6,2,4,20,93.5,99.1,-5.6,25,4.5,28.1,3.1,9.5,6.1,6.3,37.1,45.9,17.4,92.68,8.2,232
94,Joe Harris,CLE,23,6,4,2,2.6,67.6,93.9,-26.3,25,1,10,0,6.3,2.9,10,41.7,51.5,25.7,102.57,7.2,34
94,Joe Johnson,BKN,34,6,2,4,41.6,98.2,110.8,-12.6,20.1,5.8,20.9,1.9,16.5,9,3.6,42.6,47.3,20.2,94.19,10.2,488
94,Joey Dorsey,HOU,31,6,3,3,2.2,54.5,89.7,-35.1,40,2,33.3,6.7,21.4,13.8,16.7,0,17.4,10.8,111.22,1.4,33
94,John Henson,MIL,24,6,2,4,25.4,90.1,101.7,-11.6,5.1,0.36,6.5,12.2,16.3,14.2,17.7,58.5,56.2,17,92.38,12.4,294
94,Kevin Seraphin,WAS,25,6,4,2,12,102,95.3,6.7,4.7,0.5,5,3.9,18.2,11.6,10,48.4,49,22.6,98.65,9.2,147
94,Khris Middleton,MIL,23,6,2,4,38.7,88.4,104,-15.6,10,1.2,10,2.7,6.4,4.4,8.3,44,48.2,20.7,93.94,8.2,456
94,Mason Plumlee,BKN,25,6,2,4,8.2,89.2,98.1,-8.9,6.5,0.67,12.5,4.7,12.5,8.8,18.8,66.7,55.4,13.2,101.9,2.4,102
94,Michael Carter-Williams,MIL,23,6,2,4,31.8,89.7,107.8,-18.1,29,1.81,22.8,0.4,13.5,6.5,12.6,42.3,43.8,22.5,95.76,9,379
94,O.J. Mayo,MIL,27,6,2,4,26,95.8,96.4,-0.7,20,2,21.2,0.6,11,5.8,10.6,38.9,45.5,19.2,94.78,8.6,307
94,Shawn Marion,CLE,37,6,5,1,4.2,92.3,102.1,-9.8,6.7,0,14.3,6.7,17.4,11.3,0,16.7,16.7,10,94.19,4.9,52
94,Thaddeus Young,BKN,27,6,2,4,31.7,98.7,104.8,-6.1,14.3,1.14,15.8,8.7,13.3,11,13.9,43.9,44.2,20,94.75,6.5,379
94,Zaza Pachulia,MIL,31,6,2,4,21.4,92.6,103.8,-11.2,12,1.8,15,7.4,25,15.2,8.3,40,43.7,17.6,96.62,9.9,257
115,Al-Farouq Aminu,DAL,24,5,1,4,30,109.3,103.1,6.2,5.4,1,11.8,8.5,13.3,10.9,11.8,66.1,71.1,12.1,102.96,12.6,321
115,Amar'e Stoudemire,DAL,32,5,1,4,15,105.4,104.9,0.5,5.9,0.43,6,8.3,10.2,9.3,14,42.9,47.9,24.5,105.78,3.7,167
115,CJ McCollum,POR,23,5,1,4,33.2,110.4,106.5,3.9,2.1,0.33,2.5,0.5,10.3,5.5,7.5,56,58.4,20.8,93.78,9.9,326
115,Charlie Villanueva,DAL,30,5,1,4,8.7,115.6,115.4,0.2,8.6,0,10.7,7.3,22,13.5,0,60,60,19.5,117.8,10.8,109
115,Damian Lillard,POR,24,5,1,4,40.2,101,109.5,-8.5,22.1,1.92,15.9,0.9,8.7,4.7,8.3,43.2,49.1,27.1,93.27,9.3,394
115,Dirk Nowitzki,DAL,37,5,1,4,36.2,106.5,111.1,-4.6,10.2,1.2,10.3,2.1,24.7,13.4,8.5,47.6,55,23.8,101.26,14.9,385
115,J.J. Barea,DAL,31,5,1,4,30.7,109.8,100.3,9.5,34.6,2.64,33.3,3,10.6,7,12.6,47.4,49.5,19.7,101.36,11.1,325
115,JaMychal Green,MEM,25,5,1,4,1.7,84.2,52.6,31.6,0,0,0,0,37.5,18.8,0,0,34.7,14.3,109.35,12.1,19
115,James Michael McAdoo,GSW,22,5,5,0,2,61.9,81,-19,0,0,0,8.3,25,16.7,25,66.7,66.7,15.4,101.07,23.5,21
115,Justin Holiday,GSW,26,5,5,0,2.2,65.2,81.8,-16.6,20,0.5,20,0,7.7,3.8,40,75,75,14.3,99.02,3.9,23
115,LaMarcus Aldridge,POR,29,5,1,4,41.7,101.2,112.6,-11.3,8.3,1.13,6.3,9.4,16.3,12.8,5.6,34.4,42.6,29.3,91.87,10,401
115,Meyers Leonard,POR,23,5,1,4,21.3,110.1,97.5,12.5,7.8,1.67,16.7,5.1,22,13.8,10,90.5,89.1,10.5,92.97,14.3,208
115,Monta Ellis,DAL,29,5,1,4,39.4,110.8,111.7,-0.9,21,1.63,16,1.9,5.6,3.7,9.9,51.8,54.3,27.7,103.81,11.4,426
115,Nicolas Batum,POR,26,5,1,4,41.7,101.2,108.5,-7.2,21.1,2.17,22.8,2.7,17.1,9.8,10.5,43.6,46.9,19,92.95,9.5,406
115,Robin Lopez,POR,27,5,1,4,23.4,85.6,105.8,-20.2,5,0.6,11.1,7.3,11.1,9.1,18.5,60,70.2,9.8,91.75,6.4,222
115,Steve Blake,POR,35,5,1,4,8.5,102.5,122.9,-20.4,30.8,4,36.4,0,2.4,1.2,9.1,22.7,29.5,15.7,91.65,1,80
115,Tyson Chandler,DAL,32,5,1,4,32.1,105.3,112.7,-7.4,0.9,0.2,2.1,15.7,16.4,16,10.4,65.5,63.1,12.1,102.46,9.3,339
132,Amir Johnson,TOR,28,4,0,4,27.9,98.6,117.3,-18.6,6.3,0.57,8.9,5.6,19.1,11.9,15.6,69,67.1,16.2,94.86,9.5,221
132,Anthony Davis,NOP,22,4,0,4,42.9,101.2,106.8,-5.6,9.9,0.62,6.4,5.2,19,12.3,10.4,54,61.3,30.7,94.6,19.2,338
132,Aron Baynes,SAS,28,4,2,2,10,95.6,104.5,-9,4,0.33,6.7,6.5,15.2,10.9,20,30,39.8,13.7,106.5,-0.4,90
132,Avery Bradley,BOS,24,4,0,4,33.3,102.7,107.1,-4.4,3.7,1,5.1,2.2,8.7,5.4,5.1,43,46.2,19,95.37,4.9,262
132,Brandon Bass,BOS,30,4,0,4,21.5,97.5,117,-19.4,18.9,3.33,27,3.4,5.8,4.6,8.1,35,41,15.1,93.08,5.2,162
132,Cory Joseph,SAS,23,4,2,2,5.4,78.3,120.8,-42.6,0,0,0,0,4.5,2.3,12.5,83.3,79.9,16,103.83,9.4,46
132,Dante Cunningham,NOP,28,4,0,4,18.8,115.3,107.8,7.5,3.5,0,14.3,6.7,15.6,12,0,81.8,85.2,7.3,96.54,11.8,150
132,DeMar DeRozan,TOR,25,4,0,4,39.7,100.6,117,-16.4,25,2.3,19.3,2.8,13.7,7.7,8.4,41.9,46.3,26.6,94.99,10.4,316
132,Devin Harris,DAL,32,4,1,3,18.4,97.1,112.4,-15.4,7.4,1,11.4,1.2,9.9,5.1,11.4,34.8,44.5,16.1,110.53,2.9,170
132,Ekpe Udoh,LAC,28,4,2,2,3,115.4,69,46.4,0,0,0,0,33.3,14.3,0,33.3,33.3,11.1,108.94,0,26
132,Eric Gordon,NOP,26,4,0,4,35.8,101.1,115.9,-14.8,19.5,1.5,16.7,1.3,5.3,3.2,11.1,54.8,56.4,23.2,95.07,8.1,285
132,Evan Turner,BOS,26,4,0,4,29.5,100.9,106,-5.2,27.5,2.11,25,1.6,22.5,12,11.8,38.6,43.8,22.2,93.89,11.3,229
132,Garrett Temple,WAS,29,4,1,3,6.5,85.7,96.6,-10.9,6.3,0.33,7.1,2.9,8,5.1,21.4,16.7,36.8,20.3,105.72,-2.9,56
132,Greivis Vasquez,TOR,28,4,0,4,25.3,91.3,114.4,-23.1,20,3,26.1,0,7.1,3.3,8.7,46.6,49.5,15,96.93,4.2,207
132,Isaiah Thomas,BOS,26,4,0,4,29.8,104.9,105.2,-0.3,38.4,2,25.5,0.8,8.9,4.7,12.7,36.1,51.4,29.1,99.35,13.9,245
132,Jae Crowder,BOS,24,4,0,4,25.1,96,108.8,-12.8,13.8,1.6,17.4,7.8,11.9,9.8,10.9,56.9,61.9,16.9,96.82,11.3,201
132,Jared Sullinger,BOS,23,4,0,4,20.1,103,105.4,-2.4,2.7,0.2,2.1,9.4,23.8,15.9,10.6,59.2,59.6,24,98.63,16,164
132,John Jenkins,ATL,24,4,1,3,5.3,114.3,95.1,19.2,0,0,0,6.3,8,7.3,0,83.3,83.3,13.3,93.16,12.2,42
132,Jon Leuer,MEM,26,4,1,3,2.4,65,75,-10,0,0,0,20,30,25,0,50,50,18.2,101.95,19.2,20
132,Jonas Jerebko,BOS,28,4,0,4,17,100.7,93,7.8,2.2,0.33,5,6,13.2,9.8,15,33.3,34.6,11.9,98.64,1.8,137
132,Jonas Valanciunas,TOR,23,4,0,4,26.4,101.4,109.1,-7.7,3,0.5,4.2,8,30.4,18,8.3,50,54.2,19.2,95.07,13.4,210
132,Jordan Adams,MEM,20,4,1,3,2.4,95.2,57.9,37.3,0,0,0,0,12.5,6.3,0,83.3,73.5,21.7,98.39,19,21
132,Kelly Olynyk,BOS,24,4,0,4,13.3,99.1,104.9,-5.8,5.9,0.5,10,3.2,6.8,4.7,20,65.4,64.8,14.4,93.74,2.6,106
132,Kevin Love,CLE,26,4,4,0,26.7,121,105.3,15.6,13.7,1.67,15.2,5.9,20.6,13.4,9.1,52.4,57.7,23.1,93.67,11.5,210
132,Kyle Lowry,TOR,29,4,0,4,32.8,97.7,107.6,-9.9,25,1.58,20.4,4.8,12.3,8.2,12.9,36,39.6,25,95.37,4.6,260
132,Lou Williams,TOR,28,4,0,4,25.6,97.6,114,-16.4,8.5,1.67,7.4,1.8,5.1,3.3,4.4,35.3,43.3,27.4,95.65,5.5,208
132,Marcus Smart,BOS,21,4,0,4,22.5,92.7,117.5,-24.8,11.6,1.25,11.4,5,7.9,6.3,9.1,53.4,54.8,19.3,96.06,5.8,177
132,Norris Cole,NOP,26,4,0,4,26.4,106.6,98.6,8,10.3,0.88,13.5,1.1,4.8,3.2,15.4,45.8,46.9,19.2,96.66,1.1,211
132,Omer Asik,NOP,28,4,0,4,19.8,90.2,112.3,-22.1,11.8,1.2,25,14,25.4,19,20.8,20,30.6,10.3,93.31,5.6,153
132,Patrick Patterson,TOR,26,4,0,4,26.5,93.5,110.2,-16.7,8.6,1.67,13.5,3.3,9.3,6.1,8.1,68.5,71.3,13.2,97.9,12.2,217
132,Quincy Pondexter,NOP,27,4,0,4,31.1,99.2,112.6,-13.4,14.3,12,27.3,2.4,13.6,8,2.3,41.1,46.7,11.5,97.07,7.3,250
132,Richard Jefferson,DAL,35,4,1,3,12.7,97.3,128.2,-30.9,2.9,0.33,5.3,0,3.9,1.9,15.8,46.4,50.4,14.9,104.73,-0.5,111
