 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
40,Chris Paul,PHX,37,13,7,6,34.4,115.9,113.9,2,36.2,3.48,34.7,1.9,10.6,6.6,10,62.3,66.6,21.3,93.02,15.6,863
40,Deandre Ayton,PHX,23,13,7,6,30.5,116.9,116.9,0,9.1,1.16,10,9.8,21.3,16,8.7,64.6,65.3,23.3,92.89,15.3,768
40,Duncan Robinson,MIA,28,13,9,4,12.3,110.4,109.6,0.9,4.9,1.67,7.5,1.2,12.9,7.1,4.5,59.6,61.2,17.1,94.74,7.7,316
40,Jae Crowder,PHX,31,13,7,6,29.5,115.3,116.5,-1.2,10.9,1.63,18.9,2.4,14.1,8.6,11.6,49,52.4,16.1,94.19,6.1,745
40,Mikal Bridges,PHX,25,13,7,6,38.5,116.3,115.8,0.4,10.2,3.36,18.5,2.8,9.9,6.6,5.5,52.5,57.2,15.2,93.06,8.7,966
40,Moses Moody,GSW,20,13,9,4,8,112.2,113.6,-1.3,5.6,1.33,10.5,2.4,6.4,4.5,7.9,66.1,66.9,14.7,97.94,7.7,213
40,Nik Stauskas,BOS,28,13,8,5,1.8,98,71.2,26.8,33.3,0,22.2,0,15.4,8,0,37.5,47.2,25.9,101.35,15.8,49
49,Bobby Portis,MIL,27,12,7,5,24.8,99.5,97.1,2.4,4.7,0.56,6,7.4,29.5,18.2,10.7,47.8,50.9,19.5,101.07,12.9,633
49,Brandon Clarke,MEM,25,12,6,6,24.7,106.4,104,2.4,13.3,2,16,10.5,15.5,12.8,8,61.5,64.5,16.8,104.7,14.5,642
49,Brook Lopez,MIL,34,12,7,5,27.7,98.3,102.4,-4.2,3.8,0.73,6.2,7.5,12.1,9.8,8.5,52,56.6,15.6,100.46,9.1,693
49,Danny Green,PHI,35,12,6,6,26.6,110.7,106.2,4.5,5,0.77,8.9,3.3,8.9,6.3,11.6,57.9,57.6,15,92.43,6.1,616
49,Desmond Bane,MEM,24,12,6,6,35.6,114.9,102.6,12.3,8.9,1.63,12.1,1,8.8,4.7,7.5,61.3,64.5,17.6,102.99,11,918
49,Frank Ntilikina,DAL,23,12,5,7,10.4,99.2,103.4,-4.2,11.8,1.5,23.1,1.5,7.9,4.7,15.4,45.8,47.1,10.8,99.58,2.4,256
49,Gary Payton II,GSW,29,12,9,3,16.9,111.5,100,11.5,11.1,2.67,21.6,6.7,11.1,9,8.1,75,75.1,12.2,98.8,12.3,419
49,Georges Niang,PHI,29,12,6,6,16.5,112.8,107.9,4.9,8.4,1.57,16.4,2.4,6.7,4.8,10.4,58.3,59.3,12.8,95.97,3.3,398
49,Giannis Antetokounmpo,MIL,27,12,7,5,37.3,106.4,99.2,7.1,35.5,1.5,16.9,5.4,28.6,17.3,11.3,50.7,55.2,37.3,100.12,20.8,940
49,Grayson Allen,MIL,26,12,7,5,25.4,100.9,105.2,-4.3,7.1,1.67,13.8,1.5,9.3,5.3,8.3,56.7,57.6,12.8,101.33,6.8,652
49,JaVale McGee,PHX,34,12,7,5,11.1,108.9,109.9,-1,9,0.78,9.7,12.7,25.8,19.2,12.5,70,72.7,20.8,97.83,16.2,270
49,James Harden,PHI,32,12,6,6,39.9,112.8,110.7,2.1,34.8,2.06,29.9,2.6,12,7.6,14.5,49.4,58.4,23.7,91.98,12.7,916
49,Jaren Jackson Jr.,MEM,22,12,6,6,27.7,109.7,103.5,6.2,5.2,0.65,5.3,6.6,15.4,10.8,8.2,46.5,51.6,23.8,103.15,8.8,711
49,Jrue Holiday,MIL,32,12,7,5,38.6,105.9,104.2,1.8,26.4,2.29,21.6,2.4,11.1,6.7,9.4,43.2,46.1,26,99.12,10,959
49,Kyle Anderson,MEM,28,12,6,6,18.4,109.8,107.5,2.4,13,2.1,23.3,4.2,18.6,11.3,11.1,59.8,61.1,12.8,104.45,10.3,478
49,Landry Shamet,PHX,25,12,6,6,16,105.3,112.2,-6.9,10.6,2.14,20.5,1.6,9.7,5.5,9.6,49,50.9,12.9,98.58,6.1,394
49,Pat Connaughton,MIL,29,12,7,5,26.5,104.2,103.3,0.9,5.1,1.57,10.2,0.9,13.9,7.4,6.5,61.9,63.2,12.9,100.01,9.6,666
49,Paul Reed,PHI,23,12,6,6,11.6,110.8,110.2,0.5,10.8,1.11,17.5,16.3,17.5,16.9,15.8,55.6,56.3,14.5,96.48,8.4,278
49,Shake Milton,PHI,25,12,6,6,13.2,114.4,108.7,5.7,10.2,2.2,17.5,2.8,8.7,6,7.9,57.9,64.1,14.4,96.21,9.1,313
49,Tobias Harris,PHI,29,12,6,6,38.8,110.7,111.3,-0.6,13.2,1.94,15.6,2.4,18.2,10.5,8,56.8,59.1,19.2,91.67,12.1,887
49,Tyrese Maxey,PHI,21,12,6,6,40.4,110.3,110.5,-0.2,17.2,2.24,17.4,1.4,7.5,4.6,7.8,55.5,61,21.3,92.99,11.5,941
49,Tyus Jones,MEM,26,12,6,6,21.8,106.6,104.1,2.5,32.3,4.15,31.4,1.3,12.6,6.7,7.6,48.5,52.1,18.2,102.98,13.2,564
49,Wesley Matthews,MIL,35,12,7,5,28.7,103.5,100.5,2.9,5.6,2.33,15.9,2.5,7.4,5,6.8,53.1,54.4,9.1,100.89,4.3,718
72,Dillon Brooks,MEM,26,11,6,5,30.5,109.5,103.2,6.3,13.4,1.36,12.8,2.1,6.1,4,9.4,42.2,44,24.6,102.27,4,715
72,Jevon Carter,MIL,26,11,6,5,11.4,112.6,88.5,24.1,9.7,1.67,27.8,2.5,9.2,6.1,16.7,55.3,57.8,8.7,102.93,5.8,270
74,De'Anthony Melton,MEM,24,10,4,6,17,101.1,99.2,1.9,14.3,1.14,16.7,4.5,12.9,8.4,14.6,40.8,41.9,18.4,106.73,6.5,377
74,Devin Booker,PHX,25,10,5,5,36.6,113.2,115.6,-2.4,19.8,1.38,16.1,3.1,10.2,6.9,11.7,53.1,58.7,28.6,93.66,12.2,712
74,Joel Embiid,PHI,28,10,6,4,38.5,113.6,108.6,5,10.2,0.66,8.3,6.3,22,14.7,12.6,50.6,59,28.4,91.94,14.2,734
74,Kyle Lowry,MIA,36,10,4,6,29.5,107.7,105.3,2.4,23.7,2.47,29.4,1,12.7,6.4,11.9,36.6,41.3,17.1,95.05,6.3,585
74,Trey Burke,DAL,29,10,6,4,3.7,91.6,108.3,-16.8,33.3,4,14.3,0,8.6,3.9,3.6,59.1,64.9,26.4,108.1,18.2,83
74,Ziaire Williams,MEM,20,10,5,5,16.8,106.4,114.1,-7.7,4.1,2.5,7.8,2,7.1,4.4,3.1,54.8,59.8,14,108.96,6.5,377
80,Bismack Biyombo,PHX,29,9,5,4,9.5,109.8,102.3,7.4,7.8,0.83,16.1,9.3,12.6,11,19.4,64.7,63.6,12.6,96.72,6.4,174
80,Furkan Korkmaz,PHI,24,9,3,6,6.8,105.2,110.9,-5.6,10,2,13.3,1.5,16.2,9,6.7,56.5,58.6,16.7,102.7,10.6,134
80,Ja Morant,MEM,22,9,5,4,37.5,114.7,109.4,5.3,41.9,2.75,25.7,3.5,17.2,10.1,9.4,48.6,54.9,30.4,102.38,17.8,719
80,Juwan Morgan,BOS,25,9,6,3,1.6,71,83.9,-12.9,0,0,0,11.1,6.3,8.8,0,0,26.6,5.6,101.74,0,31
80,Luke Kornet,BOS,26,9,4,5,2.1,100,81,19,10,1,16.7,4.8,19,11.9,16.7,87.5,87.5,11.6,103.71,12.9,39
80,Malik Fitts,BOS,24,9,6,3,1.8,90,54.5,35.5,0,0,0,0,10.5,6.1,0,100,100,12.5,95.19,21.4,30
80,Matisse Thybulle,PHI,25,9,4,5,15.2,100.4,115.8,-15.5,5,2,12.9,1.6,5.3,3.5,6.5,54.2,53.3,8.9,96.53,3.5,272
80,Omer Yurtseven,MIA,24,9,5,4,4.2,103.7,98.7,5,15,0,13.6,2.5,13.6,8.3,0,66.7,64.7,21.3,101.54,15.8,81
80,Sterling Brown,DAL,27,9,5,4,2.8,90.5,111.5,-21,21.4,1,15.8,3.6,24.1,14,15.8,30,42,23.9,116.24,12.7,63
80,Torrey Craig,PHX,31,9,5,4,7.6,102,118.1,-16.1,10.6,1.25,15.6,6.7,15.4,10.7,12.5,43.2,43.7,15,103.65,6.8,148
80,Xavier Tillman,MEM,23,9,6,3,15.5,98,112.8,-14.8,6.4,0.6,14,8.4,12.9,10.5,23.3,74,72.4,10.6,105.06,7.1,306
91,Haywood Highsmith,MIA,25,8,4,4,3.9,103,90.9,12.1,13,1,23.1,6.3,8.1,7.2,23.1,64.3,64.3,13.7,102.75,5.6,67
91,John Konchar,MEM,26,8,5,3,6.9,82.2,114.3,-32.1,16.7,5,27.8,4.8,27.6,15.8,5.6,31.8,37.9,9.8,102.36,9.7,118
91,Jordan Nwora,MIL,23,8,4,4,2.5,64.4,91.1,-26.7,18.2,0,16.7,0,13.6,6,0,22.2,20.2,20,108.25,0,45
91,Marquese Chriss,DAL,24,8,4,4,3.8,91.3,116.4,-25.1,0,0,0,12.5,17.2,14.8,8.3,56.3,65.8,16,108.38,9.3,69
91,Rayjon Tucker,MIL,24,8,4,4,2.4,62.8,81.4,-18.6,0,0,0,3.6,9.5,6.1,0,33.3,33.3,6.3,109.67,1,43
91,Thanasis Antetokounmpo,MIL,29,8,4,4,2.5,69.6,87.2,-17.7,8.3,0,20,3.6,13,7.8,0,66.7,57.9,7.8,109.54,6.2,46
97,Andre Iguodala,GSW,38,7,4,3,8.8,110.7,120.5,-9.7,27.3,3,46.2,4.8,8.5,6.4,15.4,50,53.3,10.3,96.92,3.5,121
97,Isaiah Joe,PHI,22,7,2,5,2.1,128.6,83.8,44.8,0,0,0,0,10,6.1,37.5,50,50,19.5,117.55,0,35
97,Ish Wainright,PHX,27,7,2,5,3.8,123,96.8,26.1,4,0.33,6.3,21.2,16.7,19.3,18.8,54.2,54.2,18.8,112.78,9.5,61
97,Luca Vildoza,MIL,26,7,3,4,2.4,57.5,89.7,-32.2,50,0,40,3.6,5.9,4.4,0,41.7,41.7,13.3,111.95,14.6,40
97,Sam Hauser,BOS,24,7,3,4,2.1,82.1,50,32.1,33.3,0,28.6,0,6.3,3.3,0,37.5,51.2,17.2,94.77,14.5,28
97,Steven Adams,MEM,28,7,2,5,16.2,116.9,109.3,7.6,16.1,3.75,33.3,11.1,23.1,17,8.9,42.9,46.4,10.8,103.21,8.7,242
103,Aaron Holiday,PHX,25,6,2,4,3.3,154.5,84.4,70.1,47.4,0,39.1,13.6,0,7.7,0,75,72.7,25,108.3,26.5,44
103,Anthony Edwards,MIN,20,6,2,4,37.8,107.2,111.3,-4.1,15,1.2,11.3,1.8,8.1,5.2,9.4,55.9,60.4,26.4,102.77,11.6,485
103,Bojan Bogdanovic,UTA,33,6,2,4,35.7,106.6,116.8,-10.2,8.4,0.83,8.8,1.4,11.2,6.2,10.5,54.9,59,22.7,91.71,7.9,408
103,Brandon Ingram,NOP,24,6,2,4,39.3,118,117.9,0.1,26.2,1.61,18.9,1.7,16,8.4,11.7,52.1,58.4,28.2,95.73,13.8,472
103,CJ McCollum,NOP,30,6,2,4,39,113.8,116,-2.2,20.7,1.93,16,4.4,14.9,9,8.3,46,48.7,27.5,95.02,9.4,463
103,Chris Boucher,TOR,29,6,2,4,21.6,112.5,112.7,-0.2,1.2,0.5,2,8.6,23,14.6,4,69,72.2,16.3,93.75,14.6,256
103,D'Angelo Russell,MIN,26,6,2,4,32.7,107.6,109.4,-1.7,32.8,2.35,29.6,0,7,3.7,12.6,41.7,45.5,20.3,102.33,6.9,420
103,Danuel House Jr.,UTA,29,6,2,4,18.6,110.3,107.8,2.5,5.2,0.67,11.1,2,12.2,7.6,16.7,45.5,50.9,12.7,94.76,4.7,223
103,Devonte' Graham,NOP,27,6,2,4,10,119,122.1,-3.2,9.5,1,13.3,3.8,13.5,8.7,13.3,47.2,55.8,18.8,91.49,7.7,116
103,Donovan Mitchell,UTA,25,6,2,4,38.2,107.3,115.3,-8.1,28.8,2.13,16.9,2.6,9.3,5.9,8,43.6,50.5,33.7,92.55,12.3,441
103,Gary Trent Jr.,TOR,23,6,2,4,33.2,108,121.7,-13.7,6.5,2.67,7.9,0.5,5.3,2.7,3,45.7,50.9,20.9,92.73,6.6,388
103,Hassan Whiteside,UTA,33,6,2,4,10.9,100.8,118.5,-17.8,0,0,0,13.1,33.8,24,0,41.7,40,9.8,91.79,11.1,126
103,Herbert Jones,NOP,23,6,2,4,37.7,113.8,117.2,-3.4,6.9,1.38,15.3,3.4,6.2,4.7,11.1,53.4,59.6,11.4,95.1,5.1,449
103,Jaden McDaniels,MIN,21,6,2,4,21.6,112.8,106.3,6.6,4.4,0.67,8,3.8,8.6,6.3,12,67.6,71.3,14.5,106.47,7.6,288
103,Jarred Vanderbilt,MIN,23,6,2,4,21.5,108.1,115.7,-7.5,4.9,0.8,10.3,9.3,22,15.9,12.8,48.1,52.5,11.6,101.24,9.1,270
103,Jaxson Hayes,NOP,22,6,2,4,13.8,108.5,125.6,-17.1,1.9,0.25,2.9,4.7,15.3,9.6,11.4,56,58.6,17.4,94.9,5.4,164
103,Jonas Valanciunas,NOP,30,6,2,4,29.1,116.4,121.1,-4.7,16.8,1.5,16.5,19.1,36.8,27.1,11,49.3,54.8,22.2,93.87,14.7,342
103,Jordan Clarkson,UTA,30,6,2,4,28.4,112.5,114.1,-1.6,9.1,0.8,8.1,3.2,8.1,5.8,10.1,61,64.9,24.3,92.2,12.3,328
103,Jose Alvarado,NOP,24,6,2,4,19.5,102.6,112.4,-9.8,13.8,1.29,16.4,1.6,6.3,3.6,12.7,57.6,62,17.1,94.4,6.6,227
103,Juancho Hernangomez,UTA,26,6,2,4,9.3,104.6,99,5.5,14.7,2.5,20,3.6,14.7,9.8,8,38.9,38.9,15.3,91.29,8.4,109
103,Karl-Anthony Towns,MIN,26,6,2,4,36.9,112.7,115.7,-3.1,9.6,0.48,9.2,5.1,23.6,14.7,19,55,64.2,24.6,102.21,12.7,474
103,Khem Birch,TOR,29,6,2,4,10.5,113.3,108.3,5.1,6.4,1,13.6,6.5,9.8,8,13.6,56.3,56.3,14.1,91.47,2.3,120
103,Larry Nance Jr.,NOP,29,6,2,4,21.6,112.5,108.5,4,13.3,1.83,18,14.1,13.4,13.8,9.8,59,62.7,15.8,96.9,12.3,265
103,Malachi Flynn,TOR,24,6,2,4,6.1,110.7,108,2.7,9.4,3,27.3,4.5,3.3,4.1,9.1,0,0,8.8,98.95,-6.6,75
103,Malik Beasley,MIN,25,6,2,4,19.8,94,108.5,-14.6,6.1,0.57,7,1.6,13.3,7.7,12.3,52.3,54.7,18.2,107.85,8.2,265
103,Mike Conley,UTA,34,6,2,4,29,99.7,108.2,-8.5,29.6,2.23,27.4,1.1,10,5.3,12.3,37.7,43.2,19.4,94.73,6.4,345
103,Naji Marshall,NOP,24,6,2,4,9.4,113.3,113.3,0,12.2,1.67,25,5.4,6,5.7,15,70,76.5,10.6,102.22,7.8,120
103,OG Anunoby,TOR,24,6,2,4,36.1,107,115.3,-8.3,11.7,1.5,13.2,3.3,9.3,6.1,8.8,56.1,58.4,21.3,91.9,9.1,416
103,Pascal Siakam,TOR,28,6,2,4,43.4,110.3,119.2,-9,23,2.69,20.5,3.1,16.4,9.1,7.6,49.5,55.8,24.2,91.38,12.5,497
103,Patrick Beverley,MIN,33,6,2,4,32.3,107,111.8,-4.8,23.6,2.42,29.3,2.1,7.3,4.8,12.1,52,56.2,15.9,100.06,6.5,401
103,Precious Achiuwa,TOR,22,6,2,4,27.8,110,120.8,-10.8,5.8,0.67,8.5,5,15.4,9.8,12.7,52.9,54.1,17.9,92.09,6.8,321
103,Royce O'Neale,UTA,29,6,2,4,31.4,106.5,119.4,-12.9,7.4,3,18.8,3.2,16.8,9.6,6.3,50,51.6,9.6,91.29,6.2,355
103,Rudy Gobert,UTA,30,6,2,4,32.8,106,113.3,-7.2,2.6,0.38,4.6,10.8,31,20.7,12.3,63.6,68.8,14.2,92.38,14.4,381
103,Serge Ibaka,MIL,32,6,4,2,3.7,58.8,84.6,-25.8,0,0,0,6.7,28.6,17.2,10.5,25,26.7,35.2,111.87,3.3,51
103,Thaddeus Young,TOR,34,6,2,4,14.5,107.4,111.5,-4.1,16.7,3.33,30.3,8.3,14.1,11.1,9.1,52.8,50.6,11.7,96.38,8.1,175
103,Trey Murphy III,NOP,22,6,2,4,20,124,114.7,9.3,3.1,3,10.7,2.8,11.1,6.9,3.6,61.4,64,8.7,97,5.5,246
139,Aaron Gordon,DEN,26,5,1,4,32,113.6,120.7,-7.1,11.7,1.63,14.9,11.1,12.1,11.6,9.2,45.4,52,19.3,97.11,7.8,324
139,Austin Rivers,DEN,29,5,1,4,21.7,114.2,117.7,-3.5,7.5,1.5,21.4,0,3,1.6,14.3,55.6,56.9,8.7,100.03,2,226
139,Ayo Dosunmu,CHI,22,5,1,4,17.1,89.1,103.8,-14.7,19.6,3.67,27.5,4.1,10.3,7,7.5,36.5,37.8,14.5,103.36,5.4,184
139,Bones Hyland,DEN,21,5,1,4,17.3,112.4,113.4,-1,30.2,2.67,24.6,1.2,11.4,6.2,9.2,47.2,54.6,23.8,98.55,9.4,177
139,Bryn Forbes,DEN,28,5,1,4,15.3,119.1,116.5,2.7,11.9,3.5,26.9,1.5,3.4,2.4,7.7,53.3,58.1,10.9,98.99,3.7,157
139,Coby White,CHI,22,5,1,4,19.6,82.5,105.2,-22.7,18.4,1.5,14.5,0,16.8,7.7,9.7,42.2,44.5,23.2,102.25,8.1,206
139,Danilo Gallinari,ATL,33,5,1,4,22.3,100.5,117.4,-16.9,6.8,0.8,6.8,1.7,18.1,9.5,8.5,44.4,51.2,21.7,94.44,9.7,220
139,De'Andre Hunter,ATL,24,5,1,4,34.9,95.3,116.7,-21.4,3.8,0.27,3.2,1.2,9.7,5.5,11.8,64.3,67.3,23.8,94.98,11.1,344
139,DeMar DeRozan,CHI,32,5,1,4,40.7,97.9,112.8,-14.9,20.2,2.18,16.7,0.4,13,6.2,7.6,41.1,48.1,25.5,101.4,9.9,429
139,DeMarcus Cousins,DEN,31,5,1,4,11.4,120.7,114.9,5.8,24,0.86,12.5,6.3,28.6,17.5,14.6,72.4,74.4,32.6,95.1,22.6,111
139,Delon Wright,ATL,30,5,1,4,27.4,114.8,107,7.9,15.1,2.8,26.9,9.1,8.8,9,9.6,60.3,62.2,12.5,95.23,11.9,270
139,Derrick Jones Jr.,CHI,25,5,1,4,11.8,85,104.8,-19.8,5.4,0.67,8.7,4.3,6.8,5.4,13,50,51.9,15.1,101.9,2.8,127
139,George Hill,MIL,36,5,2,3,15.3,93.8,113.2,-19.5,5.8,3,30,1.3,6.2,3.8,10,30,42.5,3.9,100.24,-0.6,160
139,JaMychal Green,DEN,32,5,1,4,13.7,107.4,120.1,-12.8,4.9,1,8.7,4.8,13.6,9.3,8.7,40.6,52.4,13.4,96.02,3.9,136
139,Jaden Springer,PHI,19,5,1,4,2.6,106.5,96.9,9.6,22.2,0,25,0,23.5,12.1,0,50,50,15.4,115.42,14.5,31
139,Javonte Green,CHI,28,5,1,4,14.3,96.8,94.3,2.5,3.3,0.5,8.3,9.5,8.9,9.2,16.7,17.6,19.6,12.4,105.88,0.8,158
139,Jeff Green,DEN,35,5,1,4,22.7,111,120,-9,2.2,1,8.7,6,9.7,7.9,8.7,44.1,49.5,7.7,96.72,4.1,227
139,John Collins,ATL,24,5,1,4,24.3,96.3,122.1,-25.9,9,1.2,11.3,1.8,17.4,9.9,9.4,53.8,54.1,17.9,95.72,8,241
139,Jordan McLaughlin,MIN,26,5,2,3,16.6,105.4,109.3,-3.9,29.8,8.5,44.7,0,13.5,6.9,5.3,82.4,82.6,10.4,106.58,16.1,186
139,Kevin Huerter,ATL,23,5,1,4,30.7,99.3,117.7,-18.3,20.2,1.73,24.1,0.6,9.3,4.9,13.9,45.7,47.2,18.2,92.71,5.7,293
139,Monte Morris,DEN,27,5,1,4,31.1,112,126.2,-14.2,25.5,3.38,30,0.7,7.4,3.8,8.9,59.8,62.2,17.2,97.73,9,317
139,Naz Reid,MIN,22,5,2,3,10.8,75.6,95,-19.4,0,0,0,3.3,17.6,10.9,20,50,59.8,18.9,108.68,8,123
139,Nikola Jokic,DEN,27,5,1,4,34.2,110,122.5,-12.5,35.8,1.21,16.6,9.8,31.4,20.1,13.7,59.9,64.3,35.8,98.47,21.7,351
