 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
5,Sasha Vujacic,LAL,25,23,16,7,10.9,103.5,101.4,2.2,7.1,1.2,10.4,2.7,9.8,6.2,8.7,35.2,36.8,17.6,98.38,1.1,509
5,Trevor Ariza,LAL,24,23,16,7,31.4,109.2,101.5,7.7,11.7,1.42,17.6,3.3,10.5,7,12.4,60.5,61,16.1,92.34,9.2,1384
13,Derek Fisher,LAL,34,22,15,7,28.9,110.1,101.9,8.2,11.5,2.04,19.7,1.2,6.1,3.7,9.6,45.3,50,14.4,92.57,5.1,1222
14,Courtney Lee,ORL,23,21,11,10,26.2,107.2,104.1,3.1,8.1,1.35,12.7,1.2,6.3,3.8,9.4,47.4,51.1,15.9,91.09,5.9,1039
14,Luke Walton,LAL,29,21,15,6,15.8,107.5,98.8,8.7,19.9,2.25,30.2,4.8,11,7.9,13.4,46,48.2,14.1,93.78,7.2,643
14,Shannon Brown,LAL,23,21,15,6,13.1,109.9,100.4,9.6,7,1.3,11.1,2.8,6,4.4,8.5,50.6,55,16.5,95.01,6.4,543
14,Tony Battie,ORL,33,21,10,11,6.1,102.4,105.2,-2.8,2.9,1,3.9,6.4,10.4,8.5,3.9,46.7,47.7,17.5,93.46,7.1,249
18,Jordan Farmar,LAL,22,20,14,6,13,105.1,96.9,8.2,20.2,1.83,22.6,2,8.5,5.3,12.3,46,49.3,19.7,94.14,8.8,506
19,Anthony Johnson,ORL,34,19,12,7,14.7,103.6,100.2,3.4,23.2,3.25,27.1,2.9,7.1,5.1,8.3,42.9,44.1,18,90.05,6.5,524
20,Anthony Carter,DEN,34,16,10,6,14.2,112.8,106.6,6.2,20.6,3.09,35.4,4.6,9.6,7,11.5,42.9,43.3,11.6,96.06,6.5,454
20,Carmelo Anthony,DEN,25,16,10,6,38.2,118,107.8,10.3,19.2,1.76,13.3,4.6,11.8,8.3,7.6,49.1,56.4,31.4,93.84,14.8,1193
20,Chauncey Billups,DEN,32,16,10,6,38.7,116.6,106.8,9.8,28.2,3.52,28.4,0.9,9.8,5.3,8.1,56.9,66.4,20.3,93.75,15.6,1212
20,Dahntay Jones,DEN,28,16,10,6,17.5,109.1,101.5,7.6,5.6,0.77,8.2,6.5,8.8,7.7,10.7,50,57.2,18.5,92.53,6.9,537
20,JJ Redick,ORL,25,16,7,9,20.4,103.5,100,3.5,14.9,4.43,24.6,0.6,5.4,3,5.6,50,53.8,13.6,91.06,6.8,621
20,JR Smith,DEN,23,16,10,6,27.2,115.4,107.1,8.3,18.1,1.73,15.8,2.6,10,6.3,9.1,55.2,55.8,24.4,95.3,10,870
20,Kenyon Martin,DEN,31,16,10,6,33.6,113.9,107.5,6.4,10.1,1.31,15,4.8,13.9,9.4,11.5,50,52.3,16.4,93.72,7.7,1049
20,Nene,DEN,26,16,10,6,32.8,115.4,103.9,11.5,12.1,1.35,18.4,7.8,16.9,12.4,13.6,54.8,58.7,16.1,94.05,9.7,1025
28,Chris Andersen,DEN,30,15,10,5,21.8,115.4,102.8,12.7,4.1,1.13,10,8.6,20.3,14.3,8.9,63,66.1,10.9,94.45,11.5,641
29,Anderson Varejao,CLE,26,14,10,4,30,115.6,99.6,16,2.9,0.53,7.1,10.6,12.9,11.7,13.4,50,52.9,11.7,87.38,6.7,761
29,Ben Wallace,CLE,34,14,10,4,12.6,102.5,108.1,-5.6,3.5,1.33,17.4,11.1,13.8,12.4,13,61.5,51.2,5.2,86.5,5.6,314
29,Daniel Gibson,CLE,23,14,10,4,12.3,106.2,99.4,6.8,6.5,0.86,10.3,0.6,3.4,2,12.1,45,52.4,13.6,90.76,2.2,323
29,Delonte West,CLE,25,14,10,4,42.2,112.9,101.7,11.2,16,1.71,21.6,1.1,8.1,4.6,12.7,50.3,55,17.1,86.55,9.2,1064
29,Eddie House,BOS,31,14,7,7,16.6,101.7,106.4,-4.7,10.1,2.17,13,0.9,8.8,4.7,6,63.6,66,16.8,96.19,10.7,475
29,Glen Davis,BOS,23,14,7,7,36.4,108,102.6,5.4,8.2,1.25,10,6.8,9.8,8.3,8,49.1,53.8,20.3,91.43,8.6,973
29,Josh Powell,LAL,26,14,10,4,5.2,84.4,101.3,-16.9,11.8,1,10.8,7.8,14.5,10.7,10.8,44.2,50.6,19,98.61,9.3,147
29,Kendrick Perkins,BOS,24,14,7,7,36.6,104.1,102.6,1.6,6.5,0.61,10.4,10,22.3,16.1,17.2,57.5,59.2,15.4,90.92,12.2,968
29,LeBron James,CLE,24,14,10,4,41.4,113.5,102,11.4,38.9,2.68,18.9,3.5,20.7,12,7,55.3,61.8,35.8,86.68,27.3,1048
29,Linas Kleiza,DEN,24,14,8,6,15,112.5,98.6,14,5.6,3.5,8.2,3.6,17.4,10.3,2.4,59.8,63.3,16,96.07,13.4,423
29,Mo Williams,CLE,26,14,10,4,38.6,114.8,102,12.9,18,1.93,19.7,1.9,7.5,4.7,10.2,49.7,53,21.2,85.13,8.5,963
29,Paul Pierce,BOS,31,14,7,7,39.7,106.4,104.2,2.2,13.7,1.3,12.5,0.7,14.5,7.5,9.6,47.3,55.4,24.7,92.47,12.1,1070
29,Rajon Rondo,BOS,23,14,7,7,41.2,107.8,103.3,4.5,39.4,3.61,31.9,5.6,18.5,12,8.9,43,46.7,22.7,93.48,15.3,1121
29,Ray Allen,BOS,33,14,7,7,40.4,107.9,105.6,2.3,10.6,1.48,12.7,2.4,7.8,5,8.6,48.8,55.3,20.4,91.71,9.3,1082
29,Stephon Marbury,BOS,32,14,7,7,11.9,92,102.1,-10.1,26.6,2.5,23.8,1.3,6.4,4,9.5,32.6,37.2,22,97.67,4,336
29,Zydrunas Ilgauskas,CLE,34,14,10,4,29.1,116.1,100.7,15.4,6.8,1.89,9.5,7.5,22.2,14.9,5,45.7,48.2,19,86.9,9.7,741
45,Aaron Brooks,HOU,24,13,7,6,34.1,103.5,107.7,-4.2,17.9,1.52,16.6,1,7,4,10.9,53.2,57.3,23.5,88.87,10.2,825
45,Carl Landry,HOU,25,13,7,6,18.4,104,98.9,5.1,2.3,0.21,2.9,7.3,15.2,11.4,13.7,55.7,57.4,19.7,90.2,9.1,448
45,Chuck Hayes,HOU,26,13,7,6,13.3,98.8,96.6,2.1,8.8,2.5,28.6,7.2,15.4,11.2,11.4,47.6,47.6,6.7,89.7,7,322
45,Joe Smith,CLE,33,13,10,3,16.7,105.9,92.1,13.8,2.5,0.43,4.1,5.3,16.7,11.5,9.5,49,57.4,15.7,86.17,12.2,388
45,Kyle Lowry,HOU,23,13,7,6,19.5,100.2,103.9,-3.7,22.4,1.88,25.4,3.3,11.8,7.6,13.5,36.5,45,17,92.86,8.1,490
45,Luis Scola,HOU,29,13,7,6,32.6,105.1,105,0.1,9.7,1.05,10.4,7.1,19.7,13.6,9.9,49.4,52.7,22.3,88.61,11.4,782
45,Metta World Peace,HOU,29,13,7,6,37.5,103.7,104.7,-1,19.9,1.69,17.9,2.6,9.5,6.1,10.6,45.1,47.1,24.3,87.49,9,891
45,Shane Battier,HOU,30,13,7,6,38.1,103.1,105.9,-2.9,9.7,2.07,22.8,4.6,8.9,6.9,11,51.2,57.6,10.1,88.46,7.5,914
45,Von Wafer,HOU,23,13,7,6,13.9,94.4,100.9,-6.5,11.7,0.82,7.4,0,6.7,3.3,9.1,47.3,52.1,28,93.62,10.6,354
54,Brian Scalabrine,BOS,31,12,6,6,20.5,107.6,107.1,0.5,7.6,2.4,16.9,3.2,8.4,5.8,7,54.8,56.7,11.5,90.22,2.8,458
54,Wally Szczerbiak,CLE,32,12,9,3,12.9,100.7,110.9,-10.2,8,0.78,12.5,5.8,13.3,9.8,16.1,47.2,52.6,14.9,90.47,5.8,289
56,Flip Murray,ATL,29,11,4,7,31,101.4,107.9,-6.5,17.4,2,15.4,1.8,8.4,4.8,7.7,39.8,46.7,22.4,83.56,9.3,591
56,Joe Johnson,ATL,28,11,4,7,39,99.5,106,-6.6,19.9,1.22,15.2,4.1,8.6,6.2,12.5,45.2,47.9,25.4,83.61,9.1,747
56,Josh Smith,ATL,23,11,4,7,37.3,100,106.7,-6.7,12.7,1.14,10.2,6.2,16.5,11.1,8.9,42.8,49.4,25.9,83.61,12.3,713
56,Mario West,ATL,25,11,4,7,4.2,84.4,113,-28.6,8,2,13.3,0,18.5,5.6,6.7,20,21.3,11.3,94.3,0,90
56,Maurice Evans,ATL,30,11,4,7,24.1,96.9,110.8,-13.8,7.1,2.5,12.5,3.2,3.7,3.4,5,49.2,50.3,13.4,83.27,3.4,455
56,Mike Bibby,ATL,31,11,4,7,35.4,102.8,108.5,-5.8,22.7,1.92,24.9,1.6,9.7,5.4,13,58.5,62.7,17.7,84.79,10.8,686
56,Sasha Pavlovic,CLE,25,11,9,2,8.3,92.2,93.9,-1.7,9.1,1.33,14.3,1.2,13.5,8,10.7,55,53.9,12.2,94.03,11.4,179
56,Zaza Pachulia,ATL,25,11,4,7,23.7,103.4,107.2,-3.8,2.3,0.21,3.3,11,21,15.7,15.6,41.5,53.2,16.5,82.46,8.2,447
64,Antoine Wright,DAL,25,10,5,5,16.7,105.6,112.7,-7.1,9.8,2.5,16.4,3.4,5.2,4.3,6.6,58.1,61.7,14.2,92.35,4.7,319
64,Brandon Bass,DAL,24,10,5,5,19.2,112.3,108.3,4.1,6.7,1.75,8.2,7.5,15.8,11.7,4.7,55,63.8,18.8,93.6,13.6,373
64,Dirk Nowitzki,DAL,31,10,5,5,39.4,112,110.2,1.9,14.8,1.35,11.7,3.5,24.4,14.3,8.7,53.5,63.5,27.4,92.63,19.8,764
64,Erick Dampier,DAL,33,10,5,5,25.5,115.3,110.3,5,3.8,0.37,9.9,12,16,14.1,26.8,61.1,63,11.8,90.54,4.4,477
64,J.J. Barea,DAL,25,10,5,5,22.1,116.8,110.5,6.3,22.8,5.67,29.1,1.7,8.3,5.2,5.1,47.2,49.5,18,89.79,8.5,417
64,Jason Kidd,DAL,36,10,5,5,38.6,110.9,111.1,-0.1,23.3,2.95,34.3,2.1,14.1,8.3,11.6,58.4,62.1,13.4,93.31,11.6,751
64,Jason Terry,DAL,31,10,5,5,32.5,107.3,115.6,-8.3,10.5,1.19,10.9,2,7.5,4.7,9.1,47.6,51.4,22,92.84,6.8,630
64,Johan Petro,DEN,23,10,9,1,2.6,90.9,103.6,-12.7,5.9,1,6.7,8.7,17.4,13,6.7,22.2,35.9,23,100.71,0.5,55
64,Josh Howard,DAL,29,10,5,5,29.5,110.6,105.7,4.9,8,0.62,7.1,3.8,15,9.5,11.4,46.9,52.8,26.4,94.07,10,577
64,Mikki Moore,BOS,33,10,5,5,6.6,88.3,109,-20.7,10.5,4,22.2,9.1,13.4,11.3,5.6,50,59.3,9.2,102.57,8.5,137
64,Tony Allen,BOS,27,10,4,6,6,82.4,115,-32.7,9.4,3,25,1.6,11.4,6.8,8.3,50,53.3,6.8,100.25,6.5,119
75,Al Horford,ATL,23,9,4,5,28,98.2,108.6,-10.4,12.4,4.5,20,5.2,19.2,11.8,4.4,42.4,46.3,14.4,85.79,8.6,449
75,James Singleton,DAL,27,9,4,5,4.6,83.1,120,-36.9,0,0,0,4.7,11.8,7.8,15.4,60,55.1,13.8,99.93,0.4,83
75,Jason Hart,DEN,31,9,8,1,2.1,67.5,100,-32.5,55.6,5,62.5,0,18.8,8.8,12.5,50,50,6.7,100.36,10.7,40
75,Ryan Hollins,DAL,24,9,4,5,9.3,91.1,107.1,-16,2.4,0.25,4.2,11.4,16.5,14.1,16.7,57.1,59.8,12.4,96.55,3.7,168
75,Solomon Jones,ATL,24,9,4,5,8.6,90.9,113.3,-22.4,5,2,12.5,9.4,12.5,10.5,6.3,50,54.3,7.9,88.91,6,143
75,Tarence Kinsey,CLE,25,9,7,2,1.2,79.2,95.8,-16.7,0,0,0,11.1,6.7,8.3,20,33.3,51.5,18.5,107.68,5.8,24
75,Yao Ming,HOU,28,9,5,4,35.8,104.4,104.6,-0.2,5.3,0.53,6.1,6.6,26.1,16.6,11.6,54.5,63.4,20.6,86.89,17.3,585
82,Renaldo Balkman,DEN,24,8,6,2,2.5,97.6,69,28.6,8.3,0,14.3,11.8,11.1,11.4,0,33.3,33.3,12.5,100.02,9.3,42
83,Ben Gordon,CHI,26,7,3,4,43.4,104.7,108,-3.4,12.1,2.63,11.4,1,5.5,3.3,4.3,45.1,53.6,24,94.53,9.2,601
83,Brad Miller,CHI,33,7,3,4,26.5,106.1,96.9,9.1,7.9,0.43,9.8,6.1,22.8,14.7,22.8,52,58.5,19.6,95.25,9.2,378
83,DJ Mbenga,LAL,28,7,5,2,2.2,80,81.6,-1.6,0,0,0,0,15,8.8,25,16.7,16.7,20.5,112.21,-2,35
83,Daequan Cook,MIA,22,7,3,4,23,98.3,103.8,-5.5,4.8,0.67,7.7,2.1,8.5,5.5,11.5,41.7,43.1,14.7,86.71,1.4,290
83,Derrick Rose,CHI,20,7,3,4,44.8,104.9,109.6,-4.7,26.6,1.29,21.3,4.1,10,7.2,16.6,49.2,52.7,24.2,93.72,9.8,611
83,Dwyane Wade,MIA,27,7,3,4,40.7,106.4,103,3.4,30.6,1.48,15.2,1.7,11.2,6.8,10.3,49.7,56.5,36.3,84.4,18.6,502
83,James Jones,MIA,28,7,3,4,33.6,106.6,105.1,1.5,3.6,1.25,10,1.1,6.4,4,8,70.3,78.7,9.9,83.89,7.4,411
83,Joakim Noah,CHI,24,7,3,4,38.7,101.4,111.6,-10.2,9.7,2,18.8,10.8,22.9,17,9.4,51,57.3,11.8,93.07,12.1,516
83,John Salmons,CHI,29,7,3,4,44.7,103,112,-9.1,8.6,1.33,10.7,2,8,5,8,45.8,52.1,19.4,93.38,7.9,609
83,Kirk Hinrich,CHI,28,7,3,4,30.1,104,106.9,-2.8,16.5,2.5,20,1,8,4.6,8,57.3,60.3,16.8,95.94,10.5,420
83,Mario Chalmers,MIA,23,7,3,4,33,105.5,105,0.5,22.8,1.82,30.7,3.2,6.3,4.8,16.8,46,48,15.5,83.69,7.5,402
83,Michael Beasley,MIA,20,7,3,4,25.5,98.1,104.4,-6.3,9.5,0.64,6.1,5.9,23.6,14.9,9.6,40.9,44.5,29.2,85.85,12.9,321
83,Tyrus Thomas,CHI,22,7,3,4,27.9,100.5,114.1,-13.6,5.4,0.55,6.8,4.5,18.8,12,12.5,43.8,47.7,19,93.27,8.8,376
83,Udonis Haslem,MIA,29,7,3,4,29.1,108.4,105.3,3.1,2.6,0.5,5,8.6,25.7,18,10,54.3,58.5,14.5,83.97,12.4,357
97,Acie Law,ATL,24,6,2,4,4.6,94.3,103.7,-9.4,37.5,6,37.5,2.9,5.3,3.8,6.3,38.9,42.4,15.9,92.28,7.1,53
97,Andre Iguodala,PHI,25,6,2,4,44.8,98.8,105.6,-6.8,27.6,1.67,21.9,2.4,13,7.7,13.1,50.5,54.6,25.7,89.25,14.5,500
97,Andre Miller,PHI,33,6,2,4,43,99.2,110.4,-11.3,23.4,1.68,19.3,3.9,12.2,8.2,11.4,49,54.8,25.4,88.88,13.7,476
97,Brandon Roy,POR,24,6,2,4,39.7,103.5,108.1,-4.5,15.5,1.31,9.9,2.9,11.3,7,7.6,49.2,56.2,33,85.16,15.9,424
97,Brian Cook,HOU,28,6,2,4,5.3,81.8,106,-24.2,17.6,0.75,13.6,7.7,34.6,18.5,18.2,33.3,33.3,24.1,99.7,7.1,66
97,Donyell Marshall,PHI,36,6,2,4,8.4,105.8,109.4,-3.6,0,0,0,0,14.3,7.4,11.1,50,50,15.5,95.37,2.3,104
97,Gerald Green,DAL,23,6,1,5,4.3,82,92.2,-10.2,0,0,0,0,8,3.6,11.1,32.1,34.9,31,93.08,-7.3,50
97,Greg Oden,POR,21,6,2,4,16,94.1,87.8,6.3,0,0,0,12.2,18.3,15.1,23.5,52.4,57.1,17.8,85.76,3.1,170
97,Jamaal Magloire,MIA,31,6,3,3,7.9,94.3,117.2,-22.9,3.4,0.33,14.3,10.6,13.6,12.1,42.9,33.3,33.3,5.8,91.46,-1.8,88
97,Jermaine O'Neal,MIA,30,6,2,4,26.9,107,103.5,3.4,10.8,0.9,10.5,5.6,13.2,9.7,11.6,54.9,61.5,24.4,84.45,13.8,287
97,Joel Anthony,MIA,26,6,2,4,14.7,101.9,84.4,17.5,3.9,2,22.2,11.7,10.5,11,11.1,80,85,4,83.73,9.2,154
97,Joel Przybilla,POR,29,6,2,4,27.1,99,113.3,-14.3,7.8,2.67,25,13.4,17.6,15.5,9.4,55.6,55.7,7.4,84.95,7.9,289
97,LaMarcus Aldridge,POR,23,6,2,4,39.5,101.6,106.6,-5,7,0.8,6.1,4.2,16.7,10.5,7.6,49.5,51.9,25.9,85.68,12.5,425
97,Lindsey Hunter,CHI,38,6,2,4,4,107.5,83.9,23.6,35.7,0,50,0,20,9.6,0,50,63,8.2,109.2,15.8,53
97,Lou Williams,PHI,22,6,2,4,24.9,100,101.4,-1.4,21.3,1.42,19.8,1.4,9.4,5.4,14,47.1,50.3,21.5,91.27,8.7,286
97,Marvin Williams,ATL,23,6,1,5,16.2,90.2,102.8,-12.7,12.5,1,12.8,3.2,6.9,4.9,12.8,36.2,43.2,20.2,88.54,5.4,183
97,Nicolas Batum,POR,20,6,2,4,10.5,100,123.4,-23.4,2.3,0.33,7.7,1.7,4,2.8,23.1,66.7,66.7,9.5,84.86,1.7,112
97,Royal Ivey,PHI,27,6,2,4,7.4,90,87.1,2.9,0,0,0,2.1,7.3,4.5,0,36.4,43.1,13.1,98.39,2.1,90
97,Rudy Fernandez,POR,24,6,2,4,27,95.8,104.6,-8.8,6.7,0.67,11.3,1.3,10,5.6,17,54.3,59.1,13.6,91.03,7.8,311
97,Samuel Dalembert,PHI,29,6,2,4,22.2,97.9,111.6,-13.6,3.9,0.5,8.3,8.4,33,20.3,16.7,64,65.4,12.2,88.75,11,242
97,Steve Blake,POR,29,6,2,4,38.4,103.2,111.6,-8.4,26.4,4.11,39.4,1.9,10,5.9,9.6,60,61.4,12.6,84.54,11.1,407
97,Thaddeus Young,PHI,21,6,2,4,38.2,98.1,106.5,-8.4,6.1,1,9.2,4.3,8.4,6.4,9.2,47.9,49.6,17,89.02,6.6,422
97,Theo Ratliff,PHI,36,6,2,4,15.7,110.2,99.4,10.8,0,0,0,8.3,18.9,14.2,23.5,81.8,78.4,8.9,90.21,4.1,176
97,Travis Outlaw,POR,24,6,2,4,28.4,100,106,-6,3.1,0.6,3.8,1.2,10.3,5.7,6.3,34.8,37.9,21.3,89.77,3.3,320
97,Willie Green,PHI,27,6,2,4,24.6,95.2,110.8,-15.6,8,1.4,10.9,0,4.6,2.3,7.8,45.1,44.9,19,89.5,2.3,273
122,Andrei Kirilenko,UTA,28,5,1,4,27.3,99.3,115.3,-16.1,13,2,14.5,4.9,5.6,5.2,7.2,47.9,51.7,18.6,96.3,9.9,273
122,Antonio Daniels,NOH,34,5,1,4,12.9,88.4,106.6,-18.2,26.5,1.8,28.1,1.6,3.3,2.5,15.6,19.2,39.2,16.7,90.4,4.7,121
122,Brevin Knight,UTA,33,5,1,4,3.3,72.7,127.3,-54.5,30,1,33.3,0,5.9,3.1,33.3,0,0,17.1,95.91,-8.3,33
122,Bruce Bowen,SAS,38,5,1,4,26,106.3,102.5,3.8,3.2,1,15,0,13.2,6.7,15,73.1,75.6,6.4,89.5,5.5,240
122,CJ Miles,UTA,22,5,1,4,11.7,99.1,118.1,-19,2.9,0.33,3.8,3.2,8.5,5.7,11.5,35,39.1,18.1,95.61,0.3,117
122,Carlos Boozer,UTA,27,5,1,4,37.1,102.2,111.5,-9.3,11.5,0.73,9.6,6.2,33.1,18.5,13,52.8,58.9,24,96.36,16.1,370
122,Chris Paul,NOH,24,5,1,4,40.2,95.1,120.4,-25.4,57.1,2.17,32.9,2.1,10.3,6.1,15.2,44.5,50.5,24.8,91.43,13.4,384
122,Chris Quinn,MIA,25,5,2,3,4.9,100,78.6,21.4,45.5,2.5,33.3,0,3.6,2.2,13.3,42.9,50.8,21.7,84.88,16.1,44
122,Darnell Jackson,CLE,23,5,5,0,5,89.6,123.4,-33.8,9.1,1,12.5,0,15.6,9.8,12.5,20,17,13,91.07,-6.2,48
122,David West,NOH,28,5,1,4,35.7,97.9,124.4,-26.5,7.6,0.43,5.4,3.2,20.8,11.9,12.5,40,48.5,28.5,89.74,9,335
122,Deron Williams,UTA,25,5,1,4,42.1,101.9,109.4,-7.5,43.9,2.57,32.7,1.8,7.8,4.6,12.7,47.9,57.4,22.6,96.6,13.2,422
122,Ime Udoka,SAS,31,5,1,4,20.9,104.1,100,4.1,5.9,2,14.3,8.7,15.6,12.2,7.1,37.5,38.3,11.1,88.05,4,193
122,Jameer Nelson,ORL,27,5,1,4,18,100,111,-11,25.5,2,30.4,1.3,7.3,4.3,15.2,37,38.4,17.3,88.46,5,168
122,James Posey,NOH,32,5,1,4,24.5,89.2,107.9,-18.6,6.3,0.3,4.6,4.1,22,12.9,15.4,43.8,55.4,22.8,94.58,12.3,241
122,James White,HOU,26,5,1,4,2.3,96.2,92.3,3.8,0,0,0,6.3,0,4,10,38.9,38.9,32.3,108.52,1,26
122,Kurt Thomas,SAS,36,5,1,4,16,85.3,110.7,-25.3,4.3,0.5,10.5,4.9,26.8,15,21.1,45.5,50.9,10.1,90.26,5.9,150
122,Kyle Korver,UTA,28,5,1,4,27.2,104,109.2,-5.2,15.5,6.5,20.6,1.3,7.1,4,3.2,52.2,54,15.6,96.03,8.2,273
122,Matt Bonner,SAS,29,5,1,4,19.9,102.7,117.1,-14.5,0,0,0,6.5,13.2,9.5,7.7,28.3,31.4,12.6,90.33,0.6,188
122,Matt Harpring,UTA,33,5,1,4,9.7,98,95.2,2.8,17.4,2,13.8,6.3,11.3,8.9,6.9,50,52.4,21.7,102.39,9.4,102
122,Michael Finley,SAS,36,5,1,4,28.7,99.3,113.3,-14.1,5.6,1.25,11.4,2.1,9.8,5.7,9.1,54.4,55.9,13,88.73,6.1,267
122,Paul Millsap,UTA,24,5,1,4,31.1,100.6,110.9,-10.3,9.3,1.33,11.3,12.3,13.3,12.8,8.5,51,51.8,17.3,95.93,9.3,310
122,Peja Stojakovic,NOH,32,5,1,4,32.4,87.9,122.3,-34.4,2.8,0.33,3.2,2.5,7.7,4.8,9.7,44.9,51.2,17.3,90.45,3.9,306
122,Rasual Butler,NOH,30,5,1,4,31.5,97.3,122.1,-24.8,1.2,0.17,2.1,2,8.6,5.2,12.8,59.5,64.7,13.6,91.09,6.2,300
122,Reggie Evans,PHI,29,5,2,3,7.2,79.2,93.1,-13.9,0,0,0,4.7,24.2,13.2,15.4,22.2,32.5,15.7,95.62,5.9,72
122,Roger Mason Jr.,SAS,28,5,1,4,21.7,103.4,125.6,-22.2,12.7,2.25,19.6,0,9.5,4.2,8.7,48.4,49.5,16,90.54,4.1,206
122,Ronnie Brewer,UTA,24,5,1,4,31.5,103.5,109,-5.4,13.3,1.18,16.3,4.7,11.7,8,13.8,40.8,45.5,18.9,95.07,6.4,312
122,Sean Marks,NOH,33,5,1,4,16.1,95.6,103.8,-8.1,0,0,0,12.3,12.5,12.4,11.8,46.2,52.6,9.4,95.25,6.6,160
122,Sergio Rodriguez,POR,23,5,2,3,5.5,94.3,84.6,9.7,35,3.5,46.7,2.9,9.1,5.4,13.3,33.3,33.3,12.3,92.06,5.5,53
122,Tim Duncan,SAS,33,5,1,4,32.7,106.6,115.8,-9.1,18.8,2.29,14.3,7.9,20,13.7,6.3,53.2,55.4,28.4,87.89,16.4,301
122,Tony Parker,SAS,27,5,1,4,36.3,103.5,109.8,-6.3,42,1.62,19.2,0.6,13.1,6.7,11.9,56,58.8,38,90.01,18.6,342
122,Yakhouba Diawara,MIA,26,5,2,3,4.2,94.9,77.5,17.4,0,0,0,0,21.7,12.2,0,33.3,25.8,9.5,89.69,4.6,39
153,Antonio McDyess,DET,34,4,0,4,33.9,90.3,106.3,-15.9,3.2,0.4,3.8,4.7,22.4,13.5,9.4,52.3,55.7,19.1,84.35,12.4,238
153,Arron Afflalo,DET,23,4,0,4,16.6,106,100.8,5.2,2.5,0.33,3.7,1.5,3.6,2.4,11.1,52.4,53.9,18.8,85.49,2.5,116
153,Brent Barry,HOU,37,4,2,2,8.8,91.7,105.6,-13.9,15,0.75,17.6,0,11.4,5.3,23.5,65,65,16.9,98.74,8,72
153,Channing Frye,POR,26,4,0,4,9,103.2,121.5,-18.4,5,0,6.3,2.4,8.3,4.6,0,35.7,39.2,19.5,85.57,0.4,63
153,Drew Gooden,SAS,27,4,1,3,17.7,88.9,92.4,-3.5,2.9,0.33,2.5,7.5,16.7,11.8,7.5,33.3,40.2,26.5,90.6,3.1,135
153,Gabe Pruitt,BOS,23,4,2,2,2.7,75,108.7,-33.7,33.3,1,28.6,0,0,0,28.6,0,0,19.2,105.75,-7.5,24
153,George Hill,SAS,23,4,1,3,19,99.3,98.5,0.7,4.8,1,7.1,4.5,7,5.8,7.1,40.5,47.8,17.7,85.36,5.5,134
153,Henry Walker,BOS,21,4,2,2,2.6,78.3,109.5,-31.3,0,0,0,0,0,0,40,0,34.7,20,102.52,-6.3,23
153,Hilton Armstrong,NOH,24,4,0,4,13.2,86.5,117.5,-30.9,4.2,0.17,4,6,12.2,8.8,24,46.2,43.1,20.9,93.82,-5,104
153,Jason Maxiell,DET,26,4,0,4,16,100.9,116.5,-15.6,5,2,11.8,10.4,12.8,11.4,5.9,50,53.7,11.1,86.01,7,114
153,Julian Wright,NOH,22,4,0,4,8.1,73.8,117.2,-43.3,15.4,2,16.7,0,20.7,9.4,8.3,42.9,45.7,13.7,96.05,3.3,65
