 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
7,Shannon Brown,LAL,24,23,16,7,14.1,102.5,107.1,-4.6,10.8,1.54,13.1,2.2,6.8,4.5,8.5,43.5,47.4,18.3,93.49,4.8,630
17,Michael Finley,BOS,37,18,11,7,6,90.4,84.7,5.7,6.5,0,16,1,9.9,5.5,0,32.5,35.9,9,95.22,5.9,218
18,Nate Robinson,BOS,26,17,9,8,7.5,99.2,99.6,-0.4,31.6,2.57,18.9,3,9.5,5.9,7.4,46.1,50.3,27.9,87.01,12.3,236
19,Amar'e Stoudemire,PHX,27,16,10,6,36.5,118.5,114.6,3.9,5.2,0.45,5,8.9,10.7,9.8,11,51.9,58.9,27.1,91.77,10.8,1117
19,Channing Frye,PHX,27,16,10,6,27.2,117.2,108.7,8.5,5.1,1.88,10.1,2.4,18.2,10.6,5.4,49.2,52.4,13.9,92.12,7.5,831
19,Goran Dragic,PHX,24,16,10,6,14.8,109.2,106.4,2.7,27.5,2.25,21.8,4.2,8.6,6.3,9.7,49.5,53.7,24.5,91.06,12.2,448
19,Grant Hill,PHX,37,16,10,6,28.2,119,113.4,5.6,11.4,1.89,18.6,3,18.9,11.2,9.8,49.2,55.1,15.8,92.94,9.5,874
19,Jared Dudley,PHX,24,16,10,6,23.5,118.4,104.9,13.5,10.9,3.11,21.1,4.2,12.1,8.3,6.8,61,62,12.5,93.19,9.4,728
19,Jason Richardson,PHX,29,16,10,6,33.3,117.9,114.9,3,5.2,1.7,6.2,3.7,13.3,8.6,3.6,61,63.6,21.8,93.56,12.7,1038
19,Leandro Barbosa,PHX,27,16,10,6,15.6,109.5,101.1,8.4,14.1,1.33,13.5,0.8,7.7,4.2,10.1,47.6,50.6,23,91.53,6.4,476
19,Lou Amundson,PHX,27,16,10,6,12.1,106.8,102.1,4.7,0.8,0.17,1.9,14.2,13.3,13.7,11.3,52.8,51.9,11.7,92.84,6,369
19,Luke Walton,LAL,30,16,12,4,6,100.6,92.8,7.8,24.6,3.5,32.6,0,7.7,4,9.3,34.8,36.3,13.6,90.06,2.9,181
19,Steve Nash,PHX,36,16,10,6,33.7,118.8,113,5.7,47.2,2.68,36.5,1.2,8.7,5.1,13.6,56.8,63.4,23.4,93.31,15.6,1050
29,Dwight Howard,ORL,24,14,10,4,35.5,110.2,100.3,9.9,7.5,0.37,6.7,9.1,25.1,17.5,18,61.4,60.6,26.1,87.31,14.7,900
29,JJ Redick,ORL,26,14,10,4,19.2,104.8,95.1,9.7,13.9,0.95,15.2,1.7,7.5,4.7,16,52.8,60.8,18.9,88.19,9.9,497
29,Jameer Nelson,ORL,28,14,10,4,34.2,109.1,99.2,9.9,27.6,1.91,20.9,2.1,9.3,5.8,10.9,56.6,61.2,25.2,89,15,894
29,Jason Williams,ORL,34,14,10,4,13.7,106.2,97.7,8.5,21.7,4.6,33.8,1.8,4.1,3.1,7.4,42.1,46,11.8,85.32,7.9,339
29,Marcin Gortat,ORL,26,14,10,4,15.2,106.8,96.8,10,7.3,3,20.9,12.1,19.2,15.7,7,65.4,68.1,7.5,90.23,10.6,398
29,Matt Barnes,ORL,30,14,10,4,23.3,113.6,106,7.7,9,1.9,16.7,5.8,16.9,11.5,8.8,48,53.1,14,88.93,8.8,602
29,Mickael Pietrus,ORL,28,14,10,4,20.1,105.3,97.1,8.3,7.4,1.67,9.1,0.8,6.3,3.7,5.5,61.3,63.3,17.5,86.61,10.3,506
29,Rashard Lewis,ORL,30,14,10,4,36.6,111.3,96.2,15.1,10.9,1.28,15.1,3.4,13.2,8.5,11.8,55.9,58.4,17.1,87.9,11.1,939
29,Vince Carter,ORL,33,14,10,4,34.3,110.2,99.1,11.1,12,1.45,12,2.2,11.4,6.9,8.3,43.5,50.6,23.7,87.49,9.1,875
38,Josh Powell,LAL,27,13,11,2,3.1,83.7,100,-16.3,4.8,1,8.3,4.3,8.9,6.6,8.3,37.5,46.1,11.6,104.28,-1,86
39,Al Horford,ATL,24,11,4,7,35.3,107,106.6,0.3,9.4,1.33,11.4,7.2,19.8,13.3,8.5,52.7,56.8,19.3,85.48,14.2,690
39,Anderson Varejao,CLE,27,11,6,5,23.2,107.2,101.4,5.8,4.5,0.58,8.6,9.4,19.4,14.6,14.8,41.7,51.1,13.4,93.75,7.7,498
39,Antawn Jamison,CLE,34,11,6,5,34.1,109.6,103.9,5.6,6.3,0.78,7.5,4.8,17.4,11.5,9.6,50.4,54.2,21.1,94.93,9.9,742
39,Anthony Parker,CLE,35,11,6,5,30.1,105.3,105.3,0,6.6,1.27,14.9,0.3,7.7,4.2,11.7,62.5,64.4,11,96.11,6.7,661
39,Delonte West,CLE,26,11,6,5,24.4,105.4,105.8,-0.4,17.9,1.53,23.8,2.5,5.7,4.2,15.6,44,50,16.1,92.89,6.7,520
39,JJ Hickson,CLE,21,11,6,5,7.2,92.5,106.7,-14.3,2.8,0.17,2.9,1.5,11,6.5,17.1,63.6,67.1,20.1,97.71,8.1,159
39,Jamal Crawford,ATL,30,11,4,7,31.9,103.2,108.9,-5.7,16,1.5,13,0.3,8.7,4.3,8.7,42.2,49.9,25.8,89.15,9.5,652
39,Jamario Moon,CLE,30,11,6,5,10.3,101.4,103.5,-2.2,7.5,0,16.7,1.9,12.5,7.3,0,75,75,10.1,95.46,12.8,222
39,Jarron Collins,PHX,31,11,8,3,10.5,96.8,109.2,-12.4,0,0,0,8.5,8.2,8.3,15.8,33.3,37.8,7.6,90.94,-2.2,220
39,Joe Johnson,ATL,29,11,4,7,40,103.7,106.7,-3.1,23.3,2.2,18.5,4.5,8.9,6.6,8.4,41,45.3,26.1,86.1,10.4,791
39,Josh Smith,ATL,24,11,4,7,35.6,102.3,110.6,-8.4,13.6,1.71,14.9,9.4,17.5,13.3,8.8,48.8,52.2,20.1,86.06,13.6,701
39,LeBron James,CLE,25,11,6,5,41.8,108.6,104.1,4.5,36.1,2,21.7,3.6,19,11.7,10.9,55,60.7,30.2,94.29,21.2,905
39,Marquis Daniels,BOS,29,11,6,5,3.4,95.9,88.3,7.6,6.3,0.33,5,12.8,16.7,14.5,15,42.3,54.3,22.1,97.08,10.4,74
39,Marvin Williams,ATL,24,11,4,7,31.3,101.3,111.5,-10.3,3.9,1.6,7.5,6.9,12.5,9.6,4.7,39.9,49.4,13.5,86.81,8.1,623
39,Maurice Evans,ATL,31,11,4,7,13.5,89.5,115,-25.5,2.4,0.4,4.5,2.4,6.8,4.3,11.4,33.8,33.8,12.4,92.49,-0.7,286
39,Mike Bibby,ATL,32,11,4,7,26.6,107.2,110.2,-3,15.1,2.33,22.4,1.9,8.5,5.2,9.6,53.8,55.1,16,86.11,7.5,529
39,Mo Williams,CLE,27,11,6,5,37.4,109.4,103.4,5.9,22.9,2.57,26,0.8,7.3,4.3,10.1,47.6,53.7,18.8,94.85,8.3,811
39,Shaquille O'Neal,CLE,38,11,6,5,22.1,102.5,104.6,-2.1,10.7,0.63,9.8,9.5,17.1,13.4,15.7,51.6,55.9,25.9,94.83,8.9,479
39,Zaza Pachulia,ATL,26,11,4,7,14.6,93.6,113.3,-19.7,3.5,0.33,5.2,11.7,13.5,12.5,15.5,51.4,56,15.5,90.69,4.4,299
58,Antonio McDyess,SAS,35,10,4,6,24.7,105.2,105.4,-0.2,7.4,1.33,14.3,8,21.4,14.8,10.7,53.2,54.1,13.8,90.65,9.2,466
58,CJ Miles,UTA,23,10,4,6,33.6,108.7,113.5,-4.7,13.2,1.47,16.5,1.6,6.4,3.9,11.2,51.4,58.5,18.9,95.14,6.3,665
58,Carlos Boozer,UTA,28,10,4,6,40.2,113.6,117.2,-3.6,13.1,1.25,12.6,8.9,26.8,17.9,10.1,53,53.7,23.2,95.02,13.2,793
58,DeJuan Blair,SAS,21,10,4,6,9.1,91.8,101.6,-9.7,10.4,2.5,11.6,18.3,21.5,19.8,4.7,50,51.4,17.4,97.81,17.1,184
58,Deron Williams,UTA,26,10,4,6,39.8,112,116.4,-4.4,41.1,3.4,30.9,1.1,6.1,3.6,9.1,51.7,61.4,25.2,96.55,14.7,802
58,George Hill,SAS,24,10,4,6,34.4,103.2,109.4,-6.3,3.3,0.88,5.3,1.5,8,4.7,6,50.5,56.6,16.9,92.61,7.9,662
58,Kyle Korver,UTA,29,10,4,6,21,111.6,113.3,-1.7,9.1,1.86,15.7,0,5.8,2.9,8.4,61.5,63.9,14.4,98.18,7.1,431
58,Kyrylo Fesenko,UTA,23,10,4,6,18.1,106.5,102.7,3.8,9.4,0.86,18.2,4.7,18.2,11.4,21.2,43.3,42,12.7,98.26,1.3,371
58,Manu Ginobili,SAS,32,10,4,6,35.2,103.9,108.1,-4.2,28.8,2,23.3,1.2,9.6,5.5,11.7,48.6,57.2,25.4,93.22,14.4,688
58,Matt Bonner,SAS,30,10,4,6,17.3,99.4,106.8,-7.4,3.7,0.57,7.1,4,14.1,9.1,12.5,54.5,55.7,13.4,97.03,5.8,350
58,Paul Millsap,UTA,25,10,4,6,32.3,112.8,116.3,-3.5,11.6,1.69,12.1,11,17.7,14.3,7.1,57.4,61,21.9,95.61,14.9,642
58,Richard Jefferson,SAS,30,10,4,6,33.4,104,107.3,-3.4,8.3,1.2,15.3,2.6,13.8,8.3,12.7,49.3,55.6,14,91.47,8.2,632
58,Ronnie Price,UTA,27,10,4,6,9,105,105.7,-0.7,22.6,7,31.8,5.8,5.5,5.6,4.5,33.3,36.3,14.5,95.63,1.1,181
58,Sasha Vujacic,LAL,26,10,7,3,7.6,97.9,90,7.9,11.6,1.67,14.7,3.4,6.3,4.8,8.8,56.5,60.5,16.5,92.96,9.8,144
58,Tim Duncan,SAS,34,10,4,6,37.3,107.7,107.8,0,12.2,1.08,11.3,8.9,19,14.1,10.4,52.3,52.7,25.9,91.35,12.3,710
58,Tony Parker,SAS,28,10,4,6,33.5,111.1,110.7,0.4,27.1,2.45,21.8,2.8,9,6,8.9,48.1,50.2,26.6,92.58,10.9,648
58,Wesley Matthews,UTA,23,10,4,6,37.1,113.4,115.1,-1.7,6.6,1.13,11,2.8,9.6,6.2,9.7,46,54,16.2,96.1,6.7,746
75,Jeff Teague,ATL,22,9,3,6,6.5,94.7,121.7,-27,12.1,1,13.8,0,3.9,1.9,13.8,38.1,38.1,19.7,93.93,2.4,114
75,Kosta Koufos,UTA,21,9,4,5,3.4,92.6,83.3,9.3,0,0,0,11.8,15.2,13.4,16.7,40,40,15.4,104.74,7.2,68
75,Ryan Anderson,ORL,22,9,8,1,9.9,92.1,106,-13.9,7.3,0.6,8.1,9.6,24.5,17.5,13.5,37.9,39.1,18,89.6,8.4,164
78,Keith Bogans,SAS,30,8,2,6,6.9,83.3,87.7,-4.4,6.3,1,14.3,1.8,7.7,5,14.3,25,25,10,96.7,-3.8,108
78,Shelden Williams,BOS,26,8,5,3,7.1,85.8,81.3,4.6,0,0,0,3.1,18.6,10.5,33.3,44.4,55.8,14.1,94.63,4.7,113
80,Brandon Bass,ORL,25,7,5,2,6,114.8,102.4,12.4,4.8,1,5.6,5.3,16.7,10.8,5.6,53.8,60.7,18.3,92.58,13.2,81
80,Brandon Jennings,MIL,20,7,3,4,35.6,106.3,109.7,-3.4,19.5,3.13,15.2,2,7,4.4,4.9,45.8,49.8,26.5,85.77,10.7,446
80,Carlos Delfino,MIL,27,7,3,4,32.2,103,114.1,-11.1,13.8,1.5,17.1,1.4,12,6.5,11.4,45.9,46.8,18.5,85.96,6.6,403
80,Dan Gadzuric,MIL,32,7,3,4,10.9,96.6,93.3,3.2,2,0.17,4,13.5,17.5,15.6,24,52.9,50.6,14,93.36,5.4,146
80,Ersan Ilyasova,MIL,23,7,3,4,22.4,100.7,108,-7.3,3.7,0.3,4.2,12.7,20.8,16.6,14.1,53,58.7,19.6,91.07,14.2,295
80,Jerry Stackhouse,MIL,35,7,3,4,20.6,99.3,97.1,2.2,8.9,1.6,12.1,0.7,6.9,3.9,7.6,38.4,49.2,18.4,92.03,9.1,277
80,John Salmons,MIL,30,7,3,4,40.7,104.5,105.9,-1.4,17.7,2.33,17.3,2.4,7.1,4.7,7.4,42.2,49,22.1,86.33,10.1,514
80,Kurt Thomas,MIL,37,7,3,4,28.5,109.2,109,0.3,8.6,1.38,19.6,6.4,22.9,14.6,14.3,48.6,51.1,10.9,86.16,7.8,358
80,Luc Mbah a Moute,MIL,23,7,3,4,25.5,100.3,104.4,-4.1,5.2,0.71,7.1,8,14.5,11.2,10,52,54.4,17.4,85.42,9.5,317
80,Luke Ridnour,MIL,29,7,3,4,17.3,93.8,103.1,-9.3,23.2,1.3,17.6,3.1,7.3,5.2,13.5,52.2,56.7,22.7,89.7,11.7,227
80,Mario West,ATL,26,7,4,3,2.9,106.8,112.5,-5.7,7.7,0,20,7.7,4.2,5.4,0,75,75,8.5,108.16,2.1,44
80,Zydrunas Ilgauskas,CLE,35,7,4,3,9.8,95.8,99.3,-3.5,7.3,3,16.7,10.8,5.8,8.2,5.6,38.5,41.9,9.6,99.39,2.8,142
92,Andre Miller,POR,34,6,2,4,35.1,108.1,119.6,-11.5,29.8,1.89,24.2,2.6,7.6,5,12.8,42.6,51.3,25.7,87.63,10.2,385
92,Arron Afflalo,DEN,24,6,2,4,20.1,114.9,115.5,-0.6,8.3,1.75,14.6,1,11.3,6.1,8.3,71.9,74.6,15.1,99.93,8,249
92,Brendan Haywood,DAL,30,6,2,4,23.1,113,102.3,10.7,3,1,8.3,14,14.3,14.1,8.3,57.1,60.4,11.1,90.17,9.5,261
92,Carmelo Anthony,DEN,26,6,2,4,42.3,112.5,109.3,3.2,14.6,0.95,9.7,5.8,16.4,10.9,10.2,48.6,56.4,32,97.21,15.6,512
92,Caron Butler,DAL,30,6,2,4,33.7,99.5,103.9,-4.4,8.2,0.53,5.9,1.4,16.1,8.6,11.1,47,53.2,28.7,90.63,13.2,380
92,Chauncey Billups,DEN,33,6,2,4,34.5,107.7,113.3,-5.5,30.4,2.11,24.2,0.5,7,3.6,11.5,51.2,60.1,24.5,99.27,12.1,427
92,Chris Andersen,DEN,31,6,2,4,19.3,110.9,110.2,0.7,1.4,0.25,3.4,6.4,18.3,12.4,13.8,52.9,58.3,10.7,96.43,6.8,230
92,Dirk Nowitzki,DAL,32,6,2,4,38.8,104.4,107.9,-3.5,16.7,1.8,12,3.1,20,11.3,6.7,56.6,64.3,26.7,88.87,20.5,432
92,Eric Maynor,OKC,23,6,2,4,12.7,96.6,96,0.6,23.1,1.8,23.1,1.3,10.1,5.7,12.8,32.5,44.3,18,94.21,7.4,149
92,Garrett Temple,SAS,24,6,2,4,2.6,68.6,73,-4.4,33.3,1,28.6,0,9.5,5.1,28.6,50,58.1,12.8,112.4,17,35
92,J.J. Barea,DAL,26,6,2,4,17.4,102,106,-4,25.9,1.5,23.8,3.9,8.2,6,15.9,45.9,45.7,21.1,92.53,5.1,203
92,JR Smith,DEN,24,6,2,4,26.5,107.5,112.4,-4.9,10.9,1.67,12.5,3.1,11.8,7.3,7.5,46.5,52.3,18.5,99.93,7.9,332
92,James Harden,OKC,20,6,2,4,20,110.1,106.5,3.6,15.5,3.67,20.8,0.9,11.3,6.3,5.7,48.4,58.4,16,91.97,10.6,228
92,Jason Kidd,DAL,37,6,2,4,40.5,104.9,103.3,1.5,26.3,4.67,41.6,2.5,15.1,8.7,8.9,40.2,46.8,11.3,89.09,11.3,452
92,Jason Terry,DAL,32,6,2,4,28.9,105.2,106.2,-0.9,12.2,2,12.6,1.2,7.6,4.4,6.3,46.4,50,22.5,89.96,6.8,326
92,Jeff Green,OKC,23,6,2,4,37.3,99.1,105.9,-6.8,9,1.67,10.6,2.4,10,6,6.4,38.6,45.1,16.8,91.43,6.1,425
92,Jerryd Bayless,POR,21,6,2,4,27.6,101,112.9,-12,28.8,2.88,21.7,2.4,7.3,4.8,7.5,47.7,53.6,23.3,89.75,10.3,311
92,Johan Petro,DEN,24,6,2,4,7.5,114.1,106.3,7.9,3,0.33,6.3,5.4,20.5,13.6,18.8,54.5,54.7,15,100.51,2.9,92
92,Juwan Howard,POR,37,6,2,4,14.4,106.3,125.6,-19.4,8.2,1.33,15.4,9.4,10.8,10.1,11.5,52.6,52.6,11.8,87.38,2,159
92,Kenyon Martin,DEN,32,6,2,4,34.2,111.8,116.9,-5.1,5.9,0.73,10.3,7.2,20.6,13.6,14.1,48,51.4,14.9,98.12,7.1,417
92,Kevin Durant,OKC,21,6,2,4,38.5,103.6,103.1,0.5,13,0.64,7.4,3.2,16.2,9.5,11.7,39,49.9,33.3,93.24,12.5,448
92,LaMarcus Aldridge,POR,24,6,2,4,38.2,105.9,115.2,-9.3,11.7,1.18,9.4,4.5,12.6,8.4,7.9,43.5,50.7,26.6,85.65,11.3,408
92,Marcus Camby,POR,36,6,2,4,29.6,105.5,117.9,-12.4,12.5,4.67,24.1,9.2,27,17.9,5.2,42.1,43.1,11.8,88.02,10.7,327
92,Martell Webster,POR,23,6,2,4,25.3,104.9,116.4,-11.4,4.9,1.33,6.1,4.4,13.1,8.6,4.5,47.1,49.2,18.5,90.23,8.4,284
92,Nenad Krstic,OKC,26,6,2,4,21.5,93.5,108.4,-14.8,7,0.8,7.7,9.7,15.5,12.4,9.6,40.5,49.8,16.6,92.5,8.9,247
92,Nick Collison,OKC,29,6,2,4,21.5,109.4,95.1,14.2,2.4,0.5,6.1,10.3,12.5,11.4,12.1,33.3,35.1,11,91.73,1.3,245
92,Nicolas Batum,POR,21,6,2,4,23.1,109,115.4,-6.4,6,1.25,10.2,2.9,11.2,7,8.2,58.1,60.5,14.9,88.25,7.2,256
92,Othyus Jeffers,UTA,24,6,3,3,1.6,103.8,86.4,17.5,0,0,0,8.3,0,5,14.3,16.7,15.5,21.9,116.84,-18.8,26
92,Robin Lopez,PHX,22,6,2,4,17.3,118.4,121.2,-2.7,0,0,0,12.1,13,12.6,7.1,54.3,60.3,17.6,94.79,8.8,206
92,Roger Mason Jr.,SAS,29,6,2,4,10.2,90.6,97.7,-7.1,4.9,1,12.5,0,6,3.1,12.5,12.5,12.5,10.1,101.66,-9.5,128
92,Rudy Fernandez,POR,25,6,2,4,19.9,104.9,121.4,-16.5,10.5,1.6,18.2,1.7,7.6,4.5,11.4,64.8,67.2,14,89.65,7.4,225
92,Russell Westbrook,OKC,21,6,2,4,35.4,103.7,105.1,-1.4,37.5,2.57,22.8,4.4,12.1,8.2,8.9,50,57.1,25.8,92,18.4,404
92,Serge Ibaka,OKC,20,6,2,4,25.4,110.3,98.6,11.7,2.4,0.33,4.2,9,16.6,13,12.5,57.1,59.6,13.8,91.7,10.8,290
92,Shawn Marion,DAL,32,6,2,4,24.7,105,98.6,6.4,7.4,0.75,8,4.9,12.2,8.6,10.7,40.7,42.5,21.4,90.49,5.7,279
92,Thabo Sefolosha,OKC,26,6,2,4,21.2,93.1,100,-6.9,10.1,3.5,17.9,2.1,11.5,6.5,5.1,35.2,43.6,11.2,93.92,5.7,245
92,Ty Lawson,DEN,22,6,2,4,19.6,118.1,107.9,10.2,21.1,2,23.5,3.8,3.8,3.8,11.8,48.6,54.2,19.4,96.99,6,237
128,Brad Miller,CHI,34,5,1,4,18.5,101.7,113.4,-11.7,6.3,0.57,9.8,3.3,18.1,10.4,17.1,37,44.9,18.5,95.03,2.4,180
128,Carlos Arroyo,MIA,30,5,1,4,22.9,89.8,104.6,-14.8,15.9,3.67,26.8,1.8,7.8,4.5,7.3,46.2,48.4,12.2,90.54,5.9,216
128,Daniel Gibson,CLE,24,5,3,2,4.6,80,125.6,-45.6,11.1,0.5,9.1,0,15,7.3,18.2,35.7,44.4,20.4,92.81,1.4,45
128,Dante Cunningham,POR,23,5,1,4,8.4,94.4,107.7,-13.3,0,0,0,10.6,18.2,14.3,14.3,60,65.2,20.4,102.81,14.2,89
128,Derrick Rose,CHI,21,5,1,4,42.5,102.6,114.5,-11.9,31.3,2.77,19.5,1.8,6.9,4.2,7,46.4,49.7,30.8,96.14,12.3,424
128,Dorell Wright,MIA,24,5,1,4,22.3,94.7,97.2,-2.5,14.1,1.5,21.4,1.8,15.6,8.7,14.3,40,46,13.7,91.05,10.2,209
128,Dwyane Wade,MIA,28,5,1,4,42,98,106.9,-8.9,38.6,1.31,18.4,3,12.4,7.4,14.1,63.2,65,33,92.42,20.3,404
128,Eduardo Najera,DAL,33,5,1,4,7.2,79.2,93.2,-14,0,0,0,10,10.5,10.2,11.1,25,25,10.3,96.43,-3.8,72
128,Erick Dampier,DAL,34,5,1,4,23.7,93.2,104.1,-10.9,4,0.5,13,14.3,13.9,14.1,26.1,0,18.8,7.7,89.34,-1.3,222
128,Flip Murray,CHI,30,5,1,4,19.5,111.3,112.6,-1.3,15.4,10,19.2,3.9,10.7,7,1.9,45.9,51.8,19,92.65,11.3,186
128,Jermaine O'Neal,MIA,31,5,1,4,23.3,86.6,99.1,-12.5,7.5,0.71,8.5,8.2,20,13.2,11.9,20.5,22.3,21.4,89.33,-0.3,216
128,Joakim Noah,CHI,25,5,1,4,37.6,103.2,110.7,-7.5,10.4,0.87,14.4,10,26.9,17.7,16.7,52.8,60.3,17.7,96.82,13.8,377
128,Joe Smith,ATL,34,5,2,3,4.7,87,104.4,-17.5,0,0,0,3.8,4.8,4.3,25,0,0,7.1,92.31,-4.4,46
128,Joel Anthony,MIA,27,5,1,4,15.7,115.3,109.2,6.2,1.7,1,9.1,9.7,4.3,6.8,9.1,71.4,74.2,5.9,92.56,4.2,150
128,Kirk Hinrich,CHI,29,5,1,4,39.3,98.7,112.2,-13.4,15.7,10,24.7,0.5,11.4,5.7,2.5,50,53.3,14.1,95.91,8.9,390
128,Luol Deng,CHI,25,5,1,4,40.5,105,113.3,-8.3,5.5,2.33,6.9,3.9,9.5,6.5,3,46.9,51.4,20.4,95.01,8.5,402
128,Mario Chalmers,MIA,24,5,1,4,26.1,96,99.2,-3.2,18.3,1.08,18.8,0.8,6.9,3.7,17.4,53.8,59.1,19.7,91.02,7.2,247
128,Michael Beasley,MIA,21,5,1,4,27,94.2,102.7,-8.5,3.9,0.23,4.3,7.7,16.8,11.9,18.8,45.9,49.1,22.5,92.43,7.2,260
128,Nene,DEN,27,5,2,3,33.8,113.7,111.9,1.8,9.1,2.75,18,5.3,14.8,9.9,6.6,62.1,63.6,13,97.45,8.4,342
128,Quentin Richardson,MIA,30,5,1,4,29.7,93.4,109.5,-16.1,9.3,1.6,13.3,0.7,15.8,7.4,8.3,50,51.9,16.2,93.95,7,288
128,Sundiata Gaines,UTA,24,5,2,3,1.5,100,62.5,37.5,0,0,0,10,12.5,11.1,0,91.7,79.9,31.8,107.49,63,17
128,Taj Gibson,CHI,25,5,1,4,28.9,97.9,103.2,-5.3,3.3,1.5,6.3,6.2,18.8,12.4,4.2,42.1,44.4,14.1,94.1,6.2,283
128,Udonis Haslem,MIA,30,5,1,4,28.3,94.8,106.7,-11.9,5,0.8,8.2,6.5,23.3,14.3,10.2,35.1,37.8,14.7,91.31,4.9,270
151,Boris Diaw,CHA,28,4,0,4,38,94.3,111.8,-17.5,19.5,1.33,28.1,5,9.1,7,21.1,51.8,51.9,12.8,88.54,6.6,281
151,D.J. Augustin,CHA,22,4,0,4,18.2,100.8,91.3,9.5,17.1,1.75,23.3,1.6,4.8,3.2,13.3,35.3,43.3,15.9,83.17,5.2,125
151,Gerald Wallace,CHA,27,4,0,4,40.9,104.8,112.2,-7.4,10,3,12.3,1.4,23.3,12.7,4.1,53.4,58.9,19.3,86.25,16.6,293
151,James Johnson,CHI,23,4,1,3,5,87.5,97.6,-10.1,7.1,0.5,20,3.7,0,2.3,40,0,0,8.5,98.79,-26.2,40
151,Joey Graham,DEN,28,4,1,3,7.4,103.1,95.5,7.6,0,0,0,11.8,21.4,16.1,5,61.8,62.5,27,106.82,26.1,64
151,Larry Hughes,CHA,31,4,0,4,14.5,94.2,98.1,-3.9,21.4,2,20.7,1.9,21.8,11.9,10.3,58.8,59.8,19.7,86.46,14.4,103
151,Malik Allen,DEN,32,4,2,2,2.8,108.3,117.4,-9.1,0,0,0,20,9.1,14.3,0,0,0,3.7,101.9,0,24
151,Nazr Mohammed,CHA,32,4,0,4,11.9,111.6,123.3,-11.6,7.4,2,8.7,12.5,8.6,10.7,4.3,57.9,59.1,21,86.41,6.1,86
151,Primoz Brezec,MIL,30,4,2,2,6.4,88,100,-12,0,0,0,3.3,7.4,5.3,0,57.1,57.1,13.1,93.36,5.4,50
151,Raymond Felton,CHA,26,4,0,4,32.4,99.6,117.5,-17.9,28.6,3.33,27.4,2.5,6.1,4.3,8.2,45.2,49.7,19.4,90.41,9,242
151,Rodrigue Beaubois,DAL,22,4,1,3,7.7,111.1,96.8,14.3,21.1,1.33,14.8,6.1,11.4,8.8,11.1,52.6,51.7,30.3,96.94,11.1,63
