 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
32,Erick Dampier,DAL,29,13,6,7,23.5,109.2,109.9,-0.7,3.5,0.58,7,16.1,15.3,15.7,12,59.7,57.4,13.3,93.27,7.4,590
32,Fred Jones,IND,26,13,6,7,18.3,94.4,94.6,-0.2,11.6,0.87,14.8,0.5,10,5.4,17,38,44.4,15.5,86.05,5.5,427
32,Glenn Robinson,SAS,32,13,9,4,8.8,98.6,79.5,19.1,1.8,0.17,1.7,1.9,13.9,8.7,10.2,38.9,47.6,24.1,90.04,9.3,211
32,James Jones,IND,24,13,6,7,16,95.5,92.2,3.3,9.9,2.5,15.9,2.6,10.9,6.8,6.3,52.2,52,12.2,88.16,9.1,381
32,Jason Terry,DAL,27,13,6,7,38.5,112.3,112.8,-0.5,18.7,2,22.4,1.8,9.2,5.4,11.2,59.1,63.4,18.2,93.8,12.4,980
32,Jeff Foster,IND,28,13,6,7,18.8,96.7,95.2,1.5,4.1,0.63,6.9,19.5,22.1,20.8,11.1,59.6,62.9,12.8,88.81,16.4,448
32,Jermaine O'Neal,IND,26,13,6,7,36.8,95.5,99.2,-3.7,12.9,0.81,9.3,4.6,18.2,11.4,11.6,36.5,42.9,28.5,86.3,9.1,863
32,Jerry Stackhouse,DAL,30,13,6,7,31.1,112.3,114.4,-2.1,12.4,1.43,11.7,4.6,8.8,6.6,8.2,43.2,51,24.3,94.99,9.3,797
32,Josh Howard,DAL,25,13,6,7,33.1,113.7,110.2,3.5,8.6,0.86,10.4,7.8,15.2,11.5,12.2,51.6,56.1,21.1,94.12,9.4,841
32,Michael Finley,DAL,32,13,6,7,38.1,108.5,110.3,-1.8,8.6,2.15,13.8,2.6,9.2,5.8,6.4,50.3,52.8,15.5,95.09,7.7,982
32,Reggie Miller,IND,39,13,6,7,33,94.2,102.2,-8,9.9,0.95,10,0.9,9,4.8,10.4,50.7,58.3,19.7,87.86,10.8,792
32,Shaquille O'Neal,MIA,33,13,9,4,33,107.3,100.9,6.5,11.1,0.6,8.4,5.4,18.5,12.7,14.2,55.8,55.4,30.7,89.7,12.1,803
32,Stephen Jackson,IND,27,13,6,7,36.3,95.3,101.8,-6.5,13.6,0.85,10.9,1.5,9.7,5.5,12.7,44.9,51.1,23.8,87.64,9.3,867
49,Devin Brown,SAS,26,12,9,3,5,87.7,96.6,-8.9,11.5,3,11.1,1.5,8.6,5.2,3.7,42.5,45.5,18.6,93.12,8.7,114
49,Leandro Barbosa,PHX,22,12,8,4,9.6,96.7,112,-15.3,15.4,2.4,22.2,4.1,9.3,6.7,9.3,40,40.8,15,100.31,5.1,242
49,Rasual Butler,MIA,26,12,8,4,15,95,107.5,-12.5,6.9,3.5,10.1,0.6,9,5.2,2.9,46.6,46.4,16.8,90,4.1,338
52,Antonio Daniels,SEA,30,11,6,5,30,105.2,109.4,-4.2,26.6,4.45,26.2,1.3,8.3,4.9,5.9,48.9,60.9,18.8,91.85,18.1,633
52,Danny Fortson,SEA,29,11,6,5,9.6,102,105.7,-3.7,0,0,0,5.4,20,13.1,32.5,57.1,65.2,17.3,94.49,-1.4,203
52,Jerome James,SEA,29,11,6,5,26.8,111.7,110.8,0.9,3,0.36,3.5,11.4,15.6,13.4,9.8,51.4,55.2,20.8,90.05,10.2,554
52,Luke Ridnour,SEA,24,11,6,5,34.1,107.5,110.6,-3.1,19.5,2.61,26,2.8,7.3,5.1,9.9,41.1,46.2,16.1,89.81,8.4,706
52,Marquis Daniels,DAL,24,11,6,5,15.2,101.2,111.3,-10.1,15.4,1.08,14.3,8.2,11.7,9.8,13.3,44.2,50.1,21.3,96.94,8.9,337
52,Nick Collison,SEA,24,11,6,5,19.7,107,104,3,4.4,0.83,6,11.6,14.5,13.2,7.2,61.5,63.1,16.3,92.97,12.2,416
52,Ray Allen,SEA,29,11,6,5,39.6,111.5,112.5,-0.9,18.8,1.26,13.5,3,8.4,5.8,10.7,54.7,59.9,28.5,90.44,16.3,823
52,Reggie Evans,SEA,25,11,6,5,19,108.4,113.1,-4.7,3.4,0.45,7.9,13.9,28.6,21.1,17.5,40.5,44.3,12.6,87.66,6.7,383
60,Antawn Jamison,WAS,29,10,4,6,37.9,108.5,104.9,3.7,5.4,0.75,5.9,4,12.3,8.1,7.8,50.3,52.5,21.7,96.12,10.3,761
60,Austin Croshere,IND,30,10,5,5,8.6,100,107.5,-7.5,0,0,0,8.3,12.5,10.4,25,50,69.8,13.1,88.83,7.2,160
60,Brendan Haywood,WAS,25,10,4,6,29.4,107.2,101.2,6,5.2,1,9.1,10.9,14.4,12.5,9.1,54.2,58,14.7,94.27,11,572
60,Elden Campbell,DET,36,10,6,4,5.8,91.6,78.9,12.6,15.6,1.25,19.2,4.9,22.1,14,15.4,30.8,36.3,16.5,91.8,4.8,107
60,Gilbert Arenas,WAS,23,10,4,6,45.1,107.4,107.3,0.1,23.2,1.59,18.6,1.7,9.7,5.6,11.7,42.3,50.1,25.7,95.92,11.3,904
60,Jared Jeffries,WAS,23,10,4,6,24.7,108.3,108.7,-0.5,10.7,1.38,20.7,7.8,9,8.4,14.9,52,56.7,12,97,6.3,496
60,Juan Dixon,WAS,26,10,4,6,21.9,96.4,105.1,-8.7,13.3,1.08,9.4,1.2,9.4,5.3,8.7,46,50.9,24.1,97.69,11.3,445
60,Larry Hughes,WAS,26,10,4,6,40.3,105.2,106.2,-1,16.1,1.48,13.4,3.9,13.5,8.4,9,39.5,48.2,25.3,95.71,12,801
68,Alan Henderson,DAL,32,9,4,5,9.8,106.3,113.1,-6.7,0,0,0,11.5,8.7,10.3,11.8,57.1,60.5,7.9,95.01,3.2,174
68,Darko Milicic,DET,20,9,8,1,2.5,83,114,-31,7.7,1,11.1,4.3,13.6,8.9,11.1,28.6,33.6,14.8,96.49,1.4,47
68,Darrell Armstrong,DAL,37,9,4,5,6.9,109,97.1,12,19.6,4.5,33.3,4.3,1.8,3.2,7.4,56.3,56.3,11,103.48,7.1,133
68,Devin Harris,DAL,22,9,4,5,8.8,101.3,107.5,-6.2,24.4,1.1,26.8,0,16.4,7.1,24.4,50,55.1,15.8,97.44,8.5,159
68,Jamaal Tinsley,IND,27,9,4,5,27.8,95.7,96.1,-0.4,39.8,1.89,29.1,2.5,9.9,6.2,15.4,37.1,39.7,23.2,89.1,7.1,465
68,Joe Johnson,PHX,24,9,6,3,39.4,120.9,108.9,11.9,12.2,3,16.9,2.1,8.5,5.5,5.6,58.4,60.6,18.7,93.72,10.9,690
68,Michael Doleac,MIA,28,9,7,2,6.9,97.6,100.8,-3.2,0,0,0,3.2,20.7,11.6,15,43.8,47.4,14,98.37,2.9,126
68,Michael Ruffin,WAS,28,9,4,5,17.4,99.4,110.9,-11.5,9.6,2.25,30,8.8,14.5,11.5,13.3,70,67.5,5.8,95.33,4.8,308
68,Scot Pollard,IND,30,9,4,5,7.2,89.7,96.6,-6.9,4.2,0.25,4.8,6.6,12.1,9.2,19,40,40.9,15.4,87.85,0.7,117
68,Tony Massenburg,SAS,37,9,6,3,3.1,89.1,98.2,-9.1,0,0,0,12.5,24.1,18,0,16.7,21.8,10.9,95.73,5.4,55
78,Etan Thomas,WAS,27,8,4,4,16.1,97.8,109,-11.3,3,0.22,4,8.7,17.3,13,18,65.5,62,15.4,99.7,8.3,268
78,Rashard Lewis,SEA,25,8,5,3,39,112.2,111.3,0.9,6.7,0.81,8.1,3.8,11.1,7.5,10,42.9,52.7,21.3,90.94,7.9,591
78,Shandon Anderson,MIA,31,8,7,1,12,103.6,107,-3.5,11.4,1.33,29.6,3.7,17.6,11,22.2,25,31.1,8.7,98.95,4.3,196
78,Walter McCarty,PHX,31,8,5,3,7.1,113.6,101.6,12,6,3,21.4,0,7.8,4.4,7.1,33.3,30.4,7.7,105.41,-2.6,125
82,Al Jefferson,BOS,20,7,3,4,19.4,98,90.5,7.5,2.7,0.5,3.8,14.2,22.2,18.3,7.7,41.5,46.5,17.4,86.25,13.9,247
82,Anthony Peeler,WAS,35,7,2,5,5.7,87,107.3,-20.3,14.3,1,18.8,0,17.1,8,18.8,11.1,20.2,12.6,113.74,0,92
82,Bob Sura,HOU,32,7,3,4,25.8,105.9,113.8,-7.9,12.7,1.27,18.2,3.6,12.7,8.2,14.3,51.1,53.6,16,90.73,7.5,341
82,Damien Wilkins,SEA,25,7,4,3,19.6,101.1,109.7,-8.5,3.8,0.38,5.9,6.6,6.9,6.7,15.7,48.6,48.8,15.7,90.83,4.8,261
82,David Wesley,HOU,34,7,3,4,40,110.3,112.4,-2.1,12.3,2.56,25.8,1.6,6.3,4,10.1,44.4,47.7,10.9,89.75,4.6,523
82,Delonte West,BOS,21,7,3,4,16.2,89.8,97.2,-7.4,6.3,2,14.3,2.2,7.3,4.8,7.1,64.3,63.7,10.3,91.29,6.2,216
82,Dikembe Mutombo,HOU,39,7,3,4,14.4,111.2,99.5,11.7,3.1,0.29,7.7,12.9,25,19.3,26.9,54.5,65.8,11.7,87.37,9.5,179
82,Eddie Gill,IND,26,7,2,5,6.3,111.3,104.8,6.5,31.3,1.67,16.1,0,11.4,5.6,9.7,34.4,53.1,28.9,88.92,14.2,80
82,Gary Payton,BOS,36,7,3,4,34.1,104.6,98.2,6.4,23.4,2.91,27.1,3.7,9.3,6.6,9.3,45.3,47,17.2,88.31,10.5,436
82,Jon Barry,HOU,35,7,3,4,26.6,108.3,104.7,3.6,7.9,1.5,13.4,0.6,14.8,8.2,9,55.2,58.2,14.8,89.23,10.2,349
82,Marcus Banks,BOS,23,7,3,4,15.8,84.3,91.5,-7.2,13.7,1.17,15.6,1,9.3,5.4,13.3,50,50.6,17,89.99,5.8,204
82,Mike James,HOU,30,7,3,4,24.6,112.3,105.6,6.7,16.3,1.6,16.2,1.4,6.4,4.1,10.1,46.8,55.8,22.7,90.45,10.7,326
82,Paul Pierce,BOS,27,7,3,4,39.7,102.2,102.6,-0.4,22.2,1.68,18.6,2.8,18.4,10.7,11,54.3,65.1,24.5,87.24,21.2,502
82,Raef LaFrentz,BOS,29,7,3,4,26.7,102.3,98.9,3.5,7,1.14,13.3,3.5,15.6,9.7,11.7,48.8,52.9,13.5,89.54,6.7,344
82,Ricky Davis,BOS,25,7,3,4,34.1,103.2,94.7,8.5,10.4,0.67,11.5,2.4,8.8,5.8,17.2,45.3,50.9,21.8,87.23,6.8,433
82,Ryan Bowen,HOU,29,7,3,4,17.3,105.4,113.4,-8.1,7.2,1,15.8,7.1,7.1,7.1,15.8,32,34.2,12.5,91.64,-1.6,224
82,Scott Padgett,HOU,29,7,3,4,15.5,109,114.1,-5.1,5.9,1.33,12.5,8.5,10.1,9.3,9.4,47.9,50.2,12,89.64,3.5,199
82,Shawn Bradley,DAL,33,7,2,5,3.7,120,134,-14,0,0,0,15.4,9.1,12.5,0,66.7,65.4,11.3,95.93,3.9,50
82,Tony Allen,BOS,23,7,3,4,12.4,97,104.8,-7.8,3.8,0.4,7.1,5,9.9,7.5,17.9,44.4,45.1,14.1,92.07,-0.4,167
82,Tracy McGrady,HOU,26,7,3,4,43.1,110.3,113.6,-3.3,32.9,1.81,17.7,4.5,14.1,9.4,9.8,50.6,55.6,34.2,89.69,17.9,563
82,Yao Ming,HOU,24,7,3,4,31.8,107.3,117.4,-10.1,4.5,0.26,3.8,11.3,15,13.2,14.3,65.5,69.3,26.3,90.15,16,424
103,Andres Nocioni,CHI,25,6,2,4,33.1,100.7,106.8,-6,11.9,1.27,13.6,3.6,19.6,11.4,10.7,44.8,49.9,18.8,96.64,10.6,402
103,Antoine Walker,BOS,28,6,2,4,37.4,96.8,99.5,-2.7,13.5,0.78,9.9,7.3,13.6,10.3,12.8,44.7,45.9,27,87.2,9.4,406
103,Antonio Davis,CHI,36,6,2,4,28.6,102.6,104.9,-2.3,10.5,1.22,14.3,8.6,13.6,11,11.7,43.5,50.8,16,96.83,7.6,345
103,Ben Gordon,CHI,22,6,2,4,25.2,108.8,106.4,2.4,16.9,1.15,13.4,3.4,6.4,4.8,11.6,45.3,51.2,26.6,98,8.6,306
103,Chris Duhon,CHI,22,6,2,4,27.2,99.4,106.3,-7,21.6,1.75,28,3.4,11.5,7.4,16,37.8,44.2,14,97.13,7.4,329
103,Justin Reed,BOS,23,6,3,3,3.4,80,114.3,-34.3,0,0,0,0,5,3,20,33.3,45.1,27,91.11,-2.4,35
103,Kendrick Perkins,BOS,20,6,3,3,4.5,66.7,118.8,-52.1,0,0,0,14.3,13.6,14,33.3,80,71.2,16.1,87.11,4.3,51
103,Kirk Hinrich,CHI,24,6,2,4,35.8,101.6,109,-7.4,32.4,2.5,21.7,1.6,8.1,4.7,8.7,53.5,56.3,24.3,96.85,15.7,432
103,Othella Harrington,CHI,31,6,2,4,17.5,99,118.4,-19.3,5.6,0.38,5.2,5.4,9.3,7.2,13.8,50,51.2,22.6,93.45,3.3,202
103,Tyson Chandler,CHI,22,6,2,4,29,109.2,101.9,7.3,7.3,1,10.4,14.4,14.9,14.7,10.4,47.5,58.1,16,99.4,11.4,359
103,Vladimir Radmanovic,SEA,24,6,4,2,20.6,111.9,113.8,-1.8,3.6,0.5,6.7,0.9,13.2,7.7,13.3,44.3,44.6,15.1,95.12,4.9,243
114,Aaron McKie,PHI,32,5,1,4,16.7,77.6,97.5,-20,10.6,5,38.5,1.1,14.5,7.1,7.7,50,50,4.3,94.24,6.5,165
114,Adrian Griffin,CHI,30,5,1,4,17.4,107.3,102.8,4.6,18,3,20.9,5.5,16.7,11,7,51.7,54.5,16.7,97.96,12.8,177
114,Allen Iverson,PHI,30,5,1,4,47.6,97.5,108.6,-11.1,45.9,2.38,23.9,0,5.4,2.5,10,51.6,56.2,31.7,89.12,17,443
114,Andre Iguodala,PHI,21,5,1,4,38.8,101.9,109.2,-7.2,12.4,3,21.7,4.3,9.4,6.7,7.2,50,50.7,13.2,89.25,8.5,361
114,Andre Miller,DEN,29,5,1,4,37.2,101.1,105.4,-4.2,25,2.17,21.8,4.8,9.9,7.3,10.1,43.9,50.6,23.1,90.9,11.4,350
114,Bobby Jackson,SAC,32,5,1,4,15.8,103.1,111.7,-8.5,18,3,18,2.2,6,3.8,6,31.1,33.9,21.8,95.3,2.6,159
114,Brad Miller,SAC,29,5,1,4,27.8,113,116.1,-3.1,17.2,1.78,22.5,5.7,9.3,7.3,12.7,57.5,60.7,17.6,94.01,7.8,270
114,Carmelo Anthony,DEN,21,5,1,4,36.1,100,109,-9,11.1,0.77,8.3,8.1,7.6,7.9,10.8,42.2,49.4,28.3,91.29,8.4,343
114,Chris Webber,PHI,32,5,1,4,37.1,98.9,108.5,-9.7,15.2,1.27,10.9,6.7,10.9,8.6,8.6,43.7,46.6,29,90.55,8.2,348
114,Corliss Williamson,SAC,31,5,1,4,8,106.3,128.2,-22,15.8,0.75,9.4,10,6.5,8.5,12.5,37.5,54.3,31.2,94.48,5.1,80
114,Cuttino Mobley,SAC,29,5,1,4,31.8,101.3,114,-12.7,10.1,1.5,10.3,2.3,6.5,4.2,6.9,49.3,50.6,21.3,93.09,8.7,309
114,Darius Songaila,SAC,27,5,1,4,15.2,117.8,103.4,14.4,5,1.5,11.5,7.4,11.8,9.4,7.7,42.1,47.2,12.7,94.57,3.5,152
114,Earl Boykins,DEN,29,5,1,4,30.4,94.8,111.7,-16.8,26,2.11,18.1,1.2,2.1,1.6,8.6,39.7,46.5,25.2,91.76,8.6,291
114,Eric Piatkowski,CHI,34,5,2,3,12.8,118,105.1,12.9,6.1,3,11.5,1.5,12.9,7,3.8,44.7,52.1,14.8,103.86,9.4,139
114,Greg Buckner,DEN,28,5,1,4,20.1,83.3,99,-15.8,8.9,1.67,19.2,0.9,16,7.8,11.5,27.8,27.8,9.3,97.08,0.8,203
114,Jannero Pargo,CHI,25,5,1,4,15.1,114.6,99.4,15.2,22.7,1.25,14.1,1.2,4.7,2.9,11.3,48,48.9,31.3,104.26,5.9,164
114,Kenny Thomas,SAC,27,5,1,4,30.7,107.7,118.7,-10.9,12.1,1.5,16.2,10.6,18.9,14.5,10.8,51.1,55.8,17.8,93.29,10.6,297
114,Kenyon Martin,DEN,27,5,1,4,32.8,97.5,105.4,-7.9,7.1,0.86,7.9,4.3,13.8,8.9,9.2,46.6,48.7,19.7,92.32,7.3,316
114,Kyle Korver,PHI,24,5,1,4,28.8,102.9,110.5,-7.6,7.7,1,18.2,2.2,8.1,5,18.2,41.1,43.3,11.6,92.65,0.6,279
114,Lawrence Funderburke,CHI,34,5,1,4,5.6,122,98.4,23.6,4.3,0,25,0,11.5,5.4,0,50,52.1,4.4,103.39,-3.8,59
114,Marc Jackson,PHI,30,5,1,4,12.9,90.5,102.4,-11.9,0,0,0,4.5,9.3,6.6,20,25,34.2,21.3,93.66,-3.9,126
114,Marcus Camby,DEN,31,5,1,4,37.4,100.3,106.6,-6.3,7.9,0.82,12.3,2.2,28.1,15.1,15.1,41.5,48.2,15.8,90.24,12.2,353
114,Mike Bibby,SAC,27,5,1,4,40.3,113.1,119.4,-6.2,25.6,2.54,22,2.4,9.2,5.7,8.7,41.8,47.2,25.5,92.22,10.6,388
114,Nene,DEN,22,5,1,4,20.1,91.1,106.7,-15.6,3.8,0.4,5.1,8.5,17,12.5,12.8,42.9,53,16.7,92.41,6.7,191
114,Peja Stojakovic,SAC,28,5,1,4,40.4,111.3,118.9,-7.6,5.7,3.5,7,2.8,10.9,6.6,2,53.6,59.3,20.3,92.18,12.2,389
114,Samuel Dalembert,PHI,25,5,1,4,38.5,99.7,108.9,-9.2,1.7,0.22,3.1,9.4,27.9,18,13.8,55.3,54.1,15.3,89.72,9.9,360
114,Vitaly Potapenko,SEA,30,5,2,3,7.2,94.3,102.8,-8.5,0,0,0,8.3,9.8,9.1,0,50,50,13,95.27,2.7,70
114,Willie Green,PHI,23,5,1,4,13.2,103.4,106.7,-3.4,8.6,1.5,10.7,5.5,9.2,7.5,7.1,50,60.3,18.8,86.56,11.1,119
142,Brian Cardinal,MEM,28,4,0,4,19.6,106,127,-21.1,3.7,2,6.9,2.4,15.6,8.2,3.4,39.1,46.7,15.8,91.63,4.4,151
142,Brian Scalabrine,NJN,27,4,0,4,15.1,95.8,119.5,-23.7,5.1,0.5,10.5,3,9.8,5.9,21.1,22.7,35.3,12.3,94.21,0,119
142,Brian Skinner,SAC,29,4,1,3,11.6,98.8,108.4,-9.6,6.9,0.4,13.3,12.2,9.3,10.7,33.3,50,50,12.5,87.62,6.7,86
142,Clifford Robinson,NJN,38,4,0,4,17.9,92.5,105.6,-13.1,14.7,0,15.2,2.3,13.3,6.8,0,48.1,50.2,16,97.38,5.3,146
142,DerMarr Johnson,DEN,25,4,1,3,19,93.4,108.6,-15.2,8.1,0,12.5,3.8,6.4,5.1,0,65,68,12.3,95.33,10.3,151
142,Earl Watson,MEM,26,4,0,4,18.4,113.5,115.3,-1.7,28.3,7.5,35.7,4.3,11.5,7.6,4.8,35.4,38.2,17.9,86.2,6.7,133
142,Flip Murray,SEA,25,4,1,3,16,105.9,105.8,0.1,12.2,2.5,17.2,3.5,7.3,5.4,6.9,21.1,27.2,17.6,89.92,-3,119
142,James Posey,MEM,28,4,0,4,25.1,108.9,121.6,-12.6,5.8,0.8,10,0.9,13.8,6.6,12.5,58,63.5,16.4,90.69,6.2,190
142,Jason Collins,NJN,26,4,0,4,32,93.6,104,-10.3,1.3,0.2,3.7,6.4,14.5,10.1,18.5,23.5,26.8,8.9,94.45,-1.8,251
142,Jason Kidd,NJN,32,4,0,4,45.6,97.5,110.3,-12.8,30.5,3.22,26.6,5,16.6,10.1,8.3,47,48,19.4,94.11,12.7,355
142,Jason Williams,MEM,29,4,0,4,29,105.9,122.1,-16.2,28.4,2.63,25.6,0.8,7.2,3.8,9.8,62.3,63.1,22.3,99.01,13.5,238
142,Lorenzen Wright,MEM,29,4,0,4,20.9,107.3,116.8,-9.5,15.3,4.5,22.5,7.3,16.3,11.9,5,57.1,57.1,16.6,95.4,11,165
142,Mark Blount,BOS,29,4,2,2,11.2,97.5,88.5,9,3.6,0.2,4.8,7.9,6.4,7.1,23.8,28.6,26.9,22.7,84.34,-9.9,79
142,Mike Miller,MEM,25,4,0,4,27.3,106.8,125,-18.2,13.8,2.2,20,0,9.9,4.5,9.1,59.5,61.9,17,96.87,8.8,220
142,Nenad Krstic,NJN,21,4,0,4,38.6,97.7,109,-11.3,9.3,1.17,9.6,6.2,14.9,10.2,8.2,56.3,62.3,19.2,92.88,12.1,298
142,Pau Gasol,MEM,24,4,0,4,33.1,116,120.9,-4.9,11.8,1.43,9.8,11.5,12.4,11.9,6.9,49.4,49.8,31.2,92.52,10.6,256
142,Richard Jefferson,NJN,25,4,0,4,35.4,102.5,105.7,-3.2,12.2,1.13,11,5.3,11.4,8,9.8,42,49.5,22.6,95.45,7.9,280
142,Rodney Rogers,PHI,34,4,1,3,12.3,101.1,100,1.1,3.6,1,5.6,0,8.5,4.4,5.6,57.7,62.2,16.8,88.17,9,90
142,Shane Battier,MEM,26,4,0,4,29.6,110.1,125.6,-15.5,6.4,1.5,14,8.4,15.7,11.9,9.3,43.5,43.7,13.7,96.43,4.4,237
142,Steve Blake,WAS,25,4,2,2,4.1,90.6,78.8,11.8,25,2,28.6,0,14.3,7.7,14.3,25,25,14.3,95.51,0,32
142,Travis Best,NJN,32,4,0,4,20.2,106.8,117.6,-10.8,18.4,3,24.3,2.7,6.3,4.4,8.1,43.2,52,15.7,95.12,6.4,161
