 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
38,Marcus Williams,NJN,21,12,6,6,6.5,85.3,99.4,-14.1,33.3,1.08,20.6,4.2,9.9,7,19,34.7,38,29.8,96.86,4.5,156
38,Mikki Moore,NJN,31,12,6,6,33.3,103.6,91.8,11.8,6.1,0.7,9.7,6.4,11.2,8.9,13.8,56,59.9,15.6,89.44,8.9,744
38,Richard Jefferson,NJN,27,12,6,6,40.7,101.8,99,2.7,10.5,1,10.8,0.9,13.5,7.4,10.8,52.1,59.9,21.9,89.96,13.7,914
38,Vince Carter,NJN,30,12,6,6,40.6,101.2,96.7,4.5,26.4,1.68,17.1,3.8,14,8.9,10.1,44,49,30.6,89.85,12.6,910
48,Al Harrington,GSW,27,11,5,6,23.8,106.6,102.9,3.7,3.7,0.6,4.7,6.3,13.2,9.7,7.9,47.4,50.4,19.6,100.07,5.9,544
48,Andris Biedrins,GSW,21,11,5,6,24.3,108.2,103.2,5,2.8,0.56,7.7,7.1,19.2,13,13.8,73,69.7,9.9,96.2,10.1,536
48,Baron Davis,GSW,28,11,5,6,40.4,111.1,106.3,4.8,29.4,2.25,21.9,2.4,9.1,5.7,9.7,57.9,62.2,25.5,96.54,16.4,894
48,Damon Jones,CLE,30,11,5,6,12.7,109.4,86.1,23.3,12.1,0,28.9,0.7,5.7,3.3,0,44.2,47.6,9.3,87.41,5.2,256
48,James Jones,PHX,26,11,6,5,15.5,108.7,109.6,-0.9,2.4,0.75,6.3,1.9,7.4,4.6,8.3,63.9,67.3,11.6,96.95,6.7,346
48,Jason Richardson,GSW,26,11,5,6,38.9,110.4,108.6,1.8,8.7,0.92,9.6,5.5,11.8,8.6,10.5,56.2,57.7,20.9,97.41,10.6,866
48,Kurt Thomas,PHX,34,11,6,5,19.2,105.6,96.4,9.2,9.1,1.33,12.8,5.6,20.8,13.4,9.6,52.3,57.3,17.7,94.18,13,414
48,Leandro Barbosa,PHX,24,11,6,5,31.7,105.9,103.7,2.2,11.2,1.09,10.8,2.1,8.6,5.5,9.9,46.2,49.7,24.9,96.43,7.5,699
48,Matt Barnes,GSW,27,11,5,6,30,112,108.3,3.7,12.6,1.3,16.9,7.8,11.1,9.5,13,54.5,56.5,16.8,97.94,8.7,669
48,Mickael Pietrus,GSW,25,11,5,6,19,107.9,104.4,3.5,4.6,0.86,7.7,6.2,13.9,10,9,41.8,50.9,15.1,97.21,6.1,417
48,Monta Ellis,GSW,21,11,5,6,21.6,100.4,106.7,-6.3,7.2,0.5,8.1,3.3,7.4,5.3,16.1,39.6,46.6,20.2,101.3,4.3,501
48,Raja Bell,PHX,30,11,6,5,39.8,109.2,103.1,6.1,6.4,1.33,15.6,1.5,6.1,3.9,11.7,57.5,60.1,11.1,95.05,4.8,866
48,Shawn Marion,PHX,29,11,6,5,41.3,109,100.3,8.6,4.5,1.08,6.8,6.2,18.5,12.6,6.3,53.9,55.8,17.4,95.62,13.1,904
48,Stephen Jackson,GSW,29,11,5,6,41.2,107.7,106.5,1.2,14.3,0.98,14.2,1.3,7.6,4.4,14.6,46,54.9,23.2,97.48,8.4,923
48,Steve Nash,PHX,33,11,6,5,37.5,110.9,104.1,6.9,55.3,3.04,39.1,1,7.4,4.3,12.9,52.2,57.7,24.8,94.63,16.3,814
63,Amar'e Stoudemire,PHX,24,10,6,4,34.3,111.3,103.5,7.8,3.1,0.32,2.5,8.9,25.7,17.5,7.9,52.6,59.1,29.6,96.49,19,689
63,Andres Nocioni,CHI,27,10,6,4,19.7,98.7,96.7,2.1,8.2,0.62,7,1.6,16.7,9.1,11.4,43.6,46.8,23.8,95.17,6.9,391
63,Ben Gordon,CHI,24,10,6,4,39.5,107.3,97.8,9.5,17.5,1.12,15.4,2.5,7.2,4.9,13.8,49.7,58.4,24.2,89.82,11.3,740
63,Ben Wallace,CHI,32,10,6,4,36.9,105.9,102.5,3.5,6,1.4,13.6,8.4,17.8,13.3,9.7,56.6,56.7,11.1,89.81,11.4,691
63,Boris Diaw,PHX,25,10,6,4,23.5,106.9,105.8,1.1,18.3,1.76,26.8,5.7,7.9,6.8,15.2,47.5,50.3,15.2,98.53,7,480
63,Kirk Hinrich,CHI,26,10,6,4,36.2,104.9,103.3,1.5,36.8,3.26,33,1.1,10.4,5.8,10.1,43.2,47.1,19.2,90.74,10.4,679
63,Luol Deng,CHI,22,10,6,4,41,104.5,100.9,3.5,12.2,1.04,10,7.7,13.7,10.8,9.6,52.4,57.5,24.1,90.05,17.1,764
63,P.J. Brown,CHI,37,10,6,4,22.8,103.1,95.9,7.2,9.4,1.5,12.2,7.8,13.6,10.7,8.2,49.3,53.8,17.4,87.54,10.4,413
63,Tyrus Thomas,CHI,20,10,6,4,12.2,94.6,102.5,-7.9,10.2,0.4,7.9,9.4,19.5,14.2,19.7,39,47,25.3,95.13,7.2,239
72,Chris Duhon,CHI,24,9,6,3,19.1,93.1,102.4,-9.4,21,3,32.8,1.8,8.3,5,10.9,38.7,45.2,11.4,92.21,6.2,331
72,Matt Bonner,SAS,27,9,5,4,2.8,72.9,113,-40.1,0,0,0,7.7,5.6,6.8,27.3,35.7,44.4,19,88.91,-6.1,48
72,Thabo Sefolosha,CHI,23,9,5,4,11,91.5,86.1,5.4,13.2,1,15.2,4,14,8.8,15.2,44.2,48,16.9,98.64,6.6,199
75,Beno Udrih,SAS,24,8,6,2,2.5,82.1,122.5,-40.4,11.1,0.33,9.1,6.3,0,3,27.3,0,14.5,22.2,93.49,-16,39
75,Dale Davis,DET,38,8,6,2,6.4,98,92.1,5.9,3.2,0.5,8.3,9.4,12.5,11,16.7,37.5,41,9.6,93,-1.1,98
75,Dee Brown,UTA,22,8,5,3,6.5,101,77.8,23.2,28.1,2.25,29,1.9,3.2,2.6,12.9,35.3,34.6,17.1,97.97,4.4,105
75,Ronnie Brewer,UTA,22,8,5,3,5.2,104.8,108.4,-3.6,8.3,1,10,4.5,9.3,6.9,10,60,60.4,17.1,96.39,10.4,83
79,Chuck Hayes,HOU,24,7,3,4,28.2,95.1,97.9,-2.7,2.7,0.43,10.3,7.3,17,12.1,24.1,70.6,67.7,6.2,90.92,6.9,370
79,Dikembe Mutombo,HOU,41,7,3,4,5.8,90.9,100,-9.1,4.5,0,20,11.9,14.6,13.3,0,100,104.2,4.5,91.56,12.9,77
79,Juwan Howard,HOU,34,7,3,4,22.4,99.6,100.7,-1.1,8.6,1.75,13.7,6.7,13,10,7.8,40,43.9,13.5,87.06,7.6,285
79,Luther Head,HOU,24,7,3,4,20.2,96.2,95.1,1.1,12.3,1.14,14.5,1.5,10.5,6.4,12.7,38.9,40.5,16.2,88.9,2.9,260
79,Rafer Alston,HOU,30,7,3,4,44.1,98.1,99.5,-1.4,21.1,2.06,26.5,2.1,14,8.1,12.9,44.6,47.7,14.9,89.95,8.5,579
79,Shane Battier,HOU,28,7,3,4,38.8,96.3,101.8,-5.4,10.1,1.88,19.2,1.2,5.8,3.5,10.3,63.7,66,10.9,91.02,7.4,517
79,Tracy McGrady,HOU,28,7,3,4,40,97.7,103,-5.3,44,2.43,19.8,1.8,13.9,7.7,8.1,42.2,47.8,35,89.94,14.8,524
79,Yao Ming,HOU,26,7,3,4,37.2,95.4,101,-5.6,5.7,0.18,3,9.9,19.6,14.9,16.5,44,55.7,35.3,91.46,13.4,497
87,Andrea Bargnani,TOR,21,6,2,4,30.2,96.6,107.7,-11.2,6,0.86,8.8,1.9,13.5,7.6,10.3,55.4,60.7,16.5,92.72,8.3,350
87,Anthony Parker,TOR,32,6,2,4,40,100.2,106.8,-6.6,4.4,0.86,6.5,1.4,13.1,7.4,7.6,48.4,57.5,17.2,91.06,8.8,457
87,Chris Bosh,TOR,23,6,2,4,37,97.9,105.2,-7.3,13.3,1.25,11.2,3.3,23.2,13.1,9,40.1,48.7,25.2,91.35,12.8,424
87,DeSagana Diop,DAL,25,6,2,4,23.3,107.4,107.2,0.1,2.1,0.5,8.3,11.9,19.7,15.7,16.7,60,58.1,6.9,94.31,6.4,272
87,Devean George,DAL,29,6,2,4,18.2,98.7,104.4,-5.8,5.6,0.57,9.8,3.4,13.6,8.2,17.1,26,35.7,14,98.55,2.2,224
87,Devin Harris,DAL,24,6,2,4,27.2,103,112,-9,34.1,3.33,27.5,0.6,6.4,3.6,8.3,51.6,55.4,20.6,98.48,10.9,335
87,Dirk Nowitzki,DAL,29,6,2,4,39.8,105.9,112.3,-6.4,10.2,1,9.7,10.2,19.2,14.5,9.7,40.4,50.9,23.3,94.94,13.4,474
87,Greg Buckner,DAL,30,6,2,4,7.3,72.9,90.7,-17.8,8.3,1,16.7,3.4,8.3,5.6,16.7,0,6.3,8.9,106.09,-7.5,96
87,Hassan Adams,NJN,23,6,3,3,1.5,40,100,-60,0,0,0,0,14.3,5.6,0,50,50,10,103.32,-5.1,20
87,Ira Newble,CLE,32,6,4,2,1.6,100,90,10,14.3,0,33.3,0,7.1,3.6,0,0,0,6.9,143.04,-5.9,28
87,Jason Terry,DAL,29,6,2,4,38.2,103.9,111,-7.1,17.1,1.29,15.8,1.3,5,3.1,12.2,47.3,51,21.8,95.19,7.8,456
87,Jerry Stackhouse,DAL,32,6,2,4,28.1,102.9,112.1,-9.2,15.8,0.83,13,2.7,10.4,6.3,15.7,43.2,53.4,24.5,97.11,9.6,343
87,Joey Graham,TOR,25,6,2,4,18.2,95.3,99.1,-3.8,2.9,0.33,6.5,1,18.6,9.8,19.4,28.6,34.5,12.6,93.55,2.3,212
87,Jose Calderon,TOR,25,6,2,4,24.3,102.2,105.5,-3.3,45.1,2.13,27.1,1.6,6,3.8,12.7,52.9,54.4,29.4,90.04,13.4,273
87,Josh Howard,DAL,27,6,2,4,41.4,106.1,108.8,-2.7,13,1.42,12.1,5.9,18.4,11.9,8.6,55.1,57.7,21.4,94.09,15.3,488
87,Juan Dixon,TOR,28,6,2,4,10.5,82.9,100.8,-17.8,11.1,0.3,8.8,0,6.3,3.1,29.4,42.9,42.9,22.1,98.19,1.8,129
87,Kelenna Azubuike,GSW,23,6,3,3,2.5,84.8,73,11.9,0,0,0,7.1,16.7,12.5,0,33.3,51.5,11.1,111.64,19.3,33
87,Kris Humphries,TOR,22,6,2,4,11.5,98.4,96.9,1.6,2.3,0.33,5.9,11.1,15.6,13.4,17.6,33.3,35.9,11.3,89.87,0.3,129
87,Morris Peterson,TOR,29,6,2,4,30.6,106.6,102.6,4,1.7,0.33,5,3.1,14.3,8.5,15,62.1,64.8,9.8,91.58,4.9,349
87,T.J. Ford,TOR,24,6,2,4,22.7,95.4,105.2,-9.8,49,1.71,19.5,3.8,4.2,4,11.4,52,56.3,33.4,93.42,16.6,263
107,Allen Iverson,DEN,32,5,1,4,44.7,99.3,104.3,-5.1,25.4,1.93,16.9,0,1.4,0.7,8.7,39,44.7,29.3,89.21,7.2,414
107,Andrew Bynum,LAL,19,5,1,4,11,94.7,104.3,-9.6,0,0,0,12.9,25.4,19,9.1,53.3,51.5,16.5,100.39,9.8,114
107,Brian Cook,LAL,26,5,1,4,10.2,121,116.2,4.8,0,0,0,4.3,8.3,6.3,9.5,41.7,46.6,18.3,93.38,-1.9,100
107,Carmelo Anthony,DEN,23,5,1,4,42,100.8,106.6,-5.8,5.8,0.32,4.3,8.7,12,10.4,13.7,52.6,58.2,29.2,89.87,13.4,393
107,Eduardo Najera,DEN,30,5,1,4,19.1,97.2,111.1,-14,3.2,1,9.1,10.7,17,13.8,9.1,23.5,25.2,9.3,89.39,3.3,176
107,Erick Dampier,DAL,31,5,2,3,7.6,84,108.4,-24.5,4.3,0.25,11.1,18.4,19.5,18.9,44.4,66.7,64.4,8.2,103.83,3,81
107,Jordan Farmar,LAL,20,5,1,4,22.9,105.4,116,-10.6,10.1,1.6,18.2,0.8,13.1,6.4,11.4,46.4,51.5,13.7,94.18,7,224
107,Kobe Bryant,LAL,28,5,1,4,42.9,103.7,113.7,-10,19.8,1,11.7,0.4,12.3,6.1,11.7,50,56.1,33.3,96.12,14.9,429
107,Kwame Brown,LAL,25,5,1,4,26.6,104.9,111,-6.1,1.1,0.11,2,9.2,11.5,10.3,18.4,52.8,53.8,15.4,94.97,4.8,263
107,Lamar Odom,LAL,27,5,1,4,38.4,98.7,111.7,-13,10.7,1.1,9.5,9.7,24.3,16.6,8.6,50,50.8,23.5,95.57,13.3,380
107,Linas Kleiza,DEN,22,5,1,4,13.1,92.3,97.5,-5.1,5,0,12.5,0,11.1,5.6,0,26.9,28.8,9.6,86.11,0.6,117
107,Luke Walton,LAL,27,5,1,4,25.5,102.7,116,-13.3,14.9,0.87,19.7,6.9,10.1,8.4,22.7,45.8,47.7,17.7,96.69,4.9,258
107,Malik Allen,CHI,29,5,3,2,6.9,57.5,94.4,-36.9,9.1,0.33,6.3,7.8,9.7,8.5,18.8,16.7,16.7,17.2,100.94,-11.9,73
107,Marcus Camby,DEN,33,5,1,4,36.9,103.2,103.7,-0.6,8.3,1,14.7,6.7,32.5,20.1,14.7,37.8,39.9,14.5,90.34,12.1,347
107,Maurice Evans,LAL,28,5,1,4,16.5,91.5,108.7,-17.2,5.4,0,10.3,3.1,6,4.4,0,48.1,48.1,12.6,101.71,6.1,177
107,Nene,DEN,24,5,1,4,35.8,95.2,105.2,-10,13.6,0.92,14,12.4,10.2,11.3,15.1,58.5,62.4,18.9,88.83,11.5,333
107,Rafael Araujo,UTA,26,5,2,3,5.6,112,107.5,4.5,5.6,0,6.7,11.1,33.3,21.6,0,37.5,41.4,23,89.08,3.1,50
107,Rasho Nesterovic,TOR,31,5,2,3,14.3,94.8,118.7,-23.8,7.9,0.75,13,14.7,21,17.7,17.4,46.7,52.1,12.9,90.44,9.3,135
107,Smush Parker,LAL,26,5,1,4,11.8,90.8,98.3,-7.5,7.1,1,14.3,6,4.5,5.3,14.3,19.2,30.5,12.3,98.24,-0.9,120
107,Steve Blake,DEN,27,5,1,4,36,102.1,101.8,0.3,19.7,2.3,35.9,0.6,6,3.4,15.6,58.1,58.1,10.5,89.58,6.7,335
127,Adrian Griffin,CHI,32,4,2,2,2.2,47.6,100,-52.4,0,0,0,6.3,0,4.5,0,0,0,24,112.27,-25.6,21
127,Alonzo Mourning,MIA,37,4,0,4,13.8,96.2,105.5,-9.3,3.4,1,5.3,2.2,11.9,7.6,5.3,90.9,74.8,15.8,93.43,11.6,105
127,Antawn Jamison,WAS,31,4,0,4,43.1,102.4,111.9,-9.4,6.7,0.71,4,7,16.9,11.5,5.6,51.9,55.5,32.8,91.24,15.6,327
127,Antoine Walker,MIA,30,4,0,4,23.1,100,94.9,5.1,12,1.5,11.5,2.4,7.7,5.2,7.7,51.4,56.2,24,91.86,11,176
127,Antonio Daniels,WAS,32,4,0,4,43.9,104.6,111.2,-6.7,42.7,6.71,47,1.1,9.8,5.2,7,46.1,56.1,14.5,89.77,15.1,328
127,Clifford Robinson,NJN,40,4,2,2,5,78.6,95.5,-16.9,0,0,0,0,0,0,14.3,25,25,16.3,103.46,-4.5,42
127,Darius Songaila,WAS,29,4,0,4,22.4,101.2,121.8,-20.7,8,1,8,5.2,11.1,7.7,8,48.8,50.8,23.8,93.02,5.7,173
127,Darko Milicic,ORL,22,4,0,4,28.7,107.2,106.2,1,6.3,2,8.5,9.2,6.9,8,4.3,58.8,59.1,17.6,87.53,11.5,209
127,DeShawn Stevenson,WAS,26,4,0,4,30.5,94.6,106.7,-12.1,10.4,2.33,11.9,1.4,7.1,4,5.1,22.8,24.4,20.4,87.66,-1.3,222
127,Dwight Howard,ORL,21,4,0,4,41.9,98,111.7,-13.7,7.4,0.41,8.8,10.5,27.4,19.1,21.3,54.8,54,21.1,86.01,12.1,300
127,Dwyane Wade,MIA,25,4,0,4,40.5,96.5,108.9,-12.5,31.6,1.09,17.2,4.4,8.2,6.2,15.9,42.9,47.9,34.3,92.71,9.7,312
127,Eddie House,NJN,29,4,2,2,4.4,72.7,106.1,-33.3,14.3,0.5,9.1,0,10,5.4,18.2,31.3,31.3,27.8,90.47,-2.7,33
127,Etan Thomas,WAS,29,4,0,4,20.9,98.7,108.6,-9.9,2.2,0.17,3.6,2.5,24.4,13.6,21.4,41.2,47.7,16.1,87.81,6.8,154
127,Grant Hill,ORL,34,4,0,4,35.8,104.6,114,-9.5,17.2,1.5,19,1.5,15.6,8.5,12.7,50,57.1,21.2,88.4,11.4,263
127,Hedo Turkoglu,ORL,28,4,0,4,38.9,102.8,115.4,-12.6,15.7,1.4,18.7,1.4,8.1,4.8,13.3,53,53.1,19,87.43,7.6,282
127,JR Smith,DEN,21,4,1,3,11.7,78.7,113.3,-34.6,10.5,0.67,6.9,1.5,17.8,8.2,10.3,27.3,36.5,23.5,94.06,6.6,94
127,Jameer Nelson,ORL,25,4,0,4,32.3,104.7,116.7,-12,16.9,1.44,17.3,3.3,7.2,5.2,12,47,52,22.8,86.65,6.1,233
127,James Posey,MIA,30,4,0,4,34.6,102.3,103.4,-1.1,6.5,1.2,16.2,0.8,22.6,11.7,13.5,50,55,10.5,92.34,9.9,265
127,Jarvis Hayes,WAS,25,4,0,4,34.7,101.5,105.6,-4.1,4.8,0,7.5,2.7,7.5,4.9,0,40.2,43.8,16.7,92.18,3.9,264
127,Jason Kapono,MIA,26,4,0,4,19.2,90.1,107.4,-17.3,5,2,9.5,0,7.6,3.6,4.8,52.9,55.9,11.3,93.6,5,151
127,Jason Williams,MIA,31,4,0,4,27.9,98.2,110.1,-12,19.2,4.67,29.8,0,8.2,3.9,6.4,33.9,38.1,13.8,93.97,5.7,220
127,Josh Powell,GSW,24,4,3,1,1.5,84.6,92.3,-7.7,0,0,0,16.7,0,6.7,0,0,56.8,6.7,106.85,7.1,13
127,Keyon Dooling,ORL,27,4,0,4,16.3,94.3,103.3,-9,15.2,2.5,15.2,1.7,9,5.6,6.1,50,52.5,20.1,90.04,11.6,122
127,Michael Ruffin,WAS,30,4,0,4,7,95.8,94.1,1.7,0,0,0,14.3,18.2,15.8,0,33.3,33.3,5,84.54,9.7,48
127,Roger Mason Jr.,WAS,26,4,0,4,13.9,114.8,113.9,0.9,2.3,0.33,4.5,0,3.8,1.9,13.6,59.4,64.4,16.3,99.03,2.4,115
127,Ronny Turiaf,LAL,24,4,0,4,12.1,101,121,-20,2.9,1,4.8,12,14.3,13,4.8,35.7,46.2,18.3,98.49,5.1,98
127,Sarunas Jasikevicius,GSW,31,4,3,1,1.5,69.2,61.5,7.7,66.7,0,50,0,0,0,0,0,26.6,13.3,104.93,0,13
127,Sasha Vujacic,LAL,23,4,0,4,10.7,101.1,110.6,-9.4,10,1,20,5.3,4.3,4.8,20,61.1,61.1,12.8,96.25,5.1,87
127,Shammond Williams,LAL,32,4,1,3,20,103.1,112.9,-9.8,13,3.5,24.1,2.4,1.3,1.8,6.9,45,45,11.6,97.22,2.7,161
127,Shaquille O'Neal,MIA,35,4,0,4,30.2,91.2,109.5,-18.3,11.4,0.36,5.6,12.9,17.5,15,15.6,55.9,52.9,33.5,91.15,10.3,227
127,Tony Battie,ORL,31,4,0,4,21.7,105.3,115.5,-10.2,1.8,0,4.8,3.9,17.6,10.6,0,38.9,38,11.4,84.93,1.7,152
127,Trevor Ariza,ORL,21,4,0,4,11.8,79.1,94.4,-15.3,20.8,1.25,18.5,10.2,7.5,8.8,14.8,31.3,31,21.4,88.9,-3.5,86
127,Udonis Haslem,MIA,27,4,0,4,25.7,95.6,115.8,-20.2,6.5,2,11.4,3.9,18.5,10.8,5.7,48,52.6,13.6,94.95,6.9,204
160,Adonal Foyle,GSW,32,3,2,1,1.9,109.1,91.7,17.4,0,0,0,0,33.3,20,0,100,100,8.3,95.17,25,11
160,Austin Croshere,DAL,32,3,1,2,11.2,100,133.3,-33.3,0,0,0,9.7,11.1,10.3,12.5,45.8,54.5,21.9,91.61,4.4,65
160,Brendan Haywood,WAS,27,3,0,3,11.2,103.2,122.2,-19,4.5,1,9.1,8.8,6.7,7.8,9.1,71.4,74.2,14.3,89.29,6.2,62
