 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
13,Tristan Thompson,CLE,27,19,10,9,21.9,109.3,113.4,-4.1,4,1,9.4,10.4,17.1,13.6,9.4,59,62.2,11.3,92.75,9.8,806
21,David West,GSW,37,18,14,4,9.7,110.7,111.9,-1.3,26,3.2,36,6.8,14.6,10.9,11.2,61.1,63.1,13.9,99.69,10.8,365
21,Jaylen Brown,BOS,21,18,10,8,32.4,107.5,105.9,1.5,8.2,1.13,7.7,2.7,12.8,7.5,6.8,54.9,56.3,24,94.54,10.1,1150
23,Clint Capela,HOU,24,17,11,6,30.6,108.1,104.8,3.3,6.9,1.47,10.7,11,27.3,18.7,7.3,66,64.2,15.3,96.99,15.6,1051
23,Eric Gordon,HOU,29,17,11,6,32.3,106.3,106.3,0,8.3,1.17,9.4,1.5,6.4,3.9,8,47.7,52.9,21.3,99.67,7,1139
23,Gerald Green,HOU,32,17,11,6,16,105.1,108.5,-3.4,0.6,0.1,0.9,2.1,15.4,8.8,9.3,53.7,55.1,17,99.83,6.5,566
23,James Harden,HOU,28,17,11,6,36.5,111,105,6,35.6,1.78,18.8,2.2,12.7,7.3,10.5,47.8,54.8,35.7,96.02,16.2,1241
23,Jordan Bell,GSW,23,17,13,4,10.2,111,100.6,10.5,11.7,2.5,25,8.4,17.6,13,10,53.1,53.7,10.8,97.89,9.8,354
23,P.J. Tucker,HOU,33,17,11,6,33.5,112.2,103.5,8.7,5.5,1.57,14.5,4,16.3,10,9.2,64.4,65.1,10.2,95.54,8.2,1132
23,Quinn Cook,GSW,25,17,12,5,10.3,108.5,94.8,13.6,9.4,2.2,12.2,1.1,11.6,6.3,5.6,50,54.4,18.5,100.76,9.5,366
23,Rodney Hood,CLE,25,17,7,10,15.3,98.2,116.5,-18.4,12.2,1.38,14.1,2.5,10.1,6,10.2,44.6,46.8,19.2,91.49,5,494
23,Semi Ojeleye,BOS,23,17,10,7,13.5,98.9,106,-7,1.3,1,5,1.8,10.9,6.3,5,39.4,44.3,7.3,97.28,2,462
23,Trevor Ariza,HOU,33,17,11,6,34.2,110.4,102.8,7.6,5.5,2.2,11.8,1.5,10.1,5.6,5.4,45.3,48.8,12.6,95.54,4.7,1155
33,Andre Iguodala,GSW,34,15,12,3,26.8,111.9,98.5,13.4,13.3,2.93,26.5,3,13.1,8.4,9,57.6,61,12.4,101.01,9.5,843
33,Chris Paul,HOU,33,15,11,4,34.5,109.1,102.3,6.8,29.9,3.11,22,1.6,16.5,8.6,7.1,53.1,56.5,26.2,98.45,15.5,1055
33,Marcus Smart,BOS,24,15,9,6,29.9,105.6,102,3.7,28.4,2.22,28.5,3,9.3,6.1,12.8,38.8,44.7,19.8,97.36,7.6,904
33,Stephen Curry,GSW,30,15,11,4,37,114.2,101.2,13,22.9,1.88,18.3,1.7,13.6,8.1,9.7,55.6,59,28.6,98.83,15.4,1142
37,Cedi Osman,CLE,23,14,5,9,4.4,103.3,95.9,7.4,7.1,0,13,1.4,10.2,5.4,0,36.1,35.4,13.7,94.9,3.2,123
38,JaVale McGee,GSW,30,13,11,2,12.2,111.7,98.4,13.2,4,0.8,5.6,12,14.4,13.4,7,67.2,67.8,19.2,96.93,14.1,317
38,Jose Calderon,CLE,36,13,5,8,8,93.3,90.3,3,16.7,1.8,22,1.8,8,4.9,12.2,42.3,44.6,13.6,95.56,3.8,209
40,Guerschon Yabusele,BOS,22,12,6,6,4,94.1,100,-5.9,9.4,0,21.4,5.8,16,10.8,0,11.1,17.9,9.4,101.5,-1,102
41,Abdel Nader,BOS,24,11,6,5,3,89.6,106.1,-16.5,18.8,1.5,13.6,2.8,5.9,4.3,9.1,33.3,35.8,23.8,96.46,2.8,67
41,Derrick Favors,UTA,26,11,5,6,26,109.5,103,6.4,6.7,1.3,12.3,7,12.7,9.9,9.4,63.2,61.8,13.9,99.23,9.7,591
41,Donovan Mitchell,UTA,21,11,5,6,37.4,102.4,104.3,-1.9,21.4,1.44,13.6,2.2,12.5,7.5,9.5,47.1,51.2,31.1,97.97,12.6,835
41,Greg Monroe,BOS,28,11,5,6,9.5,98.1,107.1,-8.9,8.6,0.36,7.5,12.6,22.1,17,20.9,50,55.6,24.8,97.78,11.5,214
41,Jae Crowder,UTA,27,11,5,6,29.4,97.6,107.4,-9.7,9.1,1.36,12.3,1.2,15.4,8.2,9.1,42.6,45.7,17.9,100.91,6.9,680
41,Joe Ingles,UTA,30,11,5,6,34.8,105.8,102.2,3.6,15.1,1.42,19.4,1.3,10.5,6,13.6,61.6,62.3,17.7,97.32,9.1,773
41,Nene,HOU,35,11,8,3,9.8,109.8,99.1,10.7,7.5,0.63,13.5,5.4,18.6,12.2,21.6,60,62.4,13.2,101.46,7,224
41,Royce O'Neale,UTA,25,11,5,6,23.5,94,109.4,-15.4,9.4,0.94,15.6,1.1,13.7,7.3,16.7,58.9,60.6,13.3,100.25,6.4,549
41,Rudy Gobert,UTA,26,11,5,6,34.8,102.6,106.1,-3.6,4.5,0.52,7.6,11.1,18.1,14.7,14.6,65.5,66.2,15.1,98.07,12.3,783
41,Ryan Anderson,HOU,30,11,5,6,8.7,93.2,121,-27.8,9.4,2,20.7,3.6,10.5,6.6,10.3,47.5,47.5,10.1,103.28,3.4,205
41,Shane Larkin,BOS,25,11,7,4,14,99.7,101.3,-1.6,21.5,3.33,31.7,0.6,7.3,3.7,9.5,51.4,55.1,12.2,96.75,7.4,306
52,Ben Simmons,PHI,21,10,5,5,36.9,106.3,109.1,-2.9,34.5,1.75,28.1,3.9,22.1,12.3,16.1,48.8,54.1,21.9,99.61,13.8,767
52,CJ Miles,TOR,31,10,4,6,22.7,105,113.4,-8.4,5.6,0.89,8.5,2.6,8.3,5.3,9.6,58.5,61.5,16.4,95.86,7.6,460
52,Dante Exum,UTA,22,10,5,5,11.4,102.8,112.9,-10.1,13.7,0.67,13.9,3.4,9.3,6.3,20.8,51.2,55.1,22.5,105.35,4.6,251
52,Dario Saric,PHI,24,10,5,5,32.8,107.4,110.8,-3.4,17.5,2.33,16.8,9,12.9,10.8,7.2,49.3,54.6,22.1,98.41,11.9,674
52,DeMar DeRozan,TOR,28,10,4,6,35.4,107.9,117.1,-9.2,20.2,1.74,14.1,1.8,9,5.3,8.1,46.2,51.1,29.9,97.33,10.1,719
52,Delon Wright,TOR,26,10,4,6,21.5,105.1,108.2,-3.1,17.8,2.56,21.3,1.3,9.1,5.1,8.3,52.2,57.3,17.5,95.35,12.1,429
52,Ersan Ilyasova,PHI,31,10,5,5,23.3,107.8,97.1,10.7,8.6,1.3,11.2,9.8,19.6,14.6,8.6,48.2,49.9,17.9,100.38,10.6,485
52,JJ Redick,PHI,34,10,5,5,34.2,108.6,102.8,5.8,11.9,2.36,13.8,0.8,3.4,2.1,5.8,54.1,59.3,19.5,100.17,9.3,719
52,Jonas Jerebko,UTA,31,10,4,6,7.9,100,106.9,-6.9,5.7,3,12.5,4.9,16.2,10.3,4.2,44.7,47.8,11.5,97.59,6.3,161
52,Jonas Valanciunas,TOR,26,10,4,6,24.4,114,110.6,3.4,7.6,0.63,7.8,13,30.2,22,12.4,55.1,59.9,24.6,98.67,16,506
52,Kyle Lowry,TOR,32,10,4,6,36.1,113.3,116.9,-3.5,35.6,2.74,34.6,0.6,12.3,6.5,12.6,62.7,65.9,19.8,96.13,13,727
52,Marco Belinelli,PHI,32,10,5,5,27.3,112.1,105.3,6.8,11,5,14.1,0.3,7.2,3.6,2.8,48.1,53.9,18,100.26,8.3,571
52,OG Anunoby,TOR,20,10,4,6,23.8,115.7,121.5,-5.8,4,1.17,10,4.5,5.3,4.9,8.6,68.3,69.5,11.9,96.2,5.4,479
52,Pascal Siakam,TOR,24,10,4,6,17.9,105.6,111,-5.4,7.2,1.14,12.5,5.1,16.1,10.4,10.9,64.6,66.3,14,95.43,8.3,355
52,Robert Covington,PHI,27,10,5,5,28.1,103,104.7,-1.7,12.8,2.27,19.8,3.6,14.4,8.5,8.7,41.6,45,14.2,101.92,6.6,599
52,Serge Ibaka,TOR,28,10,4,6,26,115,115.3,-0.3,5.9,0.69,10.1,5.8,18.3,12.4,14.7,47.9,53.3,16.8,96.51,7.1,521
52,T.J. McConnell,PHI,26,10,5,5,15.5,106.9,93.5,13.4,22.5,3.83,34.8,3.7,11.1,7.6,9.1,72.2,72,11.6,99.53,14.3,320
69,Alec Burks,UTA,26,9,4,5,13.4,109.5,104.2,5.3,23.6,2.13,18.1,1.6,17.5,9.6,8.5,53.9,58.1,27.6,102.67,15.6,253
69,Anthony Davis,NOP,25,9,5,4,39.8,105.8,105.8,-0.1,6.9,0.65,5.6,6.6,25.1,16.1,8.5,53.4,58.4,29.5,104.21,16.8,782
69,Darius Miller,NOP,28,9,5,4,18,105.9,105.4,0.5,8.6,1.83,20.8,1.3,10.5,6,11.3,54.4,58.7,10.9,105.26,5.9,357
69,E'Twaun Moore,NOP,29,9,5,4,31.6,106.6,103.7,2.9,6.7,1.36,12.6,2.1,5.4,3.9,9.2,51.7,53.7,15.3,104.05,4.9,618
69,Ian Clark,NOP,27,9,5,4,21.1,99,108.6,-9.6,8.5,1.22,12.6,1,4,2.5,10.3,50,51.7,16.6,105.99,4,420
69,Jakob Poeltl,TOR,22,9,4,5,15.5,103.6,115.4,-11.7,7.3,0.75,11.1,10.3,15.9,13,14.8,54.8,62.2,15.4,95.54,7.7,277
69,Jrue Holiday,NOP,28,9,5,4,38.7,106.7,105.7,1,24.8,2.48,21.6,2.5,10.9,6.9,8.7,56.5,58.1,24.7,104.27,12.7,759
69,Luc Mbah a Moute,HOU,31,9,5,4,16.6,92.3,113.8,-21.5,3.1,0.5,6.4,1.8,12.9,7.1,12.8,29.2,32,12.5,103.4,2.2,323
69,Nikola Mirotic,NOP,27,9,5,4,35.5,107.2,104.3,2.9,6.1,1.5,11.1,2.8,21.8,12.8,7.4,58.8,61.2,15.7,104,11.4,695
69,Rajon Rondo,NOP,32,9,5,4,33.6,107.3,105,2.3,46.2,3.33,45.6,3,18.3,10.8,13.7,45.7,47.4,18,105.02,12.5,662
69,Solomon Hill,NOP,27,9,5,4,12.7,105.6,111,-5.4,8,1.17,16.3,5.2,9.4,7.3,14,48,56.1,13.1,106.28,3.1,250
80,Amir Johnson,PHI,31,8,4,4,11.7,114.1,104.4,9.8,13.6,3,25.7,12.5,10.7,11.7,8.6,52.4,56,10.7,105.19,8,205
80,Ante Zizic,CLE,21,8,2,6,2.9,95.7,70.2,25.4,7.1,0.5,6.3,3.6,18.5,10.9,12.5,50,51.4,27.3,97.85,12.9,46
80,Joe Johnson,HOU,37,8,5,3,6.7,81.3,117,-35.7,9.7,1,13,0,15.6,7.8,13,35.3,35.3,16.1,99.78,4,112
80,Joel Embiid,PHI,24,8,4,4,34.8,106.1,98.6,7.5,14.7,0.83,11,8,26,17.2,13.3,46.4,51.9,29,99.2,14.9,575
80,Raul Neto,UTA,26,8,3,5,9,104.4,99.4,5,17.9,2.5,25.6,2.6,10.8,6.6,10.3,34.8,41.7,16.1,106.83,5.6,158
85,Aaron Jackson,HOU,32,7,5,2,2.4,81.1,105.7,-24.6,20,1,22.2,11.1,10.5,10.8,22.2,50,51.2,16.7,101.24,5.2,37
85,Bojan Bogdanovic,IND,29,7,3,4,34,108.2,100.6,7.5,8.2,1,11.8,0.4,10.3,5.3,11.8,50,50.9,18.7,93.82,5.1,465
85,Cheick Diallo,NOP,21,7,4,3,6.9,84.3,109.3,-25,0,0,0,8.2,9.4,8.8,7.7,41.7,41.7,11.5,107.18,0.8,108
85,Cory Joseph,IND,26,7,3,4,20.5,113.4,111.3,2.1,20.2,5.25,34.4,1.5,11.7,6.6,6.6,40.9,46.3,13.2,89.68,9.1,269
85,Darren Collison,IND,30,7,3,4,30.6,104,97.6,6.4,24.1,3.67,28.7,0.5,9.2,5,7.8,51.5,53.9,17.4,94.93,12.6,421
85,Domantas Sabonis,IND,22,7,3,4,23.7,112.1,107.6,4.5,4.9,0.71,6.2,8.5,12.2,10.3,8.6,58.9,62.2,21,90.68,10.7,313
85,Eric Bledsoe,MIL,28,7,3,4,32.1,111.5,107.3,4.2,17.3,1.73,19.4,1.6,9.8,6.1,11.2,48.2,51.2,23.5,91.03,8.5,426
85,Giannis Antetokounmpo,MIL,23,7,3,4,40,108.7,109.3,-0.6,28.2,2.59,21.4,3.3,20.9,12.9,8.3,58.7,62,27.6,93.63,18.3,543
85,Jabari Parker,MIL,23,7,3,4,23.9,101.2,105.7,-4.5,9.8,1.67,11.9,5.2,18.6,12.5,7.1,50,51.7,20.5,95.64,11.4,333
85,Justin Anderson,PHI,24,7,5,2,4.7,98.6,87.7,10.9,0,0,0,3.2,20.5,12.9,20,50,50,12.8,103.8,3.1,69
85,Khris Middleton,MIL,26,7,3,4,39.3,111.7,109.2,2.5,13.8,1.38,14,0.4,13.2,7.3,10.2,71,71.9,23.7,92.28,14.4,528
85,Lance Stephenson,IND,27,7,3,4,21.3,108.7,109.1,-0.4,21.3,2.22,20.4,2.2,12.3,7.1,9.2,52.3,52.9,24.1,91.91,8.7,287
85,Malcolm Brogdon,MIL,25,7,3,4,26.6,105.2,112.3,-7.1,14.2,1.42,19.3,2,10.7,6.9,13.6,48.2,51.3,18.1,94.31,6.3,365
85,Myles Turner,IND,22,7,3,4,28,105.8,94.3,11.5,3.4,0.36,5.2,3.4,14.8,9.5,14.3,66.7,69.8,17.3,94.1,11.2,382
85,Tarik Black,HOU,26,7,5,2,2.7,81,131.7,-50.8,15.4,2,28.6,11.8,19,15.8,14.3,25,25,10.6,105.76,0.7,42
85,Thaddeus Young,IND,30,7,3,4,33.8,108.1,103.7,4.4,6.5,1.43,12,10.2,14.2,12.2,8.4,61.7,60.1,14.3,93.03,11.2,456
85,Tony Snell,MIL,26,7,3,4,19.1,100.7,104.2,-3.4,4,1.33,12.9,0.8,8.8,4.9,9.7,39.6,39.6,9.3,95.62,2.2,268
85,Trevor Booker,IND,30,7,3,4,9.1,107.6,103.3,4.3,0,0,0,7.8,22.4,14.8,7.1,60,68.8,10.4,89.6,8.2,118
85,Tyler Zeller,MIL,28,7,3,4,9.4,85,110.9,-25.9,7.5,3,27.3,3,16.2,10,9.1,80,81.4,5.8,92.95,8.5,127
85,Victor Oladipo,IND,26,7,3,4,37.2,111.6,99,12.6,26.6,1.75,19.8,1.2,21.4,11.6,11.3,50.8,54.8,29.9,92.5,19.2,499
85,Zaza Pachulia,GSW,34,7,5,2,3.8,108.9,79.6,29.3,6.3,0.33,5.9,18.8,19.4,19,17.6,57.1,69.2,22.5,99.87,26.6,56
106,Alex Abrines,OKC,24,6,2,4,18.3,107,94.1,12.9,2.4,2,8.3,2.9,10.6,7,4.2,55,57.5,8.7,101.75,6.3,230
106,Bradley Beal,WAS,25,6,2,4,35.9,105.7,114.3,-8.6,13.7,1.13,11.4,0.9,9.1,4.8,10.1,55.1,58.8,26.7,99.1,10.1,441
106,Carmelo Anthony,OKC,34,6,2,4,32.3,96.1,109.3,-13.2,1.7,0.33,2.3,1.4,15.6,8.4,6.9,41.7,45.2,18.9,101.13,7.2,406
106,Corey Brewer,OKC,32,6,2,4,25.2,100.6,113.4,-12.8,4.7,2.5,14.7,2.6,6,4.3,5.9,62,66.9,8.3,101.03,5.5,317
106,Ekpe Udoh,UTA,31,6,2,4,3.5,98.1,112,-13.9,0,0,0,3.6,10,6.3,25,100,36.2,6.9,117.47,-1.6,52
106,Fred VanVleet,TOR,24,6,2,4,19.1,118.5,117.4,1.1,15.7,3.25,22,0,9.8,4.8,6.8,43.6,48.2,18.5,92.56,5.5,222
106,Ian Mahinmi,WAS,31,6,2,4,8.7,107.3,103.7,3.6,3.2,1,4.8,7,13,9.9,4.8,71.4,79.6,15.6,100.95,14.8,110
106,Jerami Grant,OKC,24,6,2,4,22.1,107.8,95.6,12.2,6.7,1,11.5,5.6,8.2,6.9,11.5,54.3,54,14.8,98.41,6.1,270
106,John Wall,WAS,27,6,2,4,39.1,110.5,111.3,-0.9,49.6,2.56,28.4,1.4,14.2,7.7,11.1,45.7,52.8,32.5,97.58,17,477
106,Kelly Oubre Jr.,WAS,22,6,2,4,24.7,107.5,105.1,2.3,3.9,0.8,6.2,0.7,14.1,7.7,7.7,41.7,50.1,17.5,100.26,6.8,308
106,Marcin Gortat,WAS,34,6,2,4,26.6,115.1,114.7,0.4,5.2,1,10.3,8.9,18.2,13.4,10.3,55.8,56.4,14.4,95.8,7.3,318
106,Markieff Morris,WAS,28,6,2,4,30.2,106.2,112,-5.8,8.1,1.67,14.5,7.6,18.9,12.9,8.7,51,55.2,14.1,98.88,8.5,371
106,Matthew Dellavedova,MIL,27,6,3,3,12.9,96.9,99.4,-2.5,28.6,2.67,45.7,1.3,4.7,3.1,17.1,41.7,46.6,11,99.3,5.4,162
106,Mike Scott,WAS,29,6,2,4,21,117.6,105.2,12.4,4.4,0.8,7.5,5,11.6,8.4,9.4,72,74.5,16.3,101.62,11.3,267
106,Norman Powell,TOR,25,6,3,3,6.7,106.3,118.8,-12.5,8.3,2,10.5,0,5,2.6,5.3,32.1,38.1,20,96.1,0,80
106,Patrick McCaw,GSW,22,6,6,0,2.7,97,102.9,-6,0,0,0,5.9,12.5,9.1,0,50,69.4,7.3,99.16,11,33
106,Patrick Patterson,OKC,29,6,2,4,9.6,89.4,106.3,-16.9,8.1,1,25,1.7,17.5,9.5,25,66.7,66.7,6.9,103.33,4.1,123
106,Paul George,OKC,28,6,2,4,41.9,102.2,106.5,-4.3,11.1,0.67,9.1,1.5,12.3,6.8,13.7,48.8,54.5,27.7,97.64,10.5,511
106,Raymond Felton,OKC,34,6,2,4,13.1,101.9,102.5,-0.6,20.5,1.8,19.6,2.4,12.4,7.5,10.9,50,48.6,20,99.18,9.1,162
106,Ricky Rubio,UTA,27,6,4,2,30.1,104,96.8,7.2,36.5,2.33,28.4,2.6,19.6,11.2,12.2,41.8,47.1,24.5,99.85,15,378
106,Russell Westbrook,OKC,29,6,2,4,39.2,99.4,106.8,-7.4,39.1,1.45,17.6,4.2,24.6,14.1,12.2,44.4,49.3,37.8,99.48,17.6,488
106,Steven Adams,OKC,24,6,2,4,33.4,104.4,108.6,-4.2,6.9,2.25,13.8,8.8,12.1,10.4,6.2,58.7,60.9,11.9,98.27,10.3,411
106,Thon Maker,MIL,21,6,3,3,21.6,117.6,100.4,17.2,5.2,1.25,12.5,5.7,13.7,10,10,50,53.1,13.2,90.88,5.8,244
106,Tomas Satoransky,WAS,26,6,2,4,10,96.1,100,-3.9,7,1,14.3,7.5,6.3,6.9,14.3,15.4,23.7,12.2,102.99,-1.2,127
130,Andrew Wiggins,MIN,23,5,1,4,32.8,103.7,120.9,-17.2,10.6,1.11,10.5,3,11.4,7.4,9.5,49.3,51.4,23.2,95,7.5,325
130,Bam Adebayo,MIA,20,5,1,4,15.4,94.3,107.2,-12.9,0,0,0,10.8,12.5,11.7,8.3,46.7,40.2,12.4,110.49,1.5,175
130,Danny Green,SAS,31,5,1,4,20.6,91.5,115,-23.5,1.6,0.5,3,3.6,8.1,5.6,6.1,35,35,14.2,93.32,0.6,200
130,Davis Bertans,SAS,25,5,1,4,16.5,107,107.1,-0.1,9.5,6,20.7,1.1,12.8,6.7,3.4,25,37.2,11.6,99.26,2,172
130,Dejounte Murray,SAS,21,5,1,4,19.2,99.5,106.4,-6.9,18,1.8,18.4,3.9,18.5,10.8,10.2,51.6,55.8,19.6,93.33,11.3,185
130,Derrick Rose,MIN,29,5,1,4,23.8,115.7,115.8,-0.1,17.1,1.63,16,0.9,6.8,3.9,9.9,57,59.1,25,97.58,9.2,242
130,Dwyane Wade,MIA,36,5,1,4,25.5,100.7,99.3,1.4,28.6,1.64,16.2,2.1,12.4,7.3,9.9,44.3,51,29.3,104.58,15.1,278
130,Goran Dragic,MIA,32,5,1,4,31.3,104.5,111.7,-7.2,24.7,1.53,18.9,1.8,5.9,3.9,12.3,52,54.9,27.1,101.61,9.5,330
130,Gorgui Dieng,MIN,28,5,1,4,14.1,93.8,93.2,0.6,8.9,4,16,3.8,17.6,11,4,38.9,43,13,99.05,9.2,144
130,Hassan Whiteside,MIA,29,5,1,4,15.4,90.3,104.8,-14.5,2.1,0.08,2.6,11.9,24.7,18.2,30.8,45,50.5,20.4,103.46,4.4,165
130,Jamal Crawford,MIN,38,5,1,4,24.6,108.7,112,-3.3,14.8,2.4,17.1,0.8,9.4,5.2,7.1,52.1,56,20.7,98.51,9.4,254
130,James Johnson,MIA,31,5,1,4,32.1,101.2,113.3,-12.1,23.3,2.4,29.3,1.8,15.7,8.8,12.2,63.1,64.4,15.4,101.23,12.2,338
130,Jeff Teague,MIN,30,5,1,4,30.6,107,122.7,-15.8,29.9,2.07,28.7,1.9,9.9,5.8,13.9,52,55.6,21.1,95.63,7.9,302
130,Jimmy Butler,MIN,28,5,1,4,34.1,112.2,115.8,-3.6,18,4,21.1,1.9,14.9,8.9,5.3,50.8,55.7,20.1,94.39,11.7,335
130,Josh Richardson,MIA,24,5,1,4,25.9,104.4,121.7,-17.3,15.6,2.8,22.6,2.9,8.1,5.5,8.1,45,48.7,15.7,100.83,6.5,273
130,Justise Winslow,MIA,22,5,1,4,25,104.1,110,-5.9,16.7,1.63,18.3,5.6,17.6,12,11.3,44,49.5,19.5,103.05,9.3,267
130,Karl-Anthony Towns,MIN,22,5,1,4,33.9,110.4,124.2,-13.8,9.9,0.92,11.8,9.5,29.9,20.2,12.9,49.2,54.2,21.7,95.16,12.2,338
130,Kelly Olynyk,MIA,27,5,1,4,29.2,107.7,110.9,-3.1,20.7,2.38,23.8,4.7,9.7,7.3,10,56.8,60.6,17.9,102.43,10.3,311
130,Kyle Anderson,SAS,24,5,1,4,14.7,96.7,110.7,-14,6.7,1,10.7,7.4,10.1,8.8,10.7,60,62,15.5,98.29,9,151
130,LaMarcus Aldridge,SAS,32,5,1,4,35.3,100.6,111.5,-10.9,13.3,1.33,10.2,6.8,21.4,13.3,7.6,48.1,59.9,26.9,94.92,17,349
130,Lucas Nogueira,TOR,25,5,2,3,4.8,82,138,-56,6.3,0.33,16.7,0,5.3,2.5,50,0,26.6,9.6,100.16,-7.3,50
130,Manu Ginobili,SAS,40,5,1,4,21.3,108.1,110.9,-2.8,24.2,2.29,24.6,0.8,13.7,6.8,10.8,48.6,53.8,19.3,99.98,9.2,223
130,Nemanja Bjelica,MIN,30,5,1,4,9.4,87.6,100,-12.4,11.1,3,13,6.7,19,12.7,4.3,56.3,60.3,16.9,105.57,13.6,105
130,Otto Porter Jr.,WAS,25,5,2,3,31.6,107.9,109.6,-1.7,7.1,2.67,14.3,0.6,16.7,8.4,5.4,54.9,56.2,13.2,100.34,9.2,329
130,Patty Mills,SAS,29,5,1,4,33,101.9,109.7,-7.8,14.3,1.44,16.3,1.1,5.5,3.1,11.3,55.3,56.6,18.4,93.28,6,321
130,Pau Gasol,SAS,37,5,1,4,18.1,102.7,115.1,-12.4,24.1,2.33,31.1,2.2,25.6,13.6,13.3,52.5,61.5,15.4,98.03,12.8,184
130,Rudy Gay,SAS,31,5,1,4,31.9,102.9,105.5,-2.6,13.1,1.83,12.8,5.3,13.2,8.9,7,43.1,44.2,21.4,93.25,7,310
130,Taj Gibson,MIN,33,5,1,4,24.6,98.7,116.3,-17.6,2.6,0.5,6.9,6.1,9,7.7,13.8,63.6,66.5,10.3,91.3,7.4,235
130,Tony Parker,SAS,36,5,1,4,13.3,84.8,110.1,-25.3,18.8,1.5,12,0,6.2,2.9,8,37.8,41.2,28.8,99.72,6.1,138
130,Ty Lawson,WAS,30,5,2,3,19.3,105.6,107.2,-1.5,23.4,5,31.9,2,10.3,6.3,6.4,44.2,50.6,14.3,97.2,9.9,195
130,Tyler Johnson,MIA,26,5,1,4,16.2,103.5,114.5,-11,7.7,2,11.4,1.3,8.2,4.8,5.7,65.4,68.8,16.2,102.16,8.1,172
130,Wayne Ellington,MIA,30,5,1,4,20.1,90.2,112.3,-22.2,5.7,1,7.1,0.8,6.7,3.6,7.1,51.4,53.7,15.4,105.59,4.8,224
