 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
36,Drew Gooden,CLE,24,13,7,6,21.7,95.5,101.4,-5.9,5.4,0.44,6.7,11.4,24.4,17.9,15.1,52.9,57.6,18.4,86.11,13.7,506
36,Eric Snow,CLE,33,13,7,6,31.4,97,104.1,-7.1,15,1.71,24.7,2.6,8.4,5.5,14.4,42.1,48.4,12.7,86.28,6.1,732
36,Flip Murray,CLE,26,13,7,6,30.7,101.9,107.8,-5.9,8.8,2.33,13.4,3,8.2,5.6,5.7,35.3,41.6,16,87.66,5,731
36,LeBron James,CLE,21,13,7,6,46.5,102.3,107.5,-5.2,28.1,1.17,15.3,3.9,14.3,9.1,13.1,51,55.7,33.1,86.04,17.8,1087
36,Manu Ginobili,SAS,28,13,7,6,32.8,112.5,103.1,9.5,15.7,1.18,14.7,2.6,12.6,7.9,12.4,52.9,61.2,25.4,91.34,14.6,813
36,Michael Finley,SAS,33,13,7,6,31.6,112.1,111,1.1,7.1,2,12.9,0.3,12.8,7,6.4,56.2,59.8,14.5,91.3,9.8,784
36,Robert Horry,SAS,35,13,7,6,17.3,106.5,107.9,-1.4,7.5,1.1,15.7,9.7,12.9,11.4,14.3,48.6,56.8,12.4,92.45,6.8,432
36,Shandon Anderson,MIA,32,13,8,5,6.9,100,87.4,12.6,6.9,0.67,15.4,4.1,8.3,6.6,23.1,34.6,41.6,10.6,101.66,1.2,190
36,Tim Duncan,SAS,30,13,7,6,37.9,115,108.3,6.7,16.5,1.26,12.6,8.3,24.2,16.5,9.9,57.3,62.5,29.7,88.98,19.9,913
36,Tony Parker,SAS,24,13,7,6,36.5,113,109.7,3.2,19.3,1.25,14.2,2.1,8.9,5.8,11.3,46.5,52.5,30.8,91.23,11.3,903
36,Zydrunas Ilgauskas,CLE,31,13,7,6,27.2,96.3,105.1,-8.8,5.5,0.42,5.9,9.8,14.8,12.3,14.1,45.4,50.1,21.6,84.7,9.3,626
52,Corey Maggette,LAC,26,12,7,5,24.3,109.3,103.3,6.1,9.6,0.65,8.9,2.7,25.4,15.2,13.5,50,60.4,27,95.53,15.4,579
52,Cuttino Mobley,LAC,30,12,7,5,39.4,108.8,105.6,3.2,7.5,1.04,11.8,2.3,9.4,6.1,11.3,46.5,51,16.9,94.89,6.6,933
52,Elton Brand,LAC,27,12,7,5,43.1,111.9,107.6,4.2,15.7,1.66,14.3,10.9,13.6,12.3,8.6,55.1,59,24.8,94.79,15.9,1020
52,Nick Van Exel,SAS,34,12,7,5,11.1,101.2,105.7,-4.5,20.7,3.4,29.3,0.9,8.9,5.1,8.6,26.6,36.2,15.1,89.08,3.9,249
52,Quinton Ross,LAC,25,12,7,5,24.5,113.6,109,4.6,4.3,1,9.2,3.3,8.3,6,9.2,53.4,57.5,13.7,95.47,5.4,580
52,Sam Cassell,LAC,36,12,7,5,33.6,110.6,109.1,1.4,26.8,2.46,23.5,2.4,9.5,6.1,9.6,48.2,54.8,24.3,95.39,11.7,805
52,Shaun Livingston,LAC,20,12,7,5,27.6,107.2,98.7,8.5,25.3,2.48,34.3,5.5,10.6,8.4,13.9,48,52.8,14.9,95.85,10,656
52,Vladimir Radmanovic,LAC,25,12,7,5,20.5,110.2,101.4,8.8,7.4,1.63,13.5,3.9,14.7,9.7,8.3,61.4,63.7,15,96.38,9.5,490
60,Chris Kaman,LAC,24,11,6,5,29.5,106,100.9,5,4.9,0.3,7.2,7.6,19,14,23.9,59.3,61.9,18,94.66,9.6,636
60,Darrell Armstrong,DAL,38,11,7,4,4.2,86.6,97.9,-11.3,7.4,2,10.5,1.9,17.6,8,5.3,20,25.2,15.5,98.11,-1.7,97
60,Jacque Vaughn,NJN,31,11,5,6,14.5,92.6,99.3,-6.8,14,3,23.1,1.8,5.8,3.7,7.7,36.4,38.8,11.9,90.26,0.1,296
60,Jason Collins,NJN,27,11,5,6,27.5,107.8,105,2.8,1.4,0.33,6.4,7.7,13.8,10.7,19.1,36,44.7,7,90.5,-0.4,562
60,Jason Kidd,NJN,33,11,5,6,40.9,106.3,107.3,-1,37.5,4.42,39,5.3,15.7,10.3,8.8,42.8,46.4,17.3,91.06,13.3,855
60,Lamond Murray,NJN,33,11,5,6,17.9,101.1,98.4,2.7,1.9,0.67,3.1,4.4,15.3,9.7,4.7,50,53.5,14.8,90.32,7.9,364
60,Nenad Krstic,NJN,22,11,5,6,33.3,105.4,105.9,-0.6,3.9,0.36,4.4,7.4,15.7,11.4,12.2,50.4,54.4,22,90.74,8.5,691
60,Richard Jefferson,NJN,26,11,5,6,39.7,105.2,106.8,-1.6,19.3,1.5,16.9,1.7,10.1,5.7,11.2,58.2,63.3,23.9,90.42,14.6,823
60,Vince Carter,NJN,29,11,5,6,40.9,107.2,105.7,1.4,26.9,2.23,15.5,3.9,15.3,9.5,6.9,49.2,55.9,33.2,91.13,19,852
69,Larry Hughes,CLE,27,9,4,5,37.3,104.2,108.8,-4.6,17.4,2.25,20.1,2.8,5.6,4.2,8.9,34.1,39.5,19.4,89.3,4.6,625
69,Rasho Nesterovic,SAS,30,9,5,4,12.7,110.2,105.8,4.4,1.4,0.5,4.3,6.9,19.7,13.7,8.7,60.5,62.9,8.6,94.79,8.2,226
71,Carlos Delfino,DET,23,8,5,3,4,91.2,97.1,-6,11.1,0.33,13.3,0,13.3,6.6,40,25,36.3,17.3,104.64,-3.1,68
71,Clifford Robinson,NJN,39,8,5,3,24.7,102.2,102.7,-0.5,4.3,0.5,8.9,1.1,13,7.1,17.9,41,43.7,12.4,89.39,2.1,365
71,Dale Davis,DET,37,8,5,3,4.5,76.7,108,-31.3,5.6,0.33,8.3,2.6,24.2,12.7,25,0,12.9,13.4,99.16,-12.4,73
71,Derek Anderson,MIA,31,8,5,3,8.2,88.4,95.9,-7.5,15.2,1.67,15.6,0,15.3,6.8,9.4,42.5,51,19,91.82,6.3,129
71,John Thomas,NJN,30,8,3,5,7,95.4,102.8,-7.3,6.5,0.4,14.3,6.3,12.8,9,35.7,50,50.9,9.3,93.91,-2.5,109
71,Michael Doleac,MIA,29,8,5,3,9,85.4,90.1,-4.7,0,0,0,7.6,21.6,14.4,17.6,53.8,57.6,10.4,95.42,9,144
71,Nazr Mohammed,SAS,28,8,4,4,11.8,105.5,106,-0.5,1.8,0.13,3,18.1,17,17.5,24.2,76.7,78.5,15.5,92.92,11.3,182
71,Walter McCarty,LAC,32,8,4,4,1.2,78.3,76,2.3,0,0,0,0,5.9,3.8,0,25,25,16.7,116.11,-10.3,23
79,Beno Udrih,SAS,23,7,4,3,6.7,117.2,92.6,24.6,29.6,2.67,18.6,2.2,5.7,4,7,35,38.8,31.3,96.59,3.4,93
79,Brian Cook,LAL,25,7,3,4,11.2,112.5,99.3,13.2,15.1,2.67,13.6,13.8,15.5,14.6,5.1,43.5,46.1,27.6,95.88,9.7,160
79,DJ Mbenga,DAL,25,7,3,4,3.6,90,73.1,16.9,0,0,0,4,29.2,16.3,42.9,33.3,51.5,12.3,98.41,-5.6,50
79,Devean George,LAL,28,7,3,4,17.3,105.4,102.1,3.3,5.1,0,10,1.8,13.6,7.4,0,51.5,51.1,13.2,94.96,6.7,240
79,Fabricio Oberto,SAS,31,7,4,3,4.9,101.4,97.1,4.3,5.3,0.5,7.1,7.9,8.3,8.1,14.3,33.3,32.5,14.9,96.94,-3.4,69
79,James Singleton,LAC,24,7,5,2,1.8,70.4,96.4,-26.1,33.3,0,40,0,18.8,10.3,0,33.3,33.3,11.1,105.87,4.9,27
79,Kobe Bryant,LAL,27,7,3,4,44.9,103.8,113.3,-9.5,21.1,1.09,15.6,1.3,14.9,7.7,14.3,54.5,58.7,28.1,92.8,13.2,612
79,Kwame Brown,LAL,24,7,3,4,32.1,99.5,116.1,-16.5,5.6,0.58,7.2,8,15.6,11.5,12.4,52.3,57.2,18.7,91.65,8.5,430
79,Lamar Odom,LAL,26,7,3,4,44.8,106.8,114.5,-7.8,17.6,1.48,19.4,5,23.2,13.6,13.1,52.5,56.4,20.6,92.69,12.1,606
79,Luke Walton,LAL,26,7,3,4,33.5,99.6,113.4,-13.9,8.8,1.09,11.1,4.2,17.7,10.3,10.2,48.2,49.9,18.4,93.54,9,460
79,Sasha Vujacic,LAL,22,7,3,4,18.4,112.3,105.2,7.1,6.3,2,15,2.6,12,7.3,7.5,59.6,68.1,11.9,93.31,8.7,252
79,Smush Parker,LAL,25,7,3,4,36.9,101.6,110.8,-9.3,6.5,0.92,11.1,3.5,5.5,4.4,12.1,36.1,40.6,15.4,94.37,2.4,508
91,Andres Nocioni,CHI,26,6,2,4,38.3,107.6,107.6,-0.1,7,0.64,7.4,2.4,20.9,12,11.5,61.9,67.4,22.4,94.89,16.9,450
91,Antawn Jamison,WAS,30,6,2,4,42.1,111.7,108.2,3.5,12.4,1.64,12.9,3.8,14.3,9.1,7.9,47.5,51.9,22.2,90.92,10.3,480
91,Anthony Johnson,IND,31,6,2,4,40.3,106.1,101.8,4.3,26.1,2.21,21.2,3.8,9.4,6.8,9.6,56.3,59.1,23.4,87.98,14,442
91,Antonio Daniels,WAS,31,6,2,4,36.1,113.1,109,4.1,16,2,22,1,7.2,4.2,11,56.7,64,15.1,91.43,12,413
91,Austin Croshere,IND,31,6,2,4,29.1,104.9,107.8,-2.9,6.7,1.17,12.1,3.3,11.6,7.4,10.3,43.4,53.4,14.4,88.73,6.6,325
91,Ben Gordon,CHI,23,6,2,4,40.9,103.9,105.5,-1.6,13.2,1.06,11.5,2.1,6.2,4.2,10.9,47.6,51.5,25.4,95.41,8.8,485
91,Bonzi Wells,SAC,29,6,2,4,41.4,110.8,114.8,-4,6.3,0.44,6,10.5,23.7,16.5,13.4,63.8,65.6,23.2,89.4,14.7,465
91,Brad Miller,SAC,30,6,2,4,27.7,102.9,115.3,-12.5,15.6,2.14,19,1.9,11.6,6.2,8.9,41.3,47.6,18.1,90.12,6.7,312
91,Brendan Haywood,WAS,26,6,2,4,25.8,97.9,103.8,-5.9,5.6,0.71,11.1,4.3,8.2,6.2,15.6,68.2,65.2,12,89.76,5.7,287
91,Caron Butler,WAS,26,6,2,4,43.7,106.9,107.5,-0.6,11,1.14,11.1,6.3,18.1,12.3,9.7,43.1,48.8,22.5,90.64,11.3,495
91,Chris Duhon,CHI,23,6,2,4,21.8,97.8,104.5,-6.7,16.7,2.6,28.3,0.9,11.5,6.5,10.9,50,54.3,11.4,98.49,6.9,270
91,Daniel Ewing,LAC,23,6,4,2,0.8,100,87.5,12.5,0,0,0,0,0,0,0,100,100,7.7,138.51,6.9,13
91,Danny Granger,IND,23,6,2,4,27,97,108.6,-11.6,12.5,1.43,18.9,4.8,16,10.4,13.2,66.2,68.5,12.8,89.47,11.2,301
91,David Harrison,IND,23,6,2,4,5.2,63.1,92.4,-29.3,0,0,0,2.9,13.8,7.9,21.1,33.3,45.5,26.4,101.06,-14.4,65
91,Eric Piatkowski,CHI,35,6,2,4,4.7,74.2,93.5,-19.3,10,0,12.5,2.7,14.3,7.7,0,66.7,72.7,9.6,109.87,17.8,66
91,Francisco Garcia,SAC,24,6,2,4,6.8,81.7,121.7,-40,4.3,0,7.7,0,5.7,2.6,0,50,54.7,13.5,96.6,5.7,82
91,Fred Jones,IND,27,6,2,4,27.9,94.5,104.6,-10.1,16.9,1.88,23.4,1.3,11.5,6.4,12.5,50,56.9,14,88.05,9.8,309
91,Gilbert Arenas,WAS,24,6,2,4,47.4,108.6,108.8,-0.2,23.2,1.6,14.5,2.5,9.7,6.1,9.1,53.6,59.7,30.5,90.64,17.5,537
91,Jared Jeffries,WAS,24,6,2,4,35.8,107.6,108.3,-0.7,6.8,0.82,12.7,9.6,8.5,9,15.5,40.7,47.5,13.2,91.67,4.5,409
91,Jermaine O'Neal,IND,27,6,2,4,36,110.7,105.4,5.3,9.3,0.38,7,5.1,17.6,11.8,18.2,52.4,58.7,30.6,86.61,11.8,391
91,Josh Powell,DAL,23,6,4,2,4.1,80.9,81.6,-0.8,9.1,1,16.7,8,0,3.9,16.7,0,0,9.8,93.19,-19.5,47
91,Kenny Thomas,SAC,28,6,2,4,24.7,104.4,119.3,-14.8,8.6,0.89,17,9,13.5,11,19.1,54.2,58.9,12.4,88.4,4.8,271
91,Kevin Martin,SAC,23,6,2,4,32.8,110.6,113.9,-3.4,2.5,1.5,4.1,5.1,12.3,8.4,2.7,46.3,59.2,15.7,92.56,10.2,379
91,Kirk Hinrich,CHI,25,6,2,4,39,107.8,105.8,2.1,35.7,1.92,25.3,0,8.5,4.4,13.2,46.3,54.7,26.5,95.06,13,459
91,Luol Deng,CHI,21,6,2,4,30,98.1,106.4,-8.3,3.2,0.6,4.1,4.4,12,8.1,6.8,43.8,46.8,17.8,96.3,7.4,362
91,Malik Allen,CHI,28,6,2,4,19.4,99.2,106,-6.8,9.7,0.7,14.9,4.6,11,7.9,21.3,46.7,46,15.4,97.14,3.3,237
91,Michael Ruffin,WAS,29,6,2,4,11.6,103.6,103.6,0,8,2,44.4,8.7,13.2,11,22.2,50,34.7,3.2,94.45,2.9,137
91,Michael Sweetney,CHI,23,6,2,4,20,102.9,104.2,-1.3,9.6,1,12.5,13.2,15.5,14.3,12.5,41.2,50.8,18,95.5,7.1,239
91,Mike Bibby,SAC,28,6,2,4,42.6,109.2,115.8,-6.6,20.3,1.72,20,2.5,8.2,5.1,11.6,39.7,47.5,22.5,89.9,7.4,477
91,Sarunas Jasikevicius,IND,30,6,2,4,11,82.5,102.4,-19.9,20.7,1.2,19.4,1.7,7.7,4.9,16.1,42.1,42.8,17.6,90.71,2.6,126
91,Shareef Abdur-Rahim,SAC,29,6,2,4,21.5,111.9,116.9,-5,10,0.54,10,7.1,18.8,12.9,18.6,53.5,55.4,22.2,90.17,5.7,243
91,Stephen Jackson,IND,28,6,2,4,37.9,105.8,104.6,1.2,16.5,1.33,16.1,2.5,10.4,6.5,12.1,40.2,44.5,22,87.72,5.4,415
91,Tyson Chandler,CHI,23,6,2,4,17.3,107.3,106.1,1.2,4.3,0.5,15.8,8,19.6,13.7,31.6,66.7,52.9,6.8,96.26,-1.3,205
124,Andre Miller,DEN,30,5,1,4,36.4,99.2,103.1,-4,36.7,2.25,26.3,4,8.5,6.1,11.7,44.2,48.5,24.3,93.22,13.2,353
124,Andrew Bogut,MIL,21,5,1,4,34.4,107.3,117.3,-10,15.3,2.13,22.7,5.6,14.9,10,10.7,43.5,43.4,16.1,88.44,5,315
124,Antoine Wright,NJN,22,5,2,3,2,66.7,50,16.7,0,0,0,0,0,0,0,25,37.6,20,99.04,0,21
124,Bobby Simmons,MIL,26,5,1,4,31.8,108.8,115,-6.2,9.1,1.67,17.2,2.7,9.7,6.1,10.3,39.3,39.3,14.1,90.24,4.3,297
124,Brian Grant,PHX,34,5,3,2,2.5,66.7,117.2,-50.6,0,0,0,12.5,0,8.3,0,33.3,25.8,13.3,109.43,-25,27
124,Carmelo Anthony,DEN,22,5,1,4,38.5,93.1,96,-2.9,14.3,0.93,9.2,5.4,11.9,8.3,9.9,33.3,43.1,31.1,93.57,7.6,377
124,Charlie Bell,MIL,27,5,1,4,21.6,103.8,111.1,-7.3,10.4,1.75,12.3,1.9,1,1.5,7,45.3,49.9,20.7,94.94,4,211
124,Earl Boykins,DEN,30,5,1,4,28,90.6,105.8,-15.2,27.8,6.67,22.5,1.8,3.5,2.5,3.4,35.6,41.4,21.4,94.44,7.9,276
124,Francisco Elson,DEN,30,5,1,4,15,82.4,119.5,-37,4.7,0.67,20,5.6,11.3,7.7,30,60,60,4.7,95.23,1.1,148
124,Greg Buckner,DEN,29,5,1,4,27.5,92.3,96.7,-4.4,8.5,6,9.1,1.8,9,4.9,1.5,50.9,53.8,18.4,94.52,11.1,272
124,Ira Newble,CLE,31,5,2,3,2.1,86.4,60,26.4,0,0,0,9.1,7.1,8,25,116.7,116.7,15.4,106.78,42.9,22
124,Jamaal Magloire,MIL,28,5,1,4,27,106.8,117.9,-11.1,5.7,0.83,9.1,8.5,23.6,15.9,10.9,47.4,50.4,17.3,89.13,9.2,250
124,Jannero Pargo,CHI,26,5,2,3,3.8,90.5,90.5,0,50,1,15,4.5,27.8,15,15,54.2,59.9,36.2,106.3,25,42
124,Jason Hart,SAC,28,5,1,4,10.3,91,130.4,-39.4,9.7,0.75,14.3,1.9,2.6,2.2,19,30.8,36,15.8,94.11,-2,100
124,Joe Smith,MIL,30,5,1,4,21.2,105.5,119.8,-14.3,4.8,3,7.3,6,21.9,13.8,2.4,48.5,51.4,16.6,92.14,8.9,199
124,Marcus Camby,DEN,32,5,1,4,35.1,93.7,100.9,-7.2,11.5,2.75,13.6,6.5,25.9,15.2,4.9,41.9,43.2,17.6,91.33,15,335
124,Metta World Peace,SAC,26,5,2,3,39.6,106.6,111,-4.4,14.4,3,13.5,4.2,10.7,7.2,4.5,43.8,47.7,23.1,87.86,9.5,362
124,Michael Redd,MIL,26,5,1,4,37.1,110.5,122.3,-11.8,7.8,0.8,6.7,9.4,6.9,8.2,8.4,56.5,65.2,28.2,88.6,15.4,343
124,Mo Williams,MIL,23,5,1,4,15.1,96.8,130.1,-33.3,23.8,1.67,20,0,4.8,2.3,12,52.9,52.9,23.7,99.48,5,156
124,Reggie Evans,DEN,26,5,1,4,13.7,88.5,97.9,-9.4,0,0,0,9.4,22.7,15.2,28.6,42.9,63.7,12.6,98.17,9.6,139
124,T.J. Ford,MIL,23,5,1,4,32.3,112.5,111,1.5,31.1,2,30.8,1.9,11.3,6.6,15.4,51,56,20.9,88.18,10.1,295
145,Bobby Jackson,MEM,33,4,0,4,25.1,91.7,104.4,-12.8,11.1,0.36,9.8,0,8.5,4.5,27.5,48.3,51.4,22.9,86.02,3,180
145,Chucky Atkins,MEM,31,4,0,4,25.7,98.9,118.9,-20,23.1,3,21.1,0,3.2,1.7,7,45.9,48.1,22.3,85.56,4.5,181
145,Dahntay Jones,MEM,25,4,0,4,11.5,87.5,109.3,-21.8,0,0,0,3,15.8,9.9,14.3,71.4,74.6,15.1,91.01,10.9,88
145,Dan Gadzuric,MIL,28,4,1,3,3.9,112.1,85.3,26.8,0,0,0,11.8,11.1,11.4,0,88.9,86,25,102.1,25.8,33
145,Eddie Jones,MEM,34,4,0,4,29.8,102.4,111,-8.6,17.2,10,21.3,2.9,7.3,5.2,2.1,53.4,57.6,15.9,84.24,10.6,209
145,Eduardo Najera,DEN,29,4,1,3,22.2,97.2,88.8,8.3,3.2,0.5,9.1,4.2,12.6,8.2,18.2,21.4,25.4,10.1,96.11,-1.6,176
145,Jake Tsakalidis,MEM,27,4,0,4,14.9,104.7,131.5,-26.8,5.9,0.29,10,8.5,17.1,12.5,35,60,59.7,15.5,86.39,0.2,106
145,Jeff Foster,IND,29,4,2,2,19.9,93.2,106,-12.8,6.1,0,18.8,14.5,18.1,16.2,0,36.4,43.1,7.3,89.31,9.4,146
145,Jiri Welsch,MIL,26,4,1,3,3.8,100,105.6,-5.6,16.7,0,25,0,21.4,9.4,0,50,60.8,15.8,110.77,13.4,35
145,Kelvin Cato,DET,31,4,3,1,3.7,100,100,0,0,0,0,20,23.5,21.9,0,60,60,12.5,111.89,13.4,35
145,Lorenzen Wright,MEM,30,4,0,4,21.6,90.7,107.2,-16.6,8.1,0.6,9.7,14.5,11,12.7,16.1,61.1,64.7,16.6,83.94,12.7,150
145,Mike Miller,MEM,26,4,0,4,26.8,85.9,116.1,-30.1,15.2,0.88,14.6,1,13.9,7.5,16.7,41.7,50.1,18.8,87.46,8.8,192
145,Nikoloz Tskitishvili,PHX,23,4,3,1,1.9,100,135.3,-35.3,25,2,28.6,0,12.5,7.1,14.3,0,12.9,23.8,111.48,-5.4,19
145,Pau Gasol,MEM,25,4,0,4,39.4,100.4,114.9,-14.5,16.9,1.09,11.5,3.1,16,9.8,10.6,43.3,50.5,29.8,84.12,13.5,278
145,Ronnie Price,SAC,23,4,1,3,2.3,60,115,-55,20,0,25,0,0,0,0,0,0,14.3,102.84,-10.9,20
145,Ruben Patterson,DEN,30,4,1,3,14.4,88.5,113.5,-25,10,1,12,6.9,1.9,4.8,12,52.9,52.1,16.5,93.18,4.5,113
145,Scot Pollard,IND,31,4,2,2,3.7,92.3,118.5,-26.2,0,0,0,8.3,26.7,18.5,50,0,0,6.7,86.24,-4.3,26
145,Shane Battier,MEM,27,4,0,4,32.1,102.2,108.8,-6.6,2.6,0.25,6.3,6.7,13,10.1,25,55,53,11.9,84.2,3.7,225
145,Vitaly Potapenko,SAC,31,4,1,3,2.4,57.1,123.8,-66.7,0,0,0,7.7,0,4.5,0,50,50,18.2,106.65,4.9,21
