,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
29,Ivica Zubac,LAC,24,17,9,8,17.7,109.3,111.7,-2.3,3.6,0.44,6.9,13.2,18.8,15.9,15.7,59.6,68.1,13.8,94.11,10.9,590
29,Patrick Beverley,LAC,32,17,8,9,19,111.4,110.8,0.6,10.8,6,23.8,3.4,9.8,6.5,4,52.2,56,10.7,95.92,6.6,643
31,Jeff Teague,MIL,33,16,10,6,7.5,104.9,119.6,-14.7,14.4,2.17,23.6,1.6,5.4,3.3,10.9,37.1,44.6,15.3,99.14,3.3,243
31,Trae Young,ATL,22,16,9,7,37.7,110.9,111.7,-0.7,42.1,2.38,24.1,1.1,6,3.6,10.1,48.1,55.1,34.2,98.82,14.6,1243
33,Luke Kennard,LAC,25,15,9,6,14.6,112.3,109,3.4,5,2.33,9.3,2.2,4.1,3.1,4,63.8,63.8,13.7,95.51,6.4,438
34,Dario Saric,PHX,27,14,11,3,10.5,114.8,102.7,12.1,14.1,2.33,19.7,6.6,16.8,12,8.5,55.6,61.6,17.2,96.8,10.6,297
34,Solomon Hill,ATL,30,14,7,7,10.4,92.9,110.3,-17.5,3.1,3,10,1.8,10.4,6,3.3,31.3,33,7.7,103.72,0.2,308
36,Rajon Rondo,LAC,35,13,7,6,16.9,111.6,117.9,-6.4,33.6,3.57,40.7,1.9,14.2,8,11.4,44.3,47.2,15,92.4,8.7,424
36,Thanasis Antetokounmpo,MIL,28,13,9,4,3.4,82.2,89.7,-7.5,10.3,1,18.8,5.8,12.7,9.3,18.8,28.6,46.7,11.6,111.4,4.2,101
38,Ben Simmons,PHI,24,12,7,5,33.5,120.8,107.9,12.9,32.3,3.93,40.6,6.6,17.1,12,10.3,62.1,56.2,16.2,102.78,11.7,862
38,Blake Griffin,BKN,32,12,7,5,26.5,113.6,108.1,5.5,9.2,4.2,18.9,4.9,15.9,10.8,4.5,62,63.4,12.8,96.89,9.3,640
38,Bruce Brown,BKN,24,12,7,5,23.1,113.5,110.7,2.8,13.4,2.27,20.5,8.7,12.3,10.6,9,51.9,55.2,15.7,96.5,8.7,556
38,Dwight Howard,PHI,35,12,7,5,12.4,95.9,104.7,-8.8,8.5,0.67,11.8,14.7,28.7,21.6,17.6,53.3,58.8,16.3,102.38,12.5,315
38,Furkan Korkmaz,PHI,23,12,7,5,16.2,108.5,100.2,8.3,5.2,1.4,7.8,2.1,8.9,5.7,5.6,50.7,53.1,17.6,103.88,8.4,423
38,George Hill,PHI,35,12,7,5,17.1,102.1,99.3,2.7,12.9,1.8,23.4,2.2,4.5,3.4,13,53.5,57.5,11.9,103.16,6.3,438
38,Joe Harris,BKN,29,12,7,5,36.2,116.2,111.1,5.2,6.1,2.11,12.4,1.2,8.2,4.9,5.9,53.3,53.7,13.8,97.19,4.6,881
38,Kevin Durant,BKN,32,12,7,5,40.4,115.1,111.3,3.8,20.5,1.26,12.5,1.1,19.9,11.2,9.9,57.3,63,34.5,97.05,19.7,979
38,Landry Shamet,BKN,24,12,7,5,17.2,111.9,109.1,2.8,4.6,1.17,12.5,1.5,8.3,5,10.7,56.1,57.9,10.7,96.54,4.2,413
38,Matisse Thybulle,PHI,24,12,7,5,18.3,101.3,106.8,-5.6,2.2,1.5,5.1,1.6,5.3,3.5,3.4,58.7,58.1,10.6,103.55,5.5,466
38,Nic Claxton,BKN,22,12,7,5,10.8,115.1,107.5,7.6,7.4,1.75,17.1,10.9,13.8,12.4,9.8,48.3,49.5,11.8,97.09,6.8,258
38,Seth Curry,PHI,30,12,7,5,31.8,123,110.2,12.8,9.7,2.8,14.5,1.1,6.4,3.8,5.2,71.8,72.7,18.2,101.13,10.8,810
38,Shake Milton,PHI,24,12,7,5,10.1,94.6,101.6,-7,12.3,0.82,12.2,0,6.2,3.2,14.9,40.4,48.5,22,101.88,3.2,258
38,Tobias Harris,PHI,28,12,7,5,36.5,116.7,110.3,6.4,14.5,2.33,14.4,2.3,20.2,11.4,6.2,52.6,56.1,24.2,100.81,14.2,917
38,Tyrese Maxey,PHI,20,12,7,5,13,103,100.6,2.4,17.8,3.2,16.5,0.6,11.8,6.3,5.2,47,50.2,21.2,102.91,10.5,337
53,Bojan Bogdanovic,UTA,32,11,6,5,35.5,123.5,123,0.5,6,0.7,8.2,1.6,11.2,6.4,11.8,59.5,64.2,20,97.3,8.4,793
53,Derrick Favors,UTA,29,11,6,5,13.1,118.2,126,-7.7,2.8,0.5,8.3,13.7,20,16.8,16.7,69.6,68.6,9.9,100.27,6.3,296
53,Elijah Bryant,MIL,26,11,7,4,4.5,75.9,95.4,-19.4,19,2,15.4,3.2,21.3,11,7.7,35,35,17.9,104.25,11.3,108
53,Georges Niang,UTA,28,11,6,5,11.7,110.2,112.8,-2.6,8.4,1,14,1.5,11.4,6.7,14,39.7,42.9,15.8,102.09,1.3,275
53,Joe Ingles,UTA,33,11,6,5,27.8,113.8,116.5,-2.7,18.6,4.22,28.8,0.3,10.5,5.5,6.8,64.6,66.1,13.1,100.11,9.8,645
53,Joel Embiid,PHI,27,11,6,5,32.4,122.4,105.8,16.6,15.5,0.88,11.3,5,26.7,16.6,12.8,55.3,63.1,35.1,101.69,18.6,754
53,Jordan Clarkson,UTA,29,11,6,5,27.1,113.3,120.8,-7.6,10.1,0.74,7.9,2,9.1,5.6,10.7,50.9,54.7,28.5,98.72,9.4,610
53,Kawhi Leonard,LAC,30,11,6,5,39.2,119.7,116.5,3.3,20.4,2,15.2,5.7,14.7,10.4,7.6,62.9,67.9,28.6,94.66,19.1,851
53,Royce O'Neale,UTA,28,11,6,5,36.7,122.8,123.6,-0.9,7.8,2.88,19,4.3,17.1,10.7,6.6,67.1,68.7,10.7,96.59,8,813
53,Rudy Gobert,UTA,29,11,6,5,34.2,120,117.1,2.9,3.6,0.53,6.5,11.9,24.3,18.3,12.3,74.1,73.6,14.8,97.61,12.7,770
63,Aaron Gordon,DEN,25,10,4,6,29.9,113.4,122,-8.6,9.3,1.43,13.9,6.6,12.2,9.2,9.7,48,50.5,17.5,99.48,6,620
63,Amir Coffey,LAC,24,10,9,1,1.6,84.4,91.2,-6.8,14.3,1,16.7,0,13.3,6.9,16.7,87.5,78.8,14.3,97.68,17,32
63,Austin Rivers,DEN,28,10,4,6,30.5,109.7,122.3,-12.6,9.4,2.33,19.6,0.3,5.7,2.8,8.4,57.2,60.5,12,98.35,3.9,627
63,Donovan Mitchell,UTA,24,10,6,4,34.6,124,120.9,3.1,28.4,1.96,15.9,0.9,12.2,6.5,8.1,55.3,60.2,36.9,96.92,16.2,697
63,Facundo Campazzo,DEN,30,10,4,6,27,111.9,118.5,-6.6,20.3,2.73,29.9,2.3,9.3,5.5,10.9,52,56.5,15,99.12,6.9,553
63,Frank Kaminsky,PHX,28,10,7,3,6.8,98.6,107.7,-9.1,32.6,3.5,35,2.9,18.8,10.5,10,47.7,49,16.8,102.32,10.6,146
63,JaMychal Green,DEN,31,10,4,6,19,118.9,117.3,1.6,7.9,3.67,17.5,8.3,19,13.4,4.8,51.1,55.1,12,93.2,9.2,366
63,Michael Porter Jr.,DEN,23,10,4,6,33.2,117,123.2,-6.2,5.7,0.81,7.6,3.4,17.1,9.6,9.3,58.1,60.3,20.7,96.36,9.1,671
63,Monte Morris,DEN,26,10,4,6,28.6,117.4,122.9,-5.5,27.9,7.86,28.9,2.3,6.3,4.2,3.7,50,53.2,20.1,97.44,10.3,581
63,Nikola Jokic,DEN,26,10,4,6,34.5,114.4,123.5,-9.1,27.3,2.08,15.4,10,25.6,17.1,7.4,55.3,59.1,34,97.41,19.1,703
73,James Harden,BKN,31,9,6,3,35.7,123.9,115.5,8.3,35.3,2.96,32.6,2.6,15,9.4,11,58.3,67.3,22.8,94.31,16.7,633
73,Kyrie Irving,BKN,29,9,6,3,36.1,123.2,107.3,15.9,14.2,2.82,14.3,3.8,10.7,7.5,5.1,54.6,58.2,25,98.96,12.8,669
73,Markus Howard,DEN,22,9,4,5,12.4,127.4,126.9,0.5,4.9,0,9.5,0.9,5.3,3.1,0,55.4,55.4,14.8,93.92,4,219
73,Mike James,BKN,30,9,6,3,11.4,96.8,87.9,8.9,16.9,4,20.7,1.7,12.3,7,5.2,38.4,38.4,19.6,100.52,7.2,216
73,Paul Millsap,DEN,36,9,4,5,12.1,117.8,123.2,-5.4,21.1,1.88,19.5,7.7,25.7,16.1,10.4,50,52,25.1,93.24,11.5,213
73,Shaquille Harrison,DEN,27,9,4,5,4.5,111.5,105.4,6.1,11.1,0.6,23.1,0,16,8.2,38.5,87.5,84.6,9.8,107.25,9.1,87
73,Tony Snell,ATL,29,9,5,4,7.3,89.4,114.6,-25.2,4.9,0.5,9.1,0,7.6,3.6,18.2,15.6,15.6,13.3,104.04,-3.6,141
73,Yogi Ferrell,LAC,28,9,8,1,1.6,86.2,90,-3.8,42.9,0,37.5,0,27.3,12.5,0,40,40,15.6,97.44,16.3,29
81,Daniel Oturu,LAC,21,8,7,1,1.9,82.8,100,-17.2,0,0,0,15.4,15.4,15.4,0,40,42.5,18.8,94.77,5.6,29
81,Danny Green,PHI,34,8,6,2,24.8,132.6,113.7,18.9,10.7,4.2,28.4,4.9,6.3,5.6,6.8,58.3,58.3,11.1,103.98,6.1,429
81,Miye Oni,UTA,23,8,4,4,5.2,93.1,105.5,-12.4,0,0,0,6.5,0,3,0,0,0,5,103.44,-8.3,87
81,Sam Merrill,MIL,25,8,6,2,3.7,74.6,87.9,-13.3,6.3,1,11.1,2.4,14.3,7.1,11.1,35.7,35.7,10.4,108.02,7.7,67
81,Tyler Johnson,BKN,29,8,5,3,8.6,106.3,106.9,-0.7,9.6,5,21.7,2.7,5.6,4.1,4.3,44.1,47.5,10.8,99.61,3,143
86,DeMarcus Cousins,LAC,30,7,1,6,8.3,108,125.4,-17.4,18.5,1,8.8,9.2,15.7,12.1,8.8,50,55,36.6,101.9,11.2,125
86,Dorian Finney-Smith,DAL,28,7,3,4,38.7,121.3,115.8,5.6,7.1,1.25,16.1,6.4,11.6,8.9,12.9,53.1,54.4,12.8,94.3,5.3,530
86,Dwight Powell,DAL,29,7,3,4,7.5,109,99,10,18.2,6,33.3,8.6,15.4,11.8,5.6,87.5,89.3,10.5,91.94,15.5,100
86,E'Twaun Moore,PHX,32,7,6,1,6.6,96.1,95.9,0.2,28.1,3,30,0,17.5,8.9,10,47.2,47.2,18.8,103.62,12.3,102
86,Jalen Brunson,DAL,24,7,3,4,16.3,95.5,120.7,-25.2,16.9,2.5,15.9,4.7,11.7,7.8,6.3,52.3,56.3,20.8,93.48,11,222
86,Jevon Carter,PHX,25,7,6,1,3.1,85.1,104.4,-19.3,28.6,0,30.8,0,8.3,3.8,0,37.5,33.8,17,100.85,5.9,47
86,Josh Richardson,DAL,27,7,3,4,13.4,93.8,123.8,-30,10,0.83,11.6,2.8,9,5.6,14,44.6,53.2,18.6,91.5,6.2,177
86,Kristaps Porzingis,DAL,25,7,3,4,33.3,118.2,121,-2.8,5.4,3,9.8,3,15.5,8.8,3.3,52.8,57.2,15.7,93.71,8.5,457
86,Luka Doncic,DAL,22,7,3,4,40.1,118.3,117.9,0.4,49.3,2.25,22.4,1.4,20.9,10.4,9.9,56.9,57.2,39.1,94.11,18.6,553
86,Mamadi Diakite,MIL,24,7,5,2,5,76.9,80.5,-3.6,0,0,0,2.1,17.6,8.6,8.3,25,32.2,13.2,106.18,1.1,78
86,Maxi Kleber,DAL,29,7,3,4,26.8,111.6,119.1,-7.4,7.4,10,22.7,2.5,12.5,7,2.3,53.3,55.9,8.3,93.29,4.6,361
86,Skylar Mays,ATL,23,7,2,5,2.4,75,81.1,-6.1,12.5,1,14.3,0,10.5,5.6,14.3,80,80,13.3,107.84,28.6,40
86,Tim Hardaway Jr.,DAL,29,7,3,4,37.4,116.8,117.2,-0.4,5.6,1.67,8.1,1.8,7.6,4.5,4.8,53,55.1,19.2,93.9,6.4,512
86,Timothe Luwawu-Cabarrot,BKN,26,7,5,2,3.5,94.6,74.5,20.1,10.5,2,15.4,0,12.5,5.5,7.7,40,40,15.9,108.56,5.3,56
100,Alex Caruso,LAL,27,6,2,4,20.1,97.5,106.2,-8.6,4.5,0.43,6.1,1.5,5.3,3.2,14.3,43.4,45,16.1,96.88,1.3,244
100,Anfernee Simons,POR,22,6,2,4,17.9,111.8,131.5,-19.6,7.6,5,16.1,2.7,12.7,7.5,3.2,78,78,10.9,94.82,9.5,211
100,Bruno Fernando,ATL,22,6,1,5,1.9,96,77.3,18.7,0,0,0,10,0,4.8,0,66.7,77.3,13.8,96.52,22.4,25
100,CJ McCollum,POR,29,6,2,4,39.9,122.1,122.3,-0.2,16.9,2.17,16.5,2.6,12.2,7.6,7.6,50,51.8,25,94.67,8,470
100,Carmelo Anthony,POR,37,6,2,4,23.9,115.5,131.5,-16,10.6,1.29,11.3,1.3,12.1,6.6,8.8,53.3,57.1,21.9,95.48,7.4,284
100,Chris Chiozza,BKN,25,6,4,2,3.2,86,73.2,12.9,7.7,1,11.1,0,5.6,2.3,11.1,35.7,35.7,15.1,106.63,0,43
100,Damian Lillard,POR,30,6,2,4,41.3,126.2,120.5,5.7,39.1,4.69,26.9,0.4,9.7,5.3,5.7,59.3,66,30,96.32,18.9,497
100,Dennis Schroder,LAL,27,6,2,4,32.7,102,107.7,-5.6,15.2,1.7,15.9,0.5,8.8,4.6,9.3,45.7,52.8,20.1,96.01,8.1,394
