 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
28,Kevin Durant,GSW,28,15,14,1,35.5,123.9,108.7,15.1,17.9,1.68,15.4,3.3,17.1,10.9,9.2,62.7,68.3,27.9,101.2,17.9,1127
28,Kyle Anderson,SAS,23,15,7,8,13,107.4,108.5,-1.1,18.8,3.57,25,5.9,17.1,11.4,7,58.6,60.3,16.4,100.71,14.9,406
28,Patrick McCaw,GSW,21,15,14,1,12.1,107.7,98.7,8.9,12.9,5.33,21.9,5.1,10.5,7.9,4.1,52.1,56.8,12.9,104.07,9.8,392
28,Zaza Pachulia,GSW,33,15,14,1,14.1,121.6,103.6,18,7.4,0.86,12.9,8.6,17.2,13.1,15.1,53.3,57.1,15.9,100.74,7.6,445
35,Amir Johnson,BOS,30,14,6,8,10.2,97.5,118.6,-21.1,3.6,0.5,7.1,11.5,8.8,10.1,14.3,51.7,53.7,12.4,95.06,3.6,279
35,Richard Jefferson,CLE,37,14,9,5,12.8,112.7,113.4,-0.7,5.3,0.88,10.4,5.6,8,6.8,11.9,48.7,54.7,14.4,100.83,2.3,370
35,Shaun Livingston,GSW,31,14,13,1,15.7,115.9,107.8,8.1,12.3,2,22,4.7,7.3,6.2,11,57.6,58.8,13.5,103.14,6.8,471
38,Bojan Bogdanovic,WAS,28,13,7,6,20.3,102.2,112.8,-10.6,5.5,1.13,7.7,3.7,18.1,10.7,6.8,50.6,56.9,17.4,99.5,11,546
38,Bradley Beal,WAS,24,13,7,6,38.9,113.4,110.2,3.1,11.1,1.3,10.1,3,5.7,4.4,7.8,52.7,56.5,26.6,96.64,10.6,1018
38,Brandon Jennings,WAS,27,13,7,6,13.7,97.6,109.9,-12.3,20,3,33.3,2.7,8.4,5.4,11.1,41.7,46.8,11.2,103.02,5.7,381
38,Davis Bertans,SAS,24,13,5,8,8.6,115.9,103.9,11.9,3.6,0.5,7.7,4.4,12.8,8.7,15.4,59.3,60.7,13.3,98.72,7.9,233
38,Gerald Green,BOS,31,13,7,6,14.8,107.2,112.2,-5,7.8,1.29,9.9,1,9.8,5.2,7.7,61.8,63.8,19.2,93.67,8.5,374
38,James Michael McAdoo,GSW,24,13,12,1,4.3,84.4,100,-15.6,0,0,0,7,13.1,9.8,4.8,58.8,61.1,15.1,105,11.1,122
38,Jason Smith,WAS,31,13,7,6,12.1,96,107.2,-11.2,4.4,0.4,6.7,5.7,11.1,8.4,16.7,52.6,56.5,15.1,100.98,4.2,328
38,John Wall,WAS,26,13,7,6,39,112.7,110.4,2.3,44.4,2.44,26.5,1.3,8.3,4.7,10.9,48.9,54.8,31.2,97.28,16.2,1028
38,Marcin Gortat,WAS,33,13,7,6,31.4,114.4,107.6,6.8,7.7,1.41,17,12.2,22.3,17.1,12.1,50.5,52,12.3,96.45,9.6,822
38,Markieff Morris,WAS,27,13,7,6,28.7,114.8,102.2,12.5,8.2,1.05,10.9,4.7,17.7,11.1,10.4,45.5,49.5,20.6,97.05,8.2,752
38,Otto Porter Jr.,WAS,24,13,7,6,32.9,115.7,107.1,8.6,7.1,2.3,14.6,3.5,17.4,10.5,6.3,58.3,63.5,13.6,96.71,11.8,867
49,Channing Frye,CLE,34,12,11,1,12.8,121,127.5,-6.5,12,6.5,16.7,0,15.4,7.9,2.6,68.3,69.8,19.1,97.82,11.6,319
49,Dewayne Dedmon,SAS,27,12,6,6,8,97.5,112.6,-15.1,5.9,0.38,6,20.2,26.5,23.3,16,60.9,60.7,20.3,99.41,12.8,201
49,Jonas Jerebko,BOS,30,12,6,6,10.7,106.7,111.7,-5,13.8,2,22.6,5.8,18.3,12.1,11.3,56.5,62.3,14,100.49,10,270
49,Kawhi Leonard,SAS,26,12,7,5,35.8,119.4,108.3,11.2,22.2,2.12,16.9,4.8,18,11.6,8,58.7,67.2,29,90.9,21.3,813
49,Kelly Oubre Jr.,WAS,21,12,6,6,15.4,95.6,122.2,-26.6,3.7,0.57,5.2,4.5,10.7,7.4,9.1,51.6,53.5,16.7,102.13,4,388
49,Matt Barnes,GSW,37,12,11,1,5.1,90.2,103,-12.8,19.4,2.33,28,0,13,6.6,12,30,30,12.2,105.28,2,133
55,Boris Diaw,UTA,35,11,4,7,18.4,103.8,101,2.8,17.2,1.57,25,1.7,9.9,5.9,15.9,56.3,60.1,15.5,93.12,8.8,394
55,Clint Capela,HOU,23,11,6,5,26,107.9,109,-1.1,7.2,1.5,10.1,8.4,23.6,15.8,6.7,56.1,58.5,16.3,95.92,13.4,567
55,Dejounte Murray,SAS,20,11,4,7,15.3,112.9,105.2,7.7,21.1,1.69,23.5,2.1,13.1,7.4,13.9,37.7,43.8,21.2,99.62,8.5,349
55,Derrick Favors,UTA,25,11,4,7,20.4,106.9,111.6,-4.7,7,2.5,11.6,7.7,21.8,14.9,4.7,58.1,57.5,16.1,93.32,10.6,434
55,Eric Gordon,HOU,28,11,6,5,32.6,115.8,109.3,6.5,9,1.57,13.3,1.5,9.5,5.9,8.5,53.3,55.1,17.5,99.37,7.5,740
55,Gordon Hayward,UTA,27,11,4,7,37.3,102.8,111.6,-8.7,17.2,1.54,13.3,1.8,15.5,8.5,8.6,51.6,59.8,27.3,94.84,15.1,810
55,James Harden,HOU,27,11,6,5,37,107.6,106.4,1.1,43.5,1.58,22.2,1.6,12.1,6.9,14.1,48.6,58.3,34.9,97.19,16.9,821
55,Joe Ingles,UTA,29,11,4,7,30.3,104.7,104.3,0.4,15.9,2.25,30.5,0.7,12.5,6.8,13.6,52.4,53.8,11.6,93.28,7.7,645
55,Joe Johnson,UTA,36,11,4,7,29.7,104.9,112.7,-7.7,14.7,2.08,15,2.5,11.4,6.9,7.2,49.2,50.9,21.5,94.78,8.6,649
55,Lou Williams,HOU,30,11,6,5,24.7,118.2,106.4,11.9,7.7,1,8.9,2.7,7.6,5.3,8.9,47.5,52.8,23,99.43,7.8,559
55,Patrick Beverley,HOU,28,11,6,5,29.5,110.6,107.9,2.7,16.6,1.83,20,6.1,11.4,8.8,10.9,50.9,53,17.7,96.62,8.3,650
55,Rodney Hood,UTA,24,11,4,7,25.2,103.7,112.6,-8.9,7.4,1.2,8.9,0.4,11.3,5.7,7.4,41.4,43.4,20.7,94.17,3,541
55,Ryan Anderson,HOU,29,11,6,5,30.5,108.3,108,0.3,3.2,0.78,6,4.2,12.8,8.3,7.8,48.4,52,14.1,96.02,5.7,671
55,Trevor Ariza,HOU,32,11,6,5,37.5,108.1,109.4,-1.3,8.6,2.56,17.2,1.8,11.1,6.4,6.7,54.1,57.2,11.7,97.29,7.8,835
55,Tyler Zeller,BOS,27,11,3,8,7.1,106.2,118,-11.8,16,2,19.5,9.3,15.3,12,9.8,52,56.1,17.6,98.89,9.9,161
70,Cory Joseph,TOR,25,10,4,6,21.2,97.4,109.1,-11.8,26.3,2.21,26.1,1.9,8.4,5.1,11.8,50,53,19.3,94.36,8.8,417
70,Dahntay Jones,CLE,36,10,8,2,3.3,104.2,128.2,-23.9,4.5,1,7.1,3.3,19.4,11.5,7.1,55,65.6,16.9,102.09,6.7,71
70,DeMar DeRozan,TOR,27,10,4,6,37.3,101.4,111.1,-9.7,17.8,1.36,12.7,1.1,12.5,6.8,9.3,43.7,53.3,29.2,93.06,12.2,724
70,DeMarre Carroll,TOR,30,10,4,6,15.5,103.3,115.2,-11.8,4.9,1,10,2.9,16,9.5,10,50,51.3,13.8,93.62,6.3,300
70,James Young,BOS,21,10,5,5,3.9,107.5,103.8,3.7,11.5,3,15.8,2.2,14.6,8,5.3,50,50,17.2,98.19,7.7,80
70,Jonas Valanciunas,TOR,25,10,4,6,22.6,104,112.2,-8.2,1.6,0.15,1.8,4.3,26.6,15.7,11.8,54.3,58.6,21.9,94.44,12.1,447
70,P.J. Tucker,TOR,32,10,4,6,25.1,100.2,104.7,-4.5,6.9,1.38,15.3,6.5,17.4,12.1,11.1,45.9,47.6,11.4,93.03,6.1,485
70,Patrick Patterson,TOR,28,10,4,6,18.5,94.8,112,-17.2,17.7,3.33,30.8,0.6,11,5.6,9.2,38.9,44,11.3,95.09,7.2,366
70,Serge Ibaka,TOR,27,10,4,6,30.6,102.9,112,-9.1,8.5,1.27,8.8,3.1,18.9,11.1,6.9,50.8,52.7,22.8,92.48,9.9,587
70,Tomas Satoransky,WAS,25,10,5,5,3.6,97.4,94.9,2.5,27.3,3,37.5,2.7,8.9,6.1,12.5,50,48.8,12,104.43,7.2,77
80,Delon Wright,TOR,25,9,4,5,10.2,104.4,98.9,5.6,22.8,2.6,34.2,4.3,9.8,7,13.2,58.8,62.3,12.1,94.24,12.5,180
80,Nene,HOU,34,9,6,3,17.9,111,96.6,14.5,5.3,0.56,6.3,7,15.4,11.7,11.4,70.6,69.6,19.6,103.16,14.4,344
80,Norman Powell,TOR,24,9,3,6,25.2,106.7,106.9,-0.2,9.9,0.93,11.5,2.2,11.5,6.6,12.3,51.8,56.7,21.3,94.67,8,447
80,Raul Neto,UTA,25,9,3,6,6.7,88.9,101.6,-12.7,12.9,1.33,18.2,0,12.7,5.9,13.6,73.1,77.9,13.4,100.12,9.8,126
80,Rudy Gobert,UTA,25,9,4,5,27.3,99,108.3,-9.4,8.5,1.22,10.6,8.7,28.8,18.3,8.7,63.5,61.2,17.3,95.49,14.4,487
80,Shelvin Mack,UTA,27,9,3,6,17.2,101.3,107.7,-6.4,18.2,2,21.7,2,16.2,8.8,10.8,41.8,48.6,19.5,96.61,7.1,310
86,Derrick Williams,CLE,26,8,6,2,4.7,103.8,135.5,-31.7,18.2,1.33,17.4,2.9,6.1,4.4,13,63.3,66.1,22.6,98.08,9.8,78
86,George Hill,UTA,31,8,4,4,35.1,110.3,107,3.4,17.3,2.23,19.1,3.2,9.6,6.5,8.6,53.1,56.4,20.9,90.89,9.1,533
86,James Jones,CLE,36,8,6,2,3.7,103.3,133.9,-30.6,0,0,0,3.8,11.5,7.7,28.6,20,20,10.6,97.1,-2.5,61
86,Kyle Lowry,TOR,31,8,4,4,37.6,106.3,109.1,-2.7,26.6,2.76,27.5,1.1,7.6,4.5,9.9,53.2,58.6,19.5,93.23,10.4,583
86,Tony Parker,SAS,35,8,5,3,26.4,117,108.3,8.7,21.7,2.08,17.9,1.1,9.2,5.2,8.6,58.2,61.6,26.1,88.04,13.9,389
91,Chris Paul,LAC,32,7,3,4,37.2,108.9,107.7,1.2,54.3,3.63,29.4,1.7,13.4,7.4,8.1,54.8,59.2,30.1,91.05,21.2,493
91,Dante Exum,UTA,21,7,3,4,12,105.8,110.9,-5.1,15.5,3,21.4,2.5,5.1,3.8,7.1,48.1,54,17.4,99.17,6.8,172
91,DeAndre Jordan,LAC,28,7,3,4,37.8,107.6,109.6,-2,3.2,0.29,4.6,10.3,32.3,21.2,15.6,70.5,63.1,18.7,90.62,12.6,498
91,Fred VanVleet,TOR,23,7,1,6,4.2,124.6,95.1,29.5,17.4,4,28.6,0,5.6,2,7.1,77.8,77.8,12.8,100.05,10.8,61
91,JJ Redick,LAC,33,7,3,4,29.4,103.3,112.1,-8.8,4.6,0.46,7.8,0,7.3,3.5,16.9,47,54.4,16.4,92.27,2.8,395
91,Jamal Crawford,LAC,37,7,3,4,27.9,112.9,105.6,7.3,10.7,1.44,11.8,1.1,4,2.5,8.2,45.8,49.8,23.2,92.15,6.5,379
91,Luc Mbah a Moute,LAC,30,7,3,4,32,101.9,106.8,-4.9,4.9,2.33,11.1,4.9,12.3,8.5,4.8,45.3,51.2,12,90.42,6.8,419
91,Marreese Speights,LAC,29,7,3,4,14,103.6,102.7,0.9,5.1,1,6.3,4.5,18.6,11.5,6.3,52.7,55.6,21.5,93.43,9.1,194
91,Paul Pierce,LAC,39,7,3,4,14.5,114.4,106.6,7.8,8.8,1.75,24.1,2.3,12.6,7.7,13.8,55.6,56.9,10.3,92.49,4.8,194
91,Raymond Felton,LAC,33,7,3,4,18.1,106,110,-3.9,11.6,3.33,21.3,1.7,7.5,4.5,6.4,53.1,57,13.8,94.57,7.3,249
91,Sheldon Mac,WAS,24,7,3,4,2.4,113.5,86.8,26.7,0,0,0,0,9.1,5,9.1,66.7,70.9,26.8,106.84,17.2,37
102,Andrew Harrison,MEM,22,6,2,4,19.8,104.2,130.8,-26.6,19.1,4.33,26.5,3.9,7.5,5.6,6.1,53.4,59.2,15.1,86.04,7.4,212
102,Bobby Portis,CHI,22,6,2,4,20.1,100.4,103.7,-3.3,10.1,1.17,15.2,4.5,24.8,15.3,13,60.6,60.6,14.6,95.8,12.4,240
102,Bryn Forbes,SAS,23,6,2,4,12.1,112.3,103.8,8.5,5.3,1.5,10.3,0,7.2,3.8,6.9,33.3,42.3,14.6,103.8,2.5,155
102,Cristiano Felicio,CHI,24,6,2,4,13.7,98.2,106.5,-8.3,3.9,0.29,8,9.5,23.2,16.7,28,60,59.8,12.4,97.9,5.7,166
102,Dennis Schroder,ATL,23,6,2,4,35.2,108.6,111.5,-2.9,40.7,4.6,25.4,1.8,4.6,3.2,5.5,53.2,58.6,27.2,97.72,15,428
102,Dwight Howard,ATL,31,6,2,4,26.1,108.4,110.3,-2,7.4,0.73,12.7,11.2,29.3,20.1,17.5,50,54.1,14.7,98.42,10.6,323
102,Dwyane Wade,CHI,35,6,2,4,31.7,102.7,108.5,-5.9,20.7,2.4,18.5,3.3,12.4,7.9,7.7,40.7,47.2,24.4,94.93,10.9,377
102,Ersan Ilyasova,ATL,30,6,2,4,15.1,105,101.5,3.5,3.2,0.4,5.9,14.3,17.5,15.9,14.7,37,44.5,13.7,105.45,7.3,199
102,Giannis Antetokounmpo,MIL,22,6,2,4,40.5,105.3,103.5,1.8,20.2,1.2,13.6,4.2,21.9,12.6,11.4,55.4,56.3,29.8,89.69,16.6,453
102,Greg Monroe,MIL,27,6,2,4,23.5,106.1,99.6,6.5,13.3,0.91,11.6,12.3,23.3,17.3,12.8,52.9,61.5,25.6,89.13,17.8,261
102,JaMychal Green,MEM,27,6,2,4,19.6,120.7,119.7,0.9,2.5,0.5,4.7,3.3,17,10.5,9.3,56.9,58.9,18,87.78,4.5,213
102,Jakob Poeltl,TOR,21,6,2,4,4.4,131.5,92.6,38.9,0,0,0,22.2,33.3,26.7,0,45.5,42.1,17.9,98.43,9.3,54
102,James Ennis III,MEM,26,6,2,4,26.5,100.7,123,-22.3,7.9,1,12.1,5.5,12.3,8.8,12.1,50,56.6,15.8,86.2,6.3,287
102,Jason Terry,MIL,39,6,2,4,11.3,101.6,100,1.6,11.1,2.5,20,2.7,8.6,5.6,8,38.9,40.7,13.3,91.94,4.6,129
102,Jimmy Butler,CHI,27,6,2,4,39.8,104.8,113.6,-8.8,18.7,1.73,15.6,3.8,14.9,9.3,9,45.4,52.8,26.2,93.2,13,463
102,Jose Calderon,ATL,35,6,2,4,12.5,103.2,100,3.2,26,3.25,32.5,2.9,9.2,5.9,10,56.5,56.5,15.1,99.53,9.6,157
102,Kent Bazemore,ATL,27,6,2,4,25.1,110.5,102.8,7.7,19.8,1.25,20.8,2.7,11.5,7.4,16.7,46.2,49.9,21.1,101.18,7.6,314
102,Khris Middleton,MIL,25,6,2,4,38.5,105.5,101.8,3.7,22.5,2.91,24.8,0,13.7,6.5,8.5,44.2,49.6,20.1,91.04,10.8,437
102,Malcolm Brogdon,MIL,24,6,2,4,30.5,102,104.3,-2.3,19.4,1.75,23.9,1.6,13.1,7.2,13.6,49.1,49.1,17.7,90.79,7.6,344
102,Marc Gasol,MEM,32,6,2,4,40,111.1,119.1,-8,18.9,1.67,18.2,3.4,15.4,9.5,10.9,51.2,59.5,23.5,86.91,11.9,433
102,Matthew Dellavedova,MIL,26,6,2,4,26.4,100,98,2,12.9,1.71,18.5,0.6,7.9,4,10.8,46.3,50.7,16,89.45,7.1,294
102,Mike Conley,MEM,29,6,2,4,37.3,110.5,107.8,2.7,37.5,3.5,24.6,0.5,9.4,4.9,7,56.8,62,28.2,88.01,19.6,410
102,Mike Dunleavy,ATL,36,6,2,4,8.8,104.1,103.3,0.8,5.1,0.33,11.8,1.8,6.3,4.1,35.3,57.1,68.5,10.6,108.93,3.6,121
102,Mike Muscala,ATL,25,6,2,4,13.5,107.2,107.1,0.2,3.5,2,8,6.3,11.4,8.7,4,27.8,39.5,11.6,99.85,2.8,166
102,Nikola Mirotic,CHI,26,6,2,4,27,103.5,117,-13.5,8.3,2.25,13.4,2.4,16.6,9.2,6,44,47.8,15.9,92.52,6.2,312
102,Paul Millsap,ATL,32,6,2,4,36.6,104.5,107.1,-2.7,21.7,1.13,15.4,4.1,21.3,12.7,13.6,52,59.7,28,98.12,17.2,448
102,Paul Zipser,CHI,23,6,2,4,22.7,103.8,111.7,-7.9,3.6,0.43,6.4,2.2,14,7.9,14.9,54.5,60.2,14.7,92.8,5.9,262
102,Robin Lopez,CHI,29,6,2,4,27,105.5,116.1,-10.7,5.3,0.63,7.2,17,9.4,13.3,11.6,65.4,68.4,17.5,91.06,12.6,311
102,Taurean Prince,ATL,23,6,2,4,31.2,107.4,106.5,0.9,7,1.14,11.6,3.6,12.7,8.2,10.1,59.6,61.8,14,98.14,9.8,378
102,Thon Maker,MIL,20,6,2,4,19.4,102.7,101.3,1.4,16,1.5,21.4,7.6,9.4,8.6,14.3,41.9,48.8,18.2,94.21,6.6,226
102,Tim Hardaway Jr.,ATL,25,6,2,4,33.4,102.4,106.3,-3.9,5.5,0.7,6.5,1.4,6.7,4,9.3,39.6,42.6,21.1,98.56,2.3,412
102,Tony Snell,MIL,25,6,2,4,30.8,106.5,105.4,1.2,7.7,4.5,16.4,1.2,7.2,4.1,3.6,68.2,68.2,11.8,92.07,6.8,353
102,Troy Daniels,MEM,25,6,2,4,11.4,112.6,113.4,-0.8,4.1,1,15.4,1.9,6.1,4.2,15.4,50,50,7.6,92.07,3.7,135
102,Vince Carter,MEM,40,6,2,4,32.4,108,123.4,-15.4,7.8,0.9,14.1,2.3,10,6,15.6,57.1,61,14.2,86.17,5.5,349
102,Wayne Selden,MEM,22,6,2,4,17.7,113.8,107.4,6.4,9.7,3.5,18.9,3.3,6.7,5,5.4,38.5,41.4,14,89.81,3.1,195
102,Zach Randolph,MEM,35,6,2,4,31.9,102.9,116,-13.1,4.3,0.57,4.1,5.2,24.8,14.7,7.1,42.8,45,24.5,85.79,10.4,346
138,Alex Abrines,OKC,23,5,1,4,16,98.3,124.9,-26.6,7.3,0,13.8,2.1,10.8,5.6,0,45.7,48.5,12.6,103.41,4.2,172
138,Andre Roberson,OKC,25,5,1,4,37.1,101.6,107.1,-5.5,7.6,1.29,12.5,8.7,6.7,7.8,9.7,59.8,52.5,14.2,98.61,7.9,381
138,Bobby Brown,HOU,32,5,3,2,4.3,76.6,111.4,-34.8,33.3,0,4.8,0,9.1,3.6,0,62.5,62.5,34.5,100.72,25.2,47
138,Doug McDermott,OKC,25,5,1,4,13.3,106.2,121.6,-15.4,2.2,1,5,0,8.3,3.5,5,69.4,69.4,11.8,102.84,7.4,145
138,Enes Freedom,OKC,25,5,1,4,9.1,98,135.8,-37.8,3.4,0.5,3.2,6.1,13.3,9.6,6.5,38.5,43.2,28.8,101.88,4.2,98
138,Ian Mahinmi,WAS,30,5,3,2,12.5,96.9,122.9,-26,15.4,2,26.1,4.5,14.5,9,13,55.6,50.6,11.6,99.32,1.1,128
138,Jerami Grant,OKC,23,5,1,4,22.1,97,131.2,-34.2,6.3,1.33,9.8,5.1,12.2,8.1,7.3,64.5,67.5,13.7,100.31,10.8,231
138,Jerian Grant,CHI,24,5,2,3,10.4,92.2,112.5,-20.3,17.9,0.71,13.9,0,7.7,3.5,19.4,28.3,32.9,24.8,95.44,0,102
138,Michael Carter-Williams,CHI,25,5,1,4,10.5,92.5,102.9,-10.3,22.2,1,20.7,1.8,5.9,3.7,20.7,40,41.8,18,96.72,1.7,107
138,Montrezl Harrell,HOU,23,5,3,2,4.2,82.6,102.3,-19.7,16.7,1,20,3.4,20.8,11.3,20,33.3,44.3,14.5,101.97,-2.3,46
138,Russell Westbrook,OKC,28,5,1,4,38.9,108.6,106,2.6,52.9,1.8,20.1,4.3,23.3,13.8,11.2,43.1,51.1,45.2,99.96,23.1,407
138,Steven Adams,OKC,23,5,1,4,31.4,107,102.4,4.6,6.4,1.75,15.9,9.7,9.9,9.8,9.1,64.3,60.9,9.6,100.45,9.3,329
138,Taj Gibson,OKC,32,5,1,4,23.7,113.3,104.2,9.1,3.7,0.38,6,2.9,11.3,7.6,16,60,63.6,17.2,96.95,8,240
138,Troy Williams,HOU,22,5,3,2,3.7,70.7,107.9,-37.2,10,0.5,7.7,7.1,25,14.6,15.4,0,5.1,24,101.84,-7.3,41
138,Victor Oladipo,OKC,25,5,1,4,36.2,105.8,110.4,-4.6,7.7,1.67,12.5,1.1,13.5,7.3,7.5,39.3,42.4,16.3,100.34,5.5,380
153,Al-Farouq Aminu,POR,26,4,0,4,28.2,99.2,116.7,-17.5,6.3,0.44,7.3,3.8,19.6,10.8,16.4,55.4,57.4,18.5,102.11,8.7,240
153,Allen Crabbe,POR,25,4,0,4,23,105.1,117.5,-12.4,3.1,2,7.1,0,14,6.2,3.6,43.8,43.4,11.5,103.54,2.7,197
153,CJ McCollum,POR,25,4,0,4,35.1,96.7,116.6,-19.9,5.3,0.27,3.8,4.8,12.1,8.1,14.3,46.9,51.7,29.2,103.31,8.2,303
153,CJ Miles,IND,30,4,0,4,20.5,119.5,125.3,-5.8,1.5,0.5,3.6,4.8,5.2,5,7.1,56.3,58.3,13.8,99.25,3,169
153,Damian Jones,GSW,22,4,4,0,5.2,90.9,109.1,-18.2,0,0,0,14.3,11.1,13,0,42.9,44.4,15.1,101.62,6.9,44
153,Damian Lillard,POR,26,4,0,4,37.7,96.1,120.8,-24.7,18.1,1,10.2,2.1,9.7,5.4,10.2,48.3,55,30,105.49,11.2,330
153,Daniel Ochefu,WAS,23,4,1,3,1.3,81.8,75,6.8,0,0,0,0,25,11.1,50,0,0,18.2,107.74,-15.4,11
153,Denzel Valentine,CHI,23,4,1,3,5.5,88.9,75.6,13.3,15.4,1,20,0,32,15.7,20,41.7,41.7,15.1,97.83,12.5,45
153,Evan Turner,POR,28,4,0,4,31,95.2,113,-17.8,18.5,2.14,24.2,1.9,16.3,8.3,11.3,43.9,51.2,15.1,104.62,9.2,271
